date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2021-08-03,2021,City Council Meeting,Council,1,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]",Ordinance,6-0 Pass,,Angela Choberka,Angela Choberka,Aye,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,1,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]",Ordinance,6-0 Pass,,Angela Choberka,Bart E. Blair,Aye,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,1,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]",Ordinance,6-0 Pass,,Angela Choberka,Ben Nadolski,Aye,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,1,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]",Ordinance,6-0 Pass,,Angela Choberka,Doug Stephens,Aye,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,1,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]",Ordinance,6-0 Pass,,Angela Choberka,Luis Lopez,Absent,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,1,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]",Ordinance,6-0 Pass,,Angela Choberka,Marcia L. White,Aye,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,1,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]",Ordinance,6-0 Pass,,Angela Choberka,Richard A. Hyer,Aye,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,2,"MOVED TO APPROVE THE APPOINTMENT OF EMILY ELLIS AND AMANDA GENTRY AND THE REAPOINTMENT OF NATHAN SILBERMAN, ALEX GILCHRIST, JONNY TAYLOR, NIC MCMILLAN, MICHAEL GOODRICK, BRIAN WATERS, ELIZABETH ""SISSIE"" DEWITTE, AND TAYLOR DEBUS-VILLASENOR TO THE OGDEN TRAILS NETWORK COMMITTEE, WITH THEIR TERMS TO EXPIRE JUNE 30,2024. MOTION WAS SECONDED BY VICE CHAIR WHITE,",Appointment,Voice Pass,,Marcia L. White,,,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,3,"MOVED TO APPROVE THE MINUTES AS PRESENTED. MOTION WAS SECONDED BY COUNCIL MEMBER HYER,",Procedural/Administrative,Voice Pass,,Richard A. Hyer,,,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
2021-08-03,2021,City Council Meeting,Council,4,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY COUNCIL MEMBER STEPHENS, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Council and Mayor Michael P. Caldwell appointing members to serve on the Community Renewable Energy Agency Board.""]",Resolution,5-0 Pass,,Doug Stephens,Angela Choberka,Aye,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,minutes
