date,body,gap_type,attachments_present,detail
2024-01-08,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=False,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-02-13,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-02-26,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-03-12,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=False,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-04-09,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-05-14,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-06-11,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-07-09,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-08-13,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2024-09-10,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=False,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2025-02-04,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=False,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2025-07-08,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2025-08-19,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=True,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2025-08-26,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=False,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
2025-12-09,Planning Commission,agenda_audio_only,agenda_pdf=False; audio_mp3=False,"PC met (notice on PMN body 701 / Land Use Authority) but NO minutes PDF was uploaded to PMN, and the county minutes archive posted no PLAN minutes for this date. Honest gap - minutes not published on any harvested channel as of 2026-07-20."
