meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-07,City Council Regular Meeting,minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md
2,1,2020-01-07,City Council Study Meeting,minutes/2020/2020-01-06/2020-01-07_council-study-meeting.md
3,2,2020-01-07,Municipal Building Authority Regular Meeting,minutes/2020/2020-01-06/2020-01-07_municipal-building-authority-meeting.md
4,4,2020-01-07,Redevelopment Agency Regular Meeting,minutes/2020/2020-01-06/2020-01-07_redevelopment-agency-meeting.md
5,1,2020-01-14,City Council Regular Meeting,minutes/2020/2020-01-13/2020-01-14_council-regular-meeting.md
6,1,2020-01-14,City Council Study Meeting,minutes/2020/2020-01-13/2020-01-14_council-study-meeting.md
7,1,2020-01-21,City Council Regular Meeting,minutes/2020/2020-01-20/2020-01-21_council-regular-meeting.md
8,1,2020-01-21,City Council Study Meeting,minutes/2020/2020-01-20/2020-01-21_council-study-meeting.md
9,1,2020-01-28,City Council Regular Meeting,minutes/2020/2020-01-27/2020-01-28_council-regular-meeting.md
10,1,2020-01-28,City Council Study Meeting,minutes/2020/2020-01-27/2020-01-28_council-study-meeting.md
11,1,2020-02-04,City Council Regular Meeting,minutes/2020/2020-02-03/2020-02-04_council-regular-meeting.md
12,1,2020-02-04,City Council Study Meeting,minutes/2020/2020-02-03/2020-02-04_council-study-meeting.md
13,4,2020-02-04,Redevelopment Agency Special Meeting,minutes/2020/2020-02-03/2020-02-04_redevelopment-agency-meeting.md
14,1,2020-02-11,City Council Regular Meeting,minutes/2020/2020-02-10/2020-02-11_council-regular-meeting.md
15,1,2020-02-11,City Council Study Meeting,minutes/2020/2020-02-10/2020-02-11_council-study-meeting.md
16,1,2020-02-18,City Council Regular Meeting,minutes/2020/2020-02-17/2020-02-18_council-regular-meeting.md
17,1,2020-02-18,City Council Study Meeting,minutes/2020/2020-02-17/2020-02-18_council-study-meeting.md
18,4,2020-02-18,Redevelopment Agency Special Meeting,minutes/2020/2020-02-17/2020-02-18_redevelopment-agency-meeting.md
19,1,2020-02-25,City Council Regular Meeting,minutes/2020/2020-02-24/2020-02-25_council-regular-meeting.md
20,1,2020-02-25,City Council Study Meeting,minutes/2020/2020-02-24/2020-02-25_council-study-meeting.md
21,4,2020-02-25,Redevelopment Agency Special Meeting,minutes/2020/2020-02-24/2020-02-25_redevelopment-agency-meeting.md
