city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
herriman,Council,D1,District 1,Jared Henderson,jared_henderson,2020-01-08,2024-01-10,elected,reelected,2019,2020-01-08,2023-12-15,"election:2019 (District 1 winner, unopposed 601/100%); minutes:present 2020-01-08 (first documented 2020 council meeting); votes:2020-01-08.. (cities.db, Council/D1)",high,Elected D1 2019 (this is the term active at the 2020 floor; his earlier 2015 D1 term is wholly pre-floor and not separately rostered). Re-elected 2023 -> continuous.
herriman,Council,D1,District 1,Jared Henderson,jared_henderson,2024-01-10,,reelected,serving,2023,2024-01-10,2026-05-27,"election:2023 (District 1 winner, def. Chris Roberts 54.42%); minutes:2024-01-10 (first documented 2024 council meeting; 2023-cycle seating); votes:continuous through 2026-05-27 (cities.db, Council/D1)",high,Re-elected D1 2023 (first D1 term on the plan_2022 lines; seated 2024-01-10). Serving.
herriman,Council,D2,District 2,Clint Smith,clint_smith,2018-01-01,2022-01-12,elected,did-not-run,2017,2020-01-08,2021-12-08,"election:2017 (District 2 winner, def. Jared D. Richardson 50.91%); votes:2020-01-08..2021-12-08 (cities.db, Council/D2); minutes:2022-01-12 (replaced at 2021-cycle seating)",medium,"Cycle-A HOLDOVER at the 2020 floor: the Jan-2018 oath predates the 2020 minutes floor -> start 2018-01-01 inferred from the cycle (medium); service is vote-documented from 2020-01-08. Did NOT seek D2 re-election in 2021 (ran for MAYOR 2021 instead and lost to Palmer) -> term ended Jan 2022, mechanism = ran-for-other-office -> did-not-run."
herriman,Council,D2,District 2,Teddy Hodges,teddy_hodges,2022-01-12,2026-01-14,elected,reelected,2021,2022-01-12,2025-12-10,"election:2021 (District 2 winner, def. Aly Escobar 69.19%); minutes:present 2022-01-12 (first documented 2022 council meeting); votes:2022-01-12.. (cities.db, Council/D2)",high,Elected D2 2021. Re-elected 2025 -> continuous.
herriman,Council,D2,District 2,Teddy Hodges,teddy_hodges,2026-01-14,,reelected,serving,2025,2026-01-14,2026-05-27,"election:2025 (District 2 winner, unopposed 1,959/100%); minutes:2026-01-14 (first documented 2026 council meeting; 2025-cycle seating); votes:continuous (cities.db, D2)",high,Re-elected D2 2025. Serving.
herriman,Council,D3,District 3,Sherrie Ohrn,sherrie_ohrn,2018-01-01,2022-01-12,elected,reelected,2017,2020-01-08,2021-12-08,"election:2017 (District 3 winner, def. Cody Stromberg 50.42% — a +9 squeaker); votes:2020-01-08.. (cities.db, Council/D3)",medium,Cycle-A HOLDOVER at the 2020 floor: Jan-2018 oath predates the minutes floor -> start 2018-01-01 inferred (medium); service vote-documented from 2020-01-08. Re-elected 2021.
herriman,Council,D3,District 3,Sherrie Ohrn,sherrie_ohrn,2022-01-12,2026-01-14,reelected,did-not-run,2021,2022-01-12,2025-12-10,"election:2021 (District 3 winner, unopposed 1,178/100%); minutes:present 2022-01-12; votes:2022-01-12..2025-12-10 (cities.db, Council/D3)",high,"Re-elected D3 2021. NOT a candidate in 2025 (Basham won D3) -> served the full term, did not seek re-election; end date is the successor's 2026-01-14 seating (precise), mechanism (retire vs decline) unstated -> did-not-run. Last cities.db D3 vote 2025-12-10."
herriman,Council,D3,District 3,Matt Basham,matt_basham,2026-01-14,,elected,serving,2025,2026-01-14,2026-05-27,"election:2025 (District 3 winner, def. Heather Garcia 56.94%); minutes:2026-01-14 (first documented 2026 council meeting); votes:2026-01-14.. (cities.db, Council/D3)",high,Elected D3 2025 (seated 2026-01-14). Serving.
herriman,Council,D4,District 4,Steven Shields,steven_shields,2020-01-08,2024-01-10,elected,reelected,2019,2020-01-08,2023-12-15,"election:2019 (District 4 winner, def. Darryl Fenn 68.94%); minutes:2020-01-08 ('Mayor Watts welcomed Steven Shields as a new City Councilmember, representing District 4'); votes:2020-01-08.. (cities.db, Council/D4)",high,Elected D4 2019 (seated at the 2020 floor). Re-elected 2023.
herriman,Council,D4,District 4,Steven Shields,steven_shields,2024-01-10,2025-04-24,reelected,resigned,2023,2024-01-10,2025-04-23,"election:2023 (District 4 winner, def. Matt Bello 65.61%); minutes:2024-01-10 (2023-cycle seating); votes:2024-01-10..2025-04-23 (cities.db, Council/D4)",high,"Re-elected D4 2023 (term to Jan 2028). LEFT MID-TERM: 2025-04-23 was his documented last meeting -> explicit VACANT D4 [2025-04-24, 2025-05-15) until the appointment."
herriman,Council,D4,District 4,VACANT,vacant,2025-04-24,2025-05-15,vacated,filled,,,,"minutes:2025-04-23 (Mayor Palmer 'noted it would be Councilmember Shields' last meeting'; Shields offered farewell remarks; last cities.db D4 vote 2025-04-23); minutes:2025-05-15 SPECIAL ('fill the vacant Herriman City Council District 4 seat, with the term beginning May 15, 2025')",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
herriman,Council,D4,District 4,Terrah Anderson,terrah_anderson,2025-05-15,2026-01-14,appointed,succeeded-by-elected,,2025-05-28,2025-12-10,"minutes:2025-05-15 SPECIAL (Council interviewed 4 applicants and adopted a resolution 'to appoint a qualified individual to fill the vacant Herriman City Council District 4 seat, with the term beginning May 15, 2025, and ending January 5, 2026' -> Terrah Anderson; welcomed/congratulated on her appointment 2025-05-28); votes:2025-05-28.. (cities.db, Council/D4)",high,"APPOINTED to the D4 vacancy 2025-05-15 (resolution term May 15 2025 - Jan 5 2026). She had previously served on the Herriman Planning Commission (2023-2025 — one person, two bodies; her PC votes are body='PlanningCommission' and do NOT leak into these Council bounds). The appointment ends when her elected 2-year term is seated 2026-01-14."
herriman,Council,D4,District 4,Terrah Anderson,terrah_anderson,2026-01-14,,elected,serving,2025,2026-01-14,2026-05-27,"election:2025 (District 4 '2 Year Term' short-term SPECIAL winner, unopposed 1,431/100% — filling the unexpired Shields term to Jan 2028); minutes:2026-01-14 (2025-cycle seating); votes:continuous through 2026-05-27 (cities.db, Council/D4)",high,Won the Nov-2025 D4 2-YEAR SHORT-TERM special (the off-cycle contest that filled Shields' unexpired seat; see election_results/CLAUDE.md). Same person as the May-2025 appointee above; vote bounds are clamped per tenure. Serving.
herriman,Mayor,MAYOR,Citywide,David Watts,david_watts,2018-01-01,2022-01-12,elected,did-not-run,2017,2020-01-08,2021-12-08,"election:2017 (Mayor winner, def. Coralee Wessman-Moser 53.59%); minutes:2020-01-08 ('Presiding: Mayor David Watts'; casts an Aye and a decisive Nay — a VOTING mayor, roll of 5); votes:2020-01-08..2021-12-08 (cities.db, Council — mayoral votes)",medium,"Cycle-A HOLDOVER at the 2020 floor: Jan-2018 oath predates the minutes floor -> start 2018-01-01 inferred (medium). The Herriman Mayor is a FULL voting council member (non_voting_mayor=False). NOT a candidate for Mayor in 2021 (Palmer won) -> term ended Jan 2022, did-not-run."
herriman,Mayor,MAYOR,Citywide,Lorin Palmer,lorin_palmer,2022-01-12,2026-01-14,elected,reelected,2021,2022-01-12,2025-12-10,"election:2021 (Mayor winner, def. Clint Smith 63.21%); minutes:2022-01-12+ (presiding and voting as Mayor Palmer, roll of 5); votes:2022-01-12.. (cities.db, Council — mayoral)",high,"Elected Mayor 2021. He had served on the Herriman Planning Commission (2020-2021) BEFORE becoming Mayor (one person, two bodies — his PC votes are body='PlanningCommission' and do not leak into these mayoral Council bounds). Re-elected 2025."
herriman,Mayor,MAYOR,Citywide,Lorin Palmer,lorin_palmer,2026-01-14,,reelected,serving,2025,2026-01-14,2026-05-27,"election:2025 (Mayor winner, def. Ty R. Brady 75.23%); minutes:2026-01-14 (2025-cycle seating); votes:continuous through 2026-05-27 (cities.db, Council — mayoral)",high,Re-elected Mayor 2025. Continues as a VOTING mayor. Serving.
