city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
herriman,plan_2022,District 1,HER001,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER002,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER003,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER004,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER005,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER006,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER007,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER011,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER036,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
herriman,plan_2022,District 1,HER038,2022-03-09,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
