dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-08_city-council-regular-meeting,City Council Regular Meeting,2020-01-08,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1319,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-15_city-council-work-session,City Council Work Session,2020-01-15,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1314,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-22_city-council-regular-meeting,City Council Regular Meeting,2020-01-22,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1308,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-24_city-council-regular-meeting,City Council Regular Meeting,2020-01-24,meeting_minutes/minutes/2020/2020-01-20/2020-01-24_city-council-regular-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1304,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-29_city-council-regular-meeting,City Council Regular Meeting,2020-01-29,meeting_minutes/minutes/2020/2020-01-27/2020-01-29_city-council-regular-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1298,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-12_city-council-regular-meeting,City Council Regular Meeting,2020-02-12,meeting_minutes/minutes/2020/2020-02-10/2020-02-12_city-council-regular-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1292,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-26_city-council-regular-meeting,City Council Regular Meeting,2020-02-26,meeting_minutes/minutes/2020/2020-02-24/2020-02-26_city-council-regular-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1286,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-05_city-council-work-session,City Council Work Session,2020-03-05,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-work-session.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1281,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-11_city-council-regular-meeting,City Council Regular Meeting,2020-03-11,meeting_minutes/minutes/2020/2020-03-09/2020-03-11_city-council-regular-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1275,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-01_city-council-special-meeting,City Council Special Meeting,2020-04-01,meeting_minutes/minutes/2020/2020-03-30/2020-04-01_city-council-special-meeting.md,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1271,westjordan.primegov.com,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
