date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:59 p.m,Procedural/Administrative,Pass (unanimous),Cheri Jackson,Bev Uipi,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,2,to open the public hearing,Public Hearing Action,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Bev Uipi,Thom DeSirant,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,4,to approve Ordinance 22-12,Ordinance,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,5,to adopt Ordinance 22-11 Amending the Property Maintenance Code Regarding Dead or Damaged Trees,Ordinance,Pass (unanimous),Cheri Jackson,Thom DeSirant,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,6,"to approve item 4.2, Resolution 22-08",Resolution,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,7,"to approve the March 14, 2022, Work Meeting and Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,City Council Meeting Agenda and Packet,Council,8,to adjourn the meeting at 8:53 p.m,Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-03-28/2022-03-28_city-council-meeting-agenda-and-packet-558.md
2022-03-28,2022,Community Reinvestment Agency Meeting Agenda and Packet,CRA,1,"to approve item number 1, Resolution 22-07",Resolution,Pass (unanimous),Bev Uipi,Thom DeSirant,,,minutes/2022/2022-03-28/2022-03-28_community-reinvestment-agency-meeting-agenda-and-packet-559.md
2022-03-28,2022,Community Reinvestment Agency Meeting Agenda and Packet,CRA,2,"to approve the January 10, 2022, Meeting Minutes",Procedural/Administrative,Pass (unanimous),Cheri Jackson,Bev Uipi,,,minutes/2022/2022-03-28/2022-03-28_community-reinvestment-agency-meeting-agenda-and-packet-559.md
2022-03-28,2022,Community Reinvestment Agency Meeting Agenda and Packet,CRA,3,to adjourn the meeting at 9:01 p.m,Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-03-28/2022-03-28_community-reinvestment-agency-meeting-agenda-and-packet-559.md
