date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-11-12,2024,Council Formal Meeting,Council,1,"Approve formal meeting minutes of February 6, 2024; August 27, 2024; and September 17, 2024",Procedural/Administrative,5-0 Pass,Daniel Dugan,Darin Mano,Alejandro Puy,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,1,"Moved by Council Member Mano, seconded by Council Member Young to enter into Closed Session for the purposes of discussion regarding deployment of security personnel, devices, or systems; and for attorney-client matters.",Procedural/Administrative,7-0 Pass,Darin Mano,Sarah Young,Alejandro Puy,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,1,Close the public hearing on RDA Budget Amendment No.1 for Fiscal Year 2024-25,Public Hearing Action,7-0 Pass,Director Dugan,Director Young,Alejandro Puy,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,1,"Approve formal meeting minutes of February 6, 2024; August 27, 2024; and September 17, 2024",Procedural/Administrative,5-0 Pass,Daniel Dugan,Darin Mano,Chris Wharton,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,1,"Moved by Council Member Mano, seconded by Council Member Young to enter into Closed Session for the purposes of discussion regarding deployment of security personnel, devices, or systems; and for attorney-client matters.",Procedural/Administrative,7-0 Pass,Darin Mano,Sarah Young,Chris Wharton,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,1,Close the public hearing on RDA Budget Amendment No.1 for Fiscal Year 2024-25,Public Hearing Action,7-0 Pass,Director Dugan,Director Young,Chris Wharton,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,1,"Approve formal meeting minutes of February 6, 2024; August 27, 2024; and September 17, 2024",Procedural/Administrative,5-0 Pass,Daniel Dugan,Darin Mano,Daniel Dugan,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,1,"Moved by Council Member Mano, seconded by Council Member Young to enter into Closed Session for the purposes of discussion regarding deployment of security personnel, devices, or systems; and for attorney-client matters.",Procedural/Administrative,7-0 Pass,Darin Mano,Sarah Young,Daniel Dugan,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,1,Close the public hearing on RDA Budget Amendment No.1 for Fiscal Year 2024-25,Public Hearing Action,7-0 Pass,Director Dugan,Director Young,Daniel Dugan,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,1,"Approve formal meeting minutes of February 6, 2024; August 27, 2024; and September 17, 2024",Procedural/Administrative,5-0 Pass,Daniel Dugan,Darin Mano,Darin Mano,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,1,"Moved by Council Member Mano, seconded by Council Member Young to enter into Closed Session for the purposes of discussion regarding deployment of security personnel, devices, or systems; and for attorney-client matters.",Procedural/Administrative,7-0 Pass,Darin Mano,Sarah Young,Darin Mano,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,1,Close the public hearing on RDA Budget Amendment No.1 for Fiscal Year 2024-25,Public Hearing Action,7-0 Pass,Director Dugan,Director Young,Darin Mano,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,1,"Approve formal meeting minutes of February 6, 2024; August 27, 2024; and September 17, 2024",Procedural/Administrative,5-0 Pass,Daniel Dugan,Darin Mano,Eva Lopez Chavez,Absent,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,1,"Moved by Council Member Mano, seconded by Council Member Young to enter into Closed Session for the purposes of discussion regarding deployment of security personnel, devices, or systems; and for attorney-client matters.",Procedural/Administrative,7-0 Pass,Darin Mano,Sarah Young,Eva Lopez Chavez,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,1,Close the public hearing on RDA Budget Amendment No.1 for Fiscal Year 2024-25,Public Hearing Action,7-0 Pass,Director Dugan,Director Young,Eva Lopez Chavez,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,1,"Approve formal meeting minutes of February 6, 2024; August 27, 2024; and September 17, 2024",Procedural/Administrative,5-0 Pass,Daniel Dugan,Darin Mano,Sarah Young,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,1,"Moved by Council Member Mano, seconded by Council Member Young to enter into Closed Session for the purposes of discussion regarding deployment of security personnel, devices, or systems; and for attorney-client matters.",Procedural/Administrative,7-0 Pass,Darin Mano,Sarah Young,Sarah Young,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,1,Close the public hearing on RDA Budget Amendment No.1 for Fiscal Year 2024-25,Public Hearing Action,7-0 Pass,Director Dugan,Director Young,Sarah Young,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,1,"Approve formal meeting minutes of February 6, 2024; August 27, 2024; and September 17, 2024",Procedural/Administrative,5-0 Pass,Daniel Dugan,Darin Mano,Victoria Petro,Absent,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,1,"Moved by Council Member Mano, seconded by Council Member Young to enter into Closed Session for the purposes of discussion regarding deployment of security personnel, devices, or systems; and for attorney-client matters.",Procedural/Administrative,7-0 Pass,Darin Mano,Sarah Young,Victoria Petro,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,1,Close the public hearing on RDA Budget Amendment No.1 for Fiscal Year 2024-25,Public Hearing Action,7-0 Pass,Director Dugan,Director Young,Victoria Petro,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,2,Adopt Resolution 38 of 2024 declaring November as Native American Heritage Month in Salt Lake City,Ceremonial Resolution,5-0 Pass,Daniel Dugan,Sarah Young,Alejandro Puy,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,2,"Moved by Council Member Dugan, seconded by Council Member Mano to exit Closed Session and adjourn.",Procedural/Administrative,7-0 Pass,Daniel Dugan,Darin Mano,Alejandro Puy,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,2,"Approve the meeting minutes of August 13, 2024",Procedural/Administrative,7-0 Pass,Director Dugan,Director Young,Alejandro Puy,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,2,Adopt Resolution 38 of 2024 declaring November as Native American Heritage Month in Salt Lake City,Ceremonial Resolution,5-0 Pass,Daniel Dugan,Sarah Young,Chris Wharton,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,2,"Moved by Council Member Dugan, seconded by Council Member Mano to exit Closed Session and adjourn.",Procedural/Administrative,7-0 Pass,Daniel Dugan,Darin Mano,Chris Wharton,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,2,"Approve the meeting minutes of August 13, 2024",Procedural/Administrative,7-0 Pass,Director Dugan,Director Young,Chris Wharton,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,2,Adopt Resolution 38 of 2024 declaring November as Native American Heritage Month in Salt Lake City,Ceremonial Resolution,5-0 Pass,Daniel Dugan,Sarah Young,Daniel Dugan,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,2,"Moved by Council Member Dugan, seconded by Council Member Mano to exit Closed Session and adjourn.",Procedural/Administrative,7-0 Pass,Daniel Dugan,Darin Mano,Daniel Dugan,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,2,"Approve the meeting minutes of August 13, 2024",Procedural/Administrative,7-0 Pass,Director Dugan,Director Young,Daniel Dugan,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,2,Adopt Resolution 38 of 2024 declaring November as Native American Heritage Month in Salt Lake City,Ceremonial Resolution,5-0 Pass,Daniel Dugan,Sarah Young,Darin Mano,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,2,"Moved by Council Member Dugan, seconded by Council Member Mano to exit Closed Session and adjourn.",Procedural/Administrative,7-0 Pass,Daniel Dugan,Darin Mano,Darin Mano,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,2,"Approve the meeting minutes of August 13, 2024",Procedural/Administrative,7-0 Pass,Director Dugan,Director Young,Darin Mano,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,2,Adopt Resolution 38 of 2024 declaring November as Native American Heritage Month in Salt Lake City,Ceremonial Resolution,5-0 Pass,Daniel Dugan,Sarah Young,Eva Lopez Chavez,Absent,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,2,"Moved by Council Member Dugan, seconded by Council Member Mano to exit Closed Session and adjourn.",Procedural/Administrative,7-0 Pass,Daniel Dugan,Darin Mano,Eva Lopez Chavez,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,2,"Approve the meeting minutes of August 13, 2024",Procedural/Administrative,7-0 Pass,Director Dugan,Director Young,Eva Lopez Chavez,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,2,Adopt Resolution 38 of 2024 declaring November as Native American Heritage Month in Salt Lake City,Ceremonial Resolution,5-0 Pass,Daniel Dugan,Sarah Young,Sarah Young,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,2,"Moved by Council Member Dugan, seconded by Council Member Mano to exit Closed Session and adjourn.",Procedural/Administrative,7-0 Pass,Daniel Dugan,Darin Mano,Sarah Young,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,2,"Approve the meeting minutes of August 13, 2024",Procedural/Administrative,7-0 Pass,Director Dugan,Director Young,Sarah Young,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,2,Adopt Resolution 38 of 2024 declaring November as Native American Heritage Month in Salt Lake City,Ceremonial Resolution,5-0 Pass,Daniel Dugan,Sarah Young,Victoria Petro,Absent,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
2024-11-12,2024,Council Work Session Meeting,Council,2,"Moved by Council Member Dugan, seconded by Council Member Mano to exit Closed Session and adjourn.",Procedural/Administrative,7-0 Pass,Daniel Dugan,Darin Mano,Victoria Petro,Aye,minutes/2024/2024-11-11/2024-11-12_council-work-session-meeting.md,minutes
2024-11-12,2024,Redevelopment Agency Rda Meeting,RDA,2,"Approve the meeting minutes of August 13, 2024",Procedural/Administrative,7-0 Pass,Director Dugan,Director Young,Victoria Petro,Aye,minutes/2024/2024-11-11/2024-11-12_redevelopment-agency-rda-meeting.md,minutes
2024-11-12,2024,Council Formal Meeting,Council,3,Adopt Resolution 37 of 2024 declaring November 20th as Transgender Day of Remembrance in Salt Lake City,Ceremonial Resolution,5-0 Pass,Darin Mano,Daniel Dugan,Alejandro Puy,Aye,minutes/2024/2024-11-11/2024-11-12_council-formal-meeting.md,minutes
