date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-01-08,2020,Planning Commission,PlanningCommission,1,to approve the minutes as prepared. Motion was,Procedural/Administrative,unanimous Pass,Jenny Sandau,Cathy Blaisdell,,,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,2,to close the public hearing. Motion was,Procedural/Administrative,unanimous Pass,Janith Wright,Dave Graf,,,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,3,to recommend preliminary approval based on the findings the subdivision will be in the best interest of the public and in harmony with good development of the area by connecting sidewalk and asphalt right- of-way improvements to the trail north of the property and will comply with City ordinances by installing legal parking for the existing home in the subdivision and obtaining and satisfying department staff and utility requirements. Approval is subject to the following conditions: 1. Developing parking that complies with current zoning standards on the lot that contains the existing home (lo,Subdivision/Plat,Positive recommendation 7:0,Bryan Schade,Janith Wright,Cathy Blaisdell,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,3,to recommend preliminary approval based on the findings the subdivision will be in the best interest of the public and in harmony with good development of the area by connecting sidewalk and asphalt right- of-way improvements to the trail north of the property and will comply with City ordinances by installing legal parking for the existing home in the subdivision and obtaining and satisfying department staff and utility requirements. Approval is subject to the following conditions: 1. Developing parking that complies with current zoning standards on the lot that contains the existing home (lo,Subdivision/Plat,Positive recommendation 7:0,Bryan Schade,Janith Wright,Dave Graf,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,3,to recommend preliminary approval based on the findings the subdivision will be in the best interest of the public and in harmony with good development of the area by connecting sidewalk and asphalt right- of-way improvements to the trail north of the property and will comply with City ordinances by installing legal parking for the existing home in the subdivision and obtaining and satisfying department staff and utility requirements. Approval is subject to the following conditions: 1. Developing parking that complies with current zoning standards on the lot that contains the existing home (lo,Subdivision/Plat,Positive recommendation 7:0,Bryan Schade,Janith Wright,Robert Herman,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,3,to recommend preliminary approval based on the findings the subdivision will be in the best interest of the public and in harmony with good development of the area by connecting sidewalk and asphalt right- of-way improvements to the trail north of the property and will comply with City ordinances by installing legal parking for the existing home in the subdivision and obtaining and satisfying department staff and utility requirements. Approval is subject to the following conditions: 1. Developing parking that complies with current zoning standards on the lot that contains the existing home (lo,Subdivision/Plat,Positive recommendation 7:0,Bryan Schade,Janith Wright,Jenny Sandau,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,3,to recommend preliminary approval based on the findings the subdivision will be in the best interest of the public and in harmony with good development of the area by connecting sidewalk and asphalt right- of-way improvements to the trail north of the property and will comply with City ordinances by installing legal parking for the existing home in the subdivision and obtaining and satisfying department staff and utility requirements. Approval is subject to the following conditions: 1. Developing parking that complies with current zoning standards on the lot that contains the existing home (lo,Subdivision/Plat,Positive recommendation 7:0,Bryan Schade,Janith Wright,Bryan Schade,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,3,to recommend preliminary approval based on the findings the subdivision will be in the best interest of the public and in harmony with good development of the area by connecting sidewalk and asphalt right- of-way improvements to the trail north of the property and will comply with City ordinances by installing legal parking for the existing home in the subdivision and obtaining and satisfying department staff and utility requirements. Approval is subject to the following conditions: 1. Developing parking that complies with current zoning standards on the lot that contains the existing home (lo,Subdivision/Plat,Positive recommendation 7:0,Bryan Schade,Janith Wright,Janith Wright,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,3,to recommend preliminary approval based on the findings the subdivision will be in the best interest of the public and in harmony with good development of the area by connecting sidewalk and asphalt right- of-way improvements to the trail north of the property and will comply with City ordinances by installing legal parking for the existing home in the subdivision and obtaining and satisfying department staff and utility requirements. Approval is subject to the following conditions: 1. Developing parking that complies with current zoning standards on the lot that contains the existing home (lo,Subdivision/Plat,Positive recommendation 7:0,Bryan Schade,Janith Wright,Rick Southwick,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,4,to close the public hearing. Motion was,Procedural/Administrative,unanimous Pass,Janith Wright,Jenny Sandau,,,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,5,"to recommend approval of the subdivision as proposed based on the findings it is in the best interest of the public and in harmony with good development of the area, and will comply with City ordinances by obtaining and satisfying all departmental and private utility requirements. Approval is subject to the subdivision being recorded prior to the expiration of the variance of lot width for Lot 1 would expire, satisfying all private utility requirements and obtaining and satisfying all departmental Staff requirements. Motion was",Subdivision/Plat,Positive recommendation 7:0,Janith Wright,Dave Graf,Cathy Blaisdell,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,5,"to recommend approval of the subdivision as proposed based on the findings it is in the best interest of the public and in harmony with good development of the area, and will comply with City ordinances by obtaining and satisfying all departmental and private utility requirements. Approval is subject to the subdivision being recorded prior to the expiration of the variance of lot width for Lot 1 would expire, satisfying all private utility requirements and obtaining and satisfying all departmental Staff requirements. Motion was",Subdivision/Plat,Positive recommendation 7:0,Janith Wright,Dave Graf,Dave Graf,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
2020-01-08,2020,Planning Commission,PlanningCommission,5,"to recommend approval of the subdivision as proposed based on the findings it is in the best interest of the public and in harmony with good development of the area, and will comply with City ordinances by obtaining and satisfying all departmental and private utility requirements. Approval is subject to the subdivision being recorded prior to the expiration of the variance of lot width for Lot 1 would expire, satisfying all private utility requirements and obtaining and satisfying all departmental Staff requirements. Motion was",Subdivision/Plat,Positive recommendation 7:0,Janith Wright,Dave Graf,Robert Herman,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,doccenter_draft
