dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-07_city-council-joint-work-session,City Council Joint Work Session,2020-01-07,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-joint-work-session.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-07_city-council-meeting,City Council Meeting,2020-01-07,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-07_city-council-meeting-2,City Council Meeting,2020-01-07,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting-2.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-14_city-council-joint-work-session,City Council Joint Work Session,2020-01-14,meeting_minutes/minutes/2020/2020-01-13/2020-01-14_city-council-joint-work-session.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-21_city-council-meeting,City Council Meeting,2020-01-21,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-21_city-council-meeting-2,City Council Meeting,2020-01-21,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting-2.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-28_city-council-meeting,City Council Meeting,2020-01-28,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_city-council-meeting.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-28_city-council-meeting-2,City Council Meeting,2020-01-28,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_city-council-meeting-2.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-04_city-council-meeting,City Council Meeting,2020-02-04,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-04_city-council-meeting-2,City Council Meeting,2020-02-04,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting-2.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-11_city-council-joint-work-session,City Council Joint Work Session,2020-02-11,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council-joint-work-session.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-11_city-council-special-meeting,City Council Special Meeting,2020-02-11,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council-special-meeting.md,https://www.ogdencity.gov/DocumentCenter/View/29304/CC-2020,www.ogdencity.gov,,,compilation,meeting_minutes/CLAUDE.md §pipeline
