date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-05-27,2025,City Council Workshop Meeting,Council,1,"adjourn the May 27,2025 Emigration Canyon Council Workshop Meeting",Procedural/Administrative,4-0 (unanimous) Pass,David Brems,Robert Pinon,,,minutes/2025/2025-05-27/2025-05-27_city-council-workshop-meeting-1290725.md,minutes
2025-05-27,2025,City Council Meeting,Council,1,"approve the August 27, 2024 City Council Meeting, April22,2025 City Council Workshop Meeting, and April 22,2025 City Council Meeting Minutes as published. council Member",Procedural/Administrative,4-0 (unanimous) Pass,David Brems,Catherine Harris,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,2,"open the public hearing on Resolution R2O25-O7, Approving the FY2026 City of Emigration Canyon Budget",Public Hearing Action,4-0 (unanimous) Pass,Robert Pinon,David Brems,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,3,close the public hearing,Public Hearing Action,4-0 (unanimous) Pass,Catherine Harris,David Brems,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,4,"approve Resolution R2025-07, Approving the FY2026 City of Emigration Canyon Budget",Resolution,4-0 (unanimous) Pass,David Brems,Catherine Harris,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,5,reappoint Dale Berreth to the Emigration Canyon Planning Commission,Appointment,4-0 (unanimous) Pass,David Brems,Robert Pinon,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,6,"approve Ordinance 2025-042, Adopting Updated Engineering Standards",Ordinance,4-0 (unanimous) Pass,Catherine Harris,David Brems,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,7,"approve ordinance 2025-0-03, Adopting the Updated FY2026 Fee Schedule",Budget Amendment,4-0 (unanimous) Pass,David Brems,Robert Pinon,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,8,recess the council Meeting and move to a ctosed Section for the reasons noted below,Procedural/Administrative,4-0 (unanimous) Pass,Robert Pinon,Catherine Harris,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,9,adjourn the Closed Session and move back to the Council Meeting,Procedural/Administrative,4-0 (unanimous) Pass,Catherine Harris,David Brems,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
2025-05-27,2025,City Council Meeting,Council,10,"adjourn the May 27,2025 Emigration Canyon Council Meeting",Procedural/Administrative,4-0 (unanimous) Pass,Robert Pinon,David Brems,,,minutes/2025/2025-05-27/2025-05-27_city-council-meeting-1290727.md,minutes
