dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-07_city-council-meeting,City Council Meeting,2020-01-07,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_01072020-94,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-14_city-council-meeting,Work Session Agenda,2020-01-14,meeting_minutes/minutes/2020/2020-01-13/2020-01-14_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_01142020-97,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-21_city-council-meeting,City Council Meeting,2020-01-21,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_01212020-99,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-28_city-council-meeting,Work Session Agenda,2020-01-28,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_01282020-98,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-04_city-council-meeting,City Council Meeting,2020-02-04,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_02042020-100,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-11_city-council-meeting,Work Session Agenda,2020-02-11,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_02112020-101,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-18_city-council-meeting,City Council Meeting,2020-02-18,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_02182020-103,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-25_city-council-meeting,Work Session Agenda,2020-02-25,meeting_minutes/minutes/2020/2020-02-24/2020-02-25_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_02252020-105,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-03_city-council-meeting,City Council Meeting,2020-03-03,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_03032020-106,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-10_city-council-meeting,Work Session Agenda,2020-03-10,meeting_minutes/minutes/2020/2020-03-09/2020-03-10_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_03102020-104,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-17_city-council-meeting,City Council Meeting,2020-03-17,meeting_minutes/minutes/2020/2020-03-16/2020-03-17_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_03172020-108,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-24_city-council-meeting,Work Session Agenda,2020-03-24,meeting_minutes/minutes/2020/2020-03-23/2020-03-24_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_03242020-109,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-07_city-council-meeting,City Council Meeting,2020-04-07,meeting_minutes/minutes/2020/2020-04-06/2020-04-07_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_04072020-111,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-14_city-council-meeting,Work Session Agenda,2020-04-14,meeting_minutes/minutes/2020/2020-04-13/2020-04-14_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_04142020-110,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-21_city-council-meeting,City Council Meeting,2020-04-21,meeting_minutes/minutes/2020/2020-04-20/2020-04-21_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_04212020-112,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-28_city-council-meeting,City Council and Work Session Agenda,2020-04-28,meeting_minutes/minutes/2020/2020-04-27/2020-04-28_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_04282020-113,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-05_city-council-meeting,City Council Meeting,2020-05-05,meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_05052020-114,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-12_city-council-meeting,Work Session,2020-05-12,meeting_minutes/minutes/2020/2020-05-11/2020-05-12_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_05122020-115,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-19_city-council-meeting,City Council Meeting,2020-05-19,meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_05192020-116,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-26_city-council-meeting,Work Session Agenda,2020-05-26,meeting_minutes/minutes/2020/2020-05-25/2020-05-26_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_05262020-119,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-02_city-council-meeting,City Council Meeting,2020-06-02,meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_06022020-118,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-09_city-council-meeting,Work Session Agenda,2020-06-09,meeting_minutes/minutes/2020/2020-06-08/2020-06-09_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_06092020-117,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-16_city-council-meeting,City Council Meeting,2020-06-16,meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_06162020-121,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-23_city-council-meeting,Work Session Agenda,2020-06-23,meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_06232020-122,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-07-07_city-council-meeting,City Council Meeting,2020-07-07,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_07072020-124,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-07-14_city-council-meeting,Works Session,2020-07-14,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_07142020-128,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-07-21_city-council-meeting,City Council Meeting,2020-07-21,meeting_minutes/minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_07212020-129,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-08-04_city-council-meeting,City Council Meeting,2020-08-04,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_08042020-130,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-08-11_city-council-meeting,Work Session Agenda,2020-08-11,meeting_minutes/minutes/2020/2020-08-10/2020-08-11_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_08112020-131,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-08-18_city-council-meeting,City Council Meeting,2020-08-18,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_08182020-133,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-08-25_city-council-meeting,Work Session and Regular Council,2020-08-25,meeting_minutes/minutes/2020/2020-08-24/2020-08-25_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_08252020-134,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-09-01_city-council-meeting,City Council Meeting,2020-09-01,meeting_minutes/minutes/2020/2020-08-31/2020-09-01_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_09012020-135,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-09-15_city-council-meeting,City Council Meeting,2020-09-15,meeting_minutes/minutes/2020/2020-09-14/2020-09-15_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_09152020-136,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-09-22_city-council-meeting,Work Session and Regular Council Meeting,2020-09-22,meeting_minutes/minutes/2020/2020-09-21/2020-09-22_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_09222020-137,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-06_city-council-meeting,City Council Meeting,2020-10-06,meeting_minutes/minutes/2020/2020-10-05/2020-10-06_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_10062020-138,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-13_city-council-meeting,Work Session Agenda,2020-10-13,meeting_minutes/minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_10132020-139,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-20_city-council-meeting,City Council Meeting,2020-10-20,meeting_minutes/minutes/2020/2020-10-19/2020-10-20_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_10202020-141,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-27_city-council-meeting,Work Session and Regular Council,2020-10-27,meeting_minutes/minutes/2020/2020-10-26/2020-10-27_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_10272020-143,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-11-03_city-council-meeting,City Council Meeting,2020-11-03,meeting_minutes/minutes/2020/2020-11-02/2020-11-03_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_11032020-142,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-11-10_city-council-meeting,Work Session Agenda,2020-11-10,meeting_minutes/minutes/2020/2020-11-09/2020-11-10_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_11102020-146,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-11-17_city-council-meeting,City Council Meeting,2020-11-17,meeting_minutes/minutes/2020/2020-11-16/2020-11-17_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_11172020-145,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-11-24_city-council-meeting,Work Session,2020-11-24,meeting_minutes/minutes/2020/2020-11-23/2020-11-24_city-council-meeting.md,https://www.utah.gov/pmn/files/671045.docx,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-12-01_city-council-meeting,City Council Meeting,2020-12-01,meeting_minutes/minutes/2020/2020-11-30/2020-12-01_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_12012020-147,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-12-15_city-council-meeting,City Council Meeting,2020-12-15,meeting_minutes/minutes/2020/2020-12-14/2020-12-15_city-council-meeting.md,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Minutes/_12152020-148,www.nephi.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
