meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-08,City Council Meeting,minutes/2020/2020-01-06/2020-01-08_city-council.md
2,1,2020-01-22,City Council Meeting,minutes/2020/2020-01-20/2020-01-22_city-council.md
3,1,2020-02-05,City Council Meeting,minutes/2020/2020-02-03/2020-02-05_city-council.md
4,1,2020-02-19,City Council Meeting,minutes/2020/2020-02-17/2020-02-19_city-council.md
5,1,2020-03-04,City Council Meeting,minutes/2020/2020-03-02/2020-03-04_city-council.md
6,1,2020-04-01,City Council Meeting,minutes/2020/2020-03-30/2020-04-01_city-council.md
7,1,2020-04-15,City Council Meeting,minutes/2020/2020-04-13/2020-04-15_city-council.md
8,1,2020-04-29,City Council Meeting,minutes/2020/2020-04-27/2020-04-29_city-council.md
9,1,2020-05-06,City Council Meeting,minutes/2020/2020-05-04/2020-05-06_city-council.md
10,1,2020-05-20,City Council Meeting,minutes/2020/2020-05-18/2020-05-20_city-council.md
11,1,2020-06-03,City Council Meeting,minutes/2020/2020-06-01/2020-06-03_city-council.md
12,1,2020-06-17,City Council Meeting,minutes/2020/2020-06-15/2020-06-17_city-council.md
13,1,2020-07-01,City Council Meeting,minutes/2020/2020-06-29/2020-07-01_city-council.md
14,1,2020-08-05,City Council Meeting,minutes/2020/2020-08-03/2020-08-05_city-council.md
15,1,2020-08-19,City Council Meeting,minutes/2020/2020-08-17/2020-08-19_city-council.md
16,1,2020-09-02,City Council Meeting,minutes/2020/2020-08-31/2020-09-02_city-council.md
17,1,2020-09-16,City Council Meeting,minutes/2020/2020-09-14/2020-09-16_city-council.md
18,1,2020-09-30,City Council Meeting,minutes/2020/2020-09-28/2020-09-30_city-council.md
19,1,2020-10-07,City Council Meeting,minutes/2020/2020-10-05/2020-10-07_city-council.md
20,1,2020-10-21,City Council Meeting,minutes/2020/2020-10-19/2020-10-21_city-council.md
21,1,2020-11-04,City Council Meeting,minutes/2020/2020-11-02/2020-11-04_city-council.md
22,1,2020-12-02,City Council Meeting,minutes/2020/2020-11-30/2020-12-02_city-council.md
23,1,2021-01-06,City Council Meeting,minutes/2021/2021-01-04/2021-01-06_city-council.md
24,1,2021-01-20,City Council Meeting,minutes/2021/2021-01-18/2021-01-20_city-council.md
25,1,2021-02-03,City Council Meeting,minutes/2021/2021-02-01/2021-02-03_city-council.md
26,1,2021-02-17,City Council Meeting,minutes/2021/2021-02-15/2021-02-17_city-council.md
27,1,2021-03-03,City Council Meeting,minutes/2021/2021-03-01/2021-03-03_city-council.md
28,1,2021-03-17,City Council Meeting,minutes/2021/2021-03-15/2021-03-17_city-council.md
29,1,2021-04-07,City Council Meeting,minutes/2021/2021-04-05/2021-04-07_city-council.md
30,1,2021-04-21,City Council Meeting,minutes/2021/2021-04-19/2021-04-21_city-council.md
31,1,2021-05-05,City Council Meeting,minutes/2021/2021-05-03/2021-05-05_city-council.md
32,1,2021-05-19,City Council Meeting,minutes/2021/2021-05-17/2021-05-19_city-council.md
33,1,2021-06-02,City Council Meeting,minutes/2021/2021-05-31/2021-06-02_city-council.md
34,3,2021-06-02,Redevelopment Agency Board Meeting,minutes/2021/2021-05-31/2021-06-02_rda-board-meeting.md
35,1,2021-06-16,City Council Meeting,minutes/2021/2021-06-14/2021-06-16_city-council.md
36,1,2021-07-07,City Council Meeting,minutes/2021/2021-07-05/2021-07-07_city-council.md
37,1,2021-08-04,City Council Meeting,minutes/2021/2021-08-02/2021-08-04_city-council.md
38,1,2021-08-18,City Council Meeting,minutes/2021/2021-08-16/2021-08-18_city-council.md
39,1,2021-09-01,City Council Meeting,minutes/2021/2021-08-30/2021-09-01_city-council.md
40,1,2021-09-15,City Council Meeting,minutes/2021/2021-09-13/2021-09-15_city-council.md
41,1,2021-10-06,City Council Meeting,minutes/2021/2021-10-04/2021-10-06_city-council.md
42,1,2021-10-20,City Council Meeting,minutes/2021/2021-10-18/2021-10-20_city-council.md
43,1,2021-11-03,City Council Meeting,minutes/2021/2021-11-01/2021-11-03_city-council.md
44,1,2021-11-17,City Council Meeting,minutes/2021/2021-11-15/2021-11-17_city-council.md
45,1,2021-12-01,City Council Meeting,minutes/2021/2021-11-29/2021-12-01_city-council.md
46,1,2021-12-15,City Council Meeting,minutes/2021/2021-12-13/2021-12-15_city-council.md
47,1,2022-01-05,City Council Meeting,minutes/2022/2022-01-03/2022-01-05_city-council.md
48,3,2022-01-05,Redevelopment Agency Board Meeting,minutes/2022/2022-01-03/2022-01-05_redevelopment-agency-board.md
49,1,2022-01-19,City Council Meeting,minutes/2022/2022-01-17/2022-01-19_city-council.md
50,1,2022-02-02,City Council Meeting,minutes/2022/2022-01-31/2022-02-02_city-council.md
51,1,2022-02-16,City Council Meeting,minutes/2022/2022-02-14/2022-02-16_city-council.md
52,1,2022-03-02,City Council Meeting,minutes/2022/2022-02-28/2022-03-02_city-council.md
53,1,2022-03-16,City Council Meeting,minutes/2022/2022-03-14/2022-03-16_city-council.md
54,1,2022-04-06,City Council Meeting,minutes/2022/2022-04-04/2022-04-06_city-council.md
55,1,2022-04-27,City Council Meeting,minutes/2022/2022-04-25/2022-04-27_city-council.md
56,1,2022-05-04,City Council Meeting,minutes/2022/2022-05-02/2022-05-04_city-council.md
57,3,2022-05-04,Redevelopment Agency Board Meeting,minutes/2022/2022-05-02/2022-05-04_redevelopment-agency-board.md
58,1,2022-05-18,City Council Meeting,minutes/2022/2022-05-16/2022-05-18_city-council.md
59,1,2022-06-01,City Council Meeting,minutes/2022/2022-05-30/2022-06-01_city-council.md
60,1,2022-06-15,City Council Meeting,minutes/2022/2022-06-13/2022-06-15_city-council.md
61,1,2022-07-06,City Council Meeting,minutes/2022/2022-07-04/2022-07-06_city-council.md
62,1,2022-08-03,City Council Meeting,minutes/2022/2022-08-01/2022-08-03_city-council.md
63,1,2022-08-16,Truth in Taxation Hearing,minutes/2022/2022-08-15/2022-08-16_truth-in-taxation.md
64,1,2022-08-17,City Council Meeting,minutes/2022/2022-08-15/2022-08-17_city-council.md
65,1,2022-09-07,City Council Meeting,minutes/2022/2022-09-05/2022-09-07_city-council.md
66,1,2022-09-21,City Council Meeting,minutes/2022/2022-09-19/2022-09-21_city-council.md
67,1,2022-10-05,City Council Meeting,minutes/2022/2022-10-03/2022-10-05_city-council.md
68,1,2022-10-19,City Council Meeting,minutes/2022/2022-10-17/2022-10-19_city-council.md
69,1,2022-11-02,City Council Meeting,minutes/2022/2022-10-31/2022-11-02_city-council.md
70,1,2022-11-16,City Council Meeting,minutes/2022/2022-11-14/2022-11-16_city-council.md
71,1,2022-12-07,City Council Meeting,minutes/2022/2022-12-05/2022-12-07_city-council.md
72,1,2023-01-04,City Council Meeting,minutes/2023/2023-01-02/2023-01-04_city-council.md
73,1,2023-01-18,City Council Meeting,minutes/2023/2023-01-16/2023-01-18_city-council.md
74,1,2023-02-01,City Council Meeting,minutes/2023/2023-01-30/2023-02-01_city-council.md
75,1,2023-02-15,City Council Meeting,minutes/2023/2023-02-13/2023-02-15_city-council.md
76,1,2023-03-01,City Council Meeting,minutes/2023/2023-02-27/2023-03-01_city-council.md
77,1,2023-03-15,City Council Meeting,minutes/2023/2023-03-13/2023-03-15_city-council.md
78,1,2023-04-05,City Council Meeting,minutes/2023/2023-04-03/2023-04-05_city-council.md
79,1,2023-05-03,City Council Meeting,minutes/2023/2023-05-01/2023-05-03_city-council.md
80,1,2023-05-17,City Council Meeting,minutes/2023/2023-05-15/2023-05-17_city-council.md
81,1,2023-06-07,City Council Meeting,minutes/2023/2023-06-05/2023-06-07_city-council.md
82,1,2023-06-21,City Council Meeting,minutes/2023/2023-06-19/2023-06-21_city-council.md
83,1,2023-07-19,City Council Meeting,minutes/2023/2023-07-17/2023-07-19_city-council.md
84,1,2023-08-02,City Council Meeting,minutes/2023/2023-07-31/2023-08-02_city-council.md
85,1,2023-08-16,City Council Meeting,minutes/2023/2023-08-14/2023-08-16_city-council.md
86,1,2023-09-06,City Council Meeting,minutes/2023/2023-09-04/2023-09-06_city-council.md
87,1,2023-09-20,City Council Meeting,minutes/2023/2023-09-18/2023-09-20_city-council.md
88,1,2023-10-04,City Council Meeting,minutes/2023/2023-10-02/2023-10-04_city-council.md
89,1,2023-10-18,City Council Meeting,minutes/2023/2023-10-16/2023-10-18_city-council.md
90,1,2023-11-01,City Council Meeting,minutes/2023/2023-10-30/2023-11-01_city-council.md
91,1,2023-11-15,City Council Meeting,minutes/2023/2023-11-13/2023-11-15_city-council.md
92,1,2023-12-06,City Council Meeting,minutes/2023/2023-12-04/2023-12-06_city-council.md
93,1,2024-01-03,City Council Meeting,minutes/2024/2024-01-01/2024-01-03_city-council.md
94,1,2024-01-17,City Council Meeting,minutes/2024/2024-01-15/2024-01-17_city-council.md
95,1,2024-02-07,City Council Meeting,minutes/2024/2024-02-05/2024-02-07_city-council.md
96,1,2024-02-21,City Council Meeting,minutes/2024/2024-02-19/2024-02-21_city-council.md
97,1,2024-03-06,City Council Meeting,minutes/2024/2024-03-04/2024-03-06_city-council.md
98,1,2024-03-20,City Council Meeting,minutes/2024/2024-03-18/2024-03-20_city-council.md
99,1,2024-04-03,City Council Meeting,minutes/2024/2024-04-01/2024-04-03_city-council.md
100,1,2024-05-01,City Council Meeting,minutes/2024/2024-04-29/2024-05-01_city-council.md
101,1,2024-05-15,City Council Meeting,minutes/2024/2024-05-13/2024-05-15_city-council.md
102,1,2024-06-05,City Council Meeting,minutes/2024/2024-06-03/2024-06-05_city-council.md
103,1,2024-06-19,City Council Meeting,minutes/2024/2024-06-17/2024-06-19_city-council.md
104,1,2024-07-17,City Council Meeting,minutes/2024/2024-07-15/2024-07-17_city-council.md
105,1,2024-08-07,City Council Meeting,minutes/2024/2024-08-05/2024-08-07_city-council.md
106,1,2024-08-21,Truth in Taxation Hearing,minutes/2024/2024-08-19/2024-08-21_truth-in-taxation.md
107,1,2024-09-04,City Council Meeting,minutes/2024/2024-09-02/2024-09-04_city-council.md
108,1,2024-09-18,City Council Meeting,minutes/2024/2024-09-16/2024-09-18_city-council.md
109,1,2024-10-02,City Council Meeting,minutes/2024/2024-09-30/2024-10-02_city-council.md
110,1,2024-10-16,City Council Meeting,minutes/2024/2024-10-14/2024-10-16_city-council.md
111,1,2024-11-20,City Council Meeting,minutes/2024/2024-11-18/2024-11-20_city-council.md
112,1,2024-12-04,City Council Meeting,minutes/2024/2024-12-02/2024-12-04_city-council.md
113,1,2025-01-08,City Council Meeting,minutes/2025/2025-01-06/2025-01-08_city-council.md
114,1,2025-01-22,City Council Meeting,minutes/2025/2025-01-20/2025-01-22_city-council.md
115,1,2025-02-05,City Council Meeting,minutes/2025/2025-02-03/2025-02-05_city-council.md
116,1,2025-02-19,City Council Meeting,minutes/2025/2025-02-17/2025-02-19_city-council.md
117,1,2025-03-05,City Council Meeting,minutes/2025/2025-03-03/2025-03-05_city-council.md
118,1,2025-03-19,City Council Meeting,minutes/2025/2025-03-17/2025-03-19_city-council.md
119,1,2025-04-02,City Council Meeting,minutes/2025/2025-03-31/2025-04-02_city-council.md
