vote_id,motion_id,person_id,vote_value
1,1,7,Aye
2,1,13,Aye
3,1,18,Aye
4,1,5,Aye
5,1,8,Aye
6,2,7,Aye
7,2,13,Aye
8,2,18,Aye
9,2,5,Aye
10,2,8,Aye
11,3,7,Aye
12,3,13,Aye
13,3,18,Aye
14,3,5,Aye
15,3,8,Aye
16,4,7,Aye
17,4,13,Aye
18,4,18,Aye
19,4,5,Aye
20,4,8,Aye
21,5,7,Aye
22,5,13,Aye
23,5,18,Aye
24,5,5,Aye
25,5,8,Aye
26,6,13,Aye
27,6,18,Aye
28,6,5,Aye
29,6,8,Aye
30,6,7,Aye
31,8,13,Aye
32,8,18,Aye
33,8,5,Aye
34,8,8,Aye
35,8,7,Aye
36,10,13,Aye
37,10,8,Aye
38,10,18,Aye
39,10,5,Aye
40,10,7,Aye
41,11,13,Aye
42,11,8,Aye
43,11,18,Aye
44,11,5,Aye
45,11,7,Aye
46,12,13,Aye
47,12,8,Aye
48,12,18,Aye
49,12,5,Aye
50,12,7,Aye
51,13,13,Aye
52,13,8,Aye
53,13,18,Aye
54,13,5,Aye
55,13,7,Aye
56,15,8,Aye
57,15,18,Aye
58,15,5,Aye
59,15,7,Aye
60,15,13,Aye
61,16,8,Aye
62,16,18,Aye
63,16,5,Aye
64,16,7,Aye
65,16,13,Aye
66,17,8,Aye
67,17,18,Aye
68,17,5,Aye
69,17,7,Aye
70,17,13,Aye
71,18,8,Aye
72,18,18,Aye
73,18,5,Aye
74,18,7,Aye
75,18,13,Aye
76,19,13,Aye
77,19,8,Aye
78,19,18,Aye
79,19,5,Aye
80,19,7,Aye
81,20,8,Aye
82,20,18,Aye
83,20,5,Aye
84,20,7,Aye
85,20,13,Aye
86,21,8,Aye
87,21,18,Aye
88,21,5,Aye
89,21,7,Aye
90,21,13,Aye
91,22,8,Aye
92,22,13,Aye
93,22,18,Aye
94,22,5,Aye
95,22,7,Aye
96,23,7,Aye
97,23,5,Aye
98,23,18,Aye
99,23,13,Aye
100,23,8,Aye
101,25,8,Aye
102,25,13,Aye
103,25,18,Aye
104,25,5,Aye
105,25,7,Aye
106,26,7,Aye
107,26,5,Aye
108,26,18,Aye
109,26,13,Aye
110,26,8,Aye
111,27,18,Aye
112,27,8,Aye
113,27,5,Aye
114,27,7,Aye
115,27,13,Aye
116,28,13,Aye
117,28,18,Aye
118,28,8,Aye
119,28,7,Aye
120,28,5,Aye
121,29,5,Aye
122,29,7,Aye
123,29,13,Aye
124,29,8,Aye
125,29,18,Aye
126,30,8,Aye
