date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,1,"Council Member Lord moved to APPROVE the City Council Meeting Minutes and meeting Agenda, as presented",Procedural/Administrative,The motion passed with the unanimous consent of the Council,Alan Lord,,,,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,2,"Council Member Aston moved to APPROVE the Consent Agenda, as presented",Procedural/Administrative,The motion passed with the unanimous consent of the Council,Wendy Aston,,,,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,3,Council Member Austin moved to APPROVE Resolution 2026-14 - A Resolution Authorizing the Lease of the Vacated Public Works Yard at 14175 South and 14185 South Redwood Road,Resolution,The motion passed with the unanimous consent of the Council,Steve Austin,,Greg Wilding,Aye,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,3,Council Member Austin moved to APPROVE Resolution 2026-14 - A Resolution Authorizing the Lease of the Vacated Public Works Yard at 14175 South and 14185 South Redwood Road,Resolution,The motion passed with the unanimous consent of the Council,Steve Austin,,Mackey Smith,Aye,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,3,Council Member Austin moved to APPROVE Resolution 2026-14 - A Resolution Authorizing the Lease of the Vacated Public Works Yard at 14175 South and 14185 South Redwood Road,Resolution,The motion passed with the unanimous consent of the Council,Steve Austin,,Alan Lord,Aye,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,3,Council Member Austin moved to APPROVE Resolution 2026-14 - A Resolution Authorizing the Lease of the Vacated Public Works Yard at 14175 South and 14185 South Redwood Road,Resolution,The motion passed with the unanimous consent of the Council,Steve Austin,,Steve Austin,Aye,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,3,Council Member Austin moved to APPROVE Resolution 2026-14 - A Resolution Authorizing the Lease of the Vacated Public Works Yard at 14175 South and 14185 South Redwood Road,Resolution,The motion passed with the unanimous consent of the Council,Steve Austin,,Wendy Aston,Aye,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-02 - An Ordinance Amending the Bringhurst Station Commercial Sub-Districts Diagram within Section 11.110.100.050(E) of the City Code to Allow Non-Retail Businesses in Certain Areas,Ordinance,The motion failed with the unanimous consent of the Council,Wendy Aston,,Mackey Smith,Nay,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-02 - An Ordinance Amending the Bringhurst Station Commercial Sub-Districts Diagram within Section 11.110.100.050(E) of the City Code to Allow Non-Retail Businesses in Certain Areas,Ordinance,The motion failed with the unanimous consent of the Council,Wendy Aston,,Alan Lord,Nay,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-02 - An Ordinance Amending the Bringhurst Station Commercial Sub-Districts Diagram within Section 11.110.100.050(E) of the City Code to Allow Non-Retail Businesses in Certain Areas,Ordinance,The motion failed with the unanimous consent of the Council,Wendy Aston,,Steve Austin,Nay,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-02 - An Ordinance Amending the Bringhurst Station Commercial Sub-Districts Diagram within Section 11.110.100.050(E) of the City Code to Allow Non-Retail Businesses in Certain Areas,Ordinance,The motion failed with the unanimous consent of the Council,Wendy Aston,,Wendy Aston,Nay,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-02 - An Ordinance Amending the Bringhurst Station Commercial Sub-Districts Diagram within Section 11.110.100.050(E) of the City Code to Allow Non-Retail Businesses in Certain Areas,Ordinance,The motion failed with the unanimous consent of the Council,Wendy Aston,,Greg Wilding,Nay,minutes/2026/2026-03-23/council_2026-03-25_1788.md
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",Council,5,Council Member Aston moved to ADJOURN,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Wendy Aston,,,,minutes/2026/2026-03-23/council_2026-03-25_1788.md
