meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-14,City Council,meeting_minutes/minutes/2020/2020-01-13/2020-01-14_city-council-meeting.md
2,1,2020-01-28,City Council,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_city-council-meeting.md
3,1,2020-02-11,City Council,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council-meeting.md
4,1,2020-02-25,City Council,meeting_minutes/minutes/2020/2020-02-24/2020-02-25_city-council-meeting.md
5,1,2020-03-31,City Council,meeting_minutes/minutes/2020/2020-03-30/2020-03-31_city-council-meeting.md
6,1,2020-04-14,City Council,meeting_minutes/minutes/2020/2020-04-13/2020-04-14_city-council-meeting.md
7,1,2020-04-28,City Council,meeting_minutes/minutes/2020/2020-04-27/2020-04-28_city-council-meeting.md
8,1,2020-05-12,City Council,meeting_minutes/minutes/2020/2020-05-11/2020-05-12_city-council-meeting.md
9,1,2020-05-26,City Council,meeting_minutes/minutes/2020/2020-05-25/2020-05-26_city-council-meeting.md
10,1,2020-06-09,City Council,meeting_minutes/minutes/2020/2020-06-08/2020-06-09_city-council-meeting.md
11,1,2020-06-23,City Council,meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md
12,1,2020-07-14,City Council,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md
13,1,2020-07-28,City Council,meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md
14,1,2020-08-11,City Council,meeting_minutes/minutes/2020/2020-08-10/2020-08-11_city-council-meeting.md
15,1,2020-08-25,City Council,meeting_minutes/minutes/2020/2020-08-24/2020-08-25_city-council-meeting.md
16,1,2020-09-08,City Council,meeting_minutes/minutes/2020/2020-09-07/2020-09-08_city-council-meeting.md
17,1,2020-10-13,City Council,meeting_minutes/minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
18,1,2020-10-27,City Council,meeting_minutes/minutes/2020/2020-10-26/2020-10-27_city-council-meeting.md
19,1,2020-11-10,City Council,meeting_minutes/minutes/2020/2020-11-09/2020-11-10_city-council-meeting.md
20,1,2020-12-01,City Council,meeting_minutes/minutes/2020/2020-11-30/2020-12-01_city-council-meeting.md
21,1,2020-12-08,City Council,meeting_minutes/minutes/2020/2020-12-07/2020-12-08_city-council-meeting.md
22,1,2021-01-12,City Council,meeting_minutes/minutes/2021/2021-01-11/2021-01-12_city-council-meeting.md
23,1,2021-01-26,City Council,meeting_minutes/minutes/2021/2021-01-25/2021-01-26_city-council-meeting.md
24,1,2021-02-09,City Council,meeting_minutes/minutes/2021/2021-02-08/2021-02-09_city-council-meeting_clip350.md
25,1,2021-02-23,City Council,meeting_minutes/minutes/2021/2021-02-22/2021-02-23_city-council-meeting.md
26,1,2021-03-09,City Council,meeting_minutes/minutes/2021/2021-03-08/2021-03-09_city-council-meeting.md
27,1,2021-03-23,City Council,meeting_minutes/minutes/2021/2021-03-22/2021-03-23_city-council-meeting.md
28,1,2021-04-13,City Council,meeting_minutes/minutes/2021/2021-04-12/2021-04-13_city-council-meeting.md
29,1,2021-04-27,City Council,meeting_minutes/minutes/2021/2021-04-26/2021-04-27_city-council-meeting.md
30,1,2021-05-04,City Council,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md
31,1,2021-05-11,City Council,meeting_minutes/minutes/2021/2021-05-10/2021-05-11_city-council-meeting.md
32,1,2021-05-25,City Council,meeting_minutes/minutes/2021/2021-05-24/2021-05-25_city-council-meeting.md
33,1,2021-06-08,City Council,meeting_minutes/minutes/2021/2021-06-07/2021-06-08_city-council-meeting.md
34,1,2021-06-29,City Council,meeting_minutes/minutes/2021/2021-06-28/2021-06-29_city-council-meeting.md
35,1,2021-08-03,City Council,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting.md
36,1,2021-09-07,City Council,meeting_minutes/minutes/2021/2021-09-06/2021-09-07_city-council-meeting.md
37,1,2021-10-05,City Council,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting.md
38,1,2021-10-12,City Council,meeting_minutes/minutes/2021/2021-10-11/2021-10-12_city-council-meeting.md
39,1,2021-10-26,City Council,meeting_minutes/minutes/2021/2021-10-25/2021-10-26_city-council-meeting.md
40,1,2021-12-07,City Council,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
41,1,2022-01-25,City Council,meeting_minutes/minutes/2022/2022-01-24/2022-01-25_city-council-meeting.md
42,1,2022-02-22,City Council,meeting_minutes/minutes/2022/2022-02-21/2022-02-22_city-council-meeting.md
43,1,2022-03-01,City Council,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
44,1,2022-04-12,City Council,meeting_minutes/minutes/2022/2022-04-11/2022-04-12_city-council-meeting.md
45,1,2022-04-26,City Council,meeting_minutes/minutes/2022/2022-04-25/2022-04-26_city-council-meeting.md
46,1,2022-05-03,City Council,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md
47,1,2022-05-10,City Council,meeting_minutes/minutes/2022/2022-05-09/2022-05-10_city-council-meeting.md
48,1,2022-06-07,City Council,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
49,1,2022-06-14,City Council,meeting_minutes/minutes/2022/2022-06-13/2022-06-14_city-council-meeting.md
50,1,2022-06-21,City Council,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md
51,1,2022-07-12,City Council,meeting_minutes/minutes/2022/2022-07-11/2022-07-12_city-council-meeting.md
52,1,2022-07-26,City Council,meeting_minutes/minutes/2022/2022-07-25/2022-07-26_city-council-meeting.md
53,1,2022-08-09,City Council,meeting_minutes/minutes/2022/2022-08-08/2022-08-09_city-council-meeting.md
