vote_id,motion_id,person_id,vote_value
1,1,5,Aye
2,1,12,Aye
3,1,18,Aye
4,1,20,Aye
5,1,21,Aye
6,2,5,Aye
7,2,12,Aye
8,2,18,Aye
9,2,20,Aye
10,2,21,Aye
11,3,5,Aye
12,3,12,Aye
13,3,18,Aye
14,3,20,Aye
15,3,21,Aye
16,4,5,Aye
17,4,12,Aye
18,4,18,Aye
19,4,20,Aye
20,4,21,Aye
21,5,5,Aye
22,5,12,Aye
23,5,18,Aye
24,5,20,Aye
25,5,21,Aye
26,6,5,Aye
27,6,12,Aye
28,6,18,Aye
29,6,20,Aye
30,6,21,Aye
31,7,5,Aye
32,7,12,Aye
33,7,18,Aye
34,7,20,Aye
35,7,21,Aye
36,8,5,Nay
37,8,12,Aye
38,8,18,Nay
39,8,20,Nay
40,8,21,Nay
41,9,5,Aye
42,9,12,Nay
43,9,18,Aye
44,9,20,Aye
45,9,21,Aye
46,10,5,Aye
47,10,12,Nay
48,10,18,Aye
49,10,20,Aye
50,10,21,Aye
51,11,5,Aye
52,11,12,Aye
53,11,18,Aye
54,11,20,Aye
55,11,21,Aye
56,12,5,Aye
57,12,12,Aye
58,12,18,Aye
59,12,20,Aye
60,12,21,Aye
61,13,5,Aye
62,13,12,Aye
63,13,18,Aye
64,13,20,Aye
65,13,21,Aye
66,14,5,Aye
67,14,12,Aye
68,14,18,Aye
69,14,20,Aye
70,14,21,Aye
71,15,5,Aye
72,15,12,Aye
73,15,18,Aye
74,15,20,Aye
75,15,21,Aye
76,16,5,Aye
77,16,12,Aye
78,16,18,Aye
79,16,20,Aye
80,17,5,Aye
81,17,12,Aye
82,17,18,Aye
83,17,20,Aye
84,18,5,Aye
85,18,12,Aye
86,18,18,Aye
87,18,20,Aye
88,19,5,Aye
89,19,12,Aye
90,19,18,Aye
91,19,20,Aye
92,20,5,Aye
93,20,12,Aye
94,20,18,Aye
95,20,20,Aye
96,21,5,Aye
97,21,12,Aye
98,21,18,Aye
99,21,20,Aye
100,22,5,Aye
101,22,12,Aye
102,22,18,Aye
103,22,20,Aye
104,23,5,Aye
105,23,12,Aye
106,23,18,Aye
107,23,20,Aye
108,24,5,Aye
109,24,12,Aye
110,24,18,Aye
111,24,20,Aye
112,25,5,Aye
113,25,12,Nay
114,25,18,Aye
115,25,20,Aye
116,26,5,Aye
117,26,12,Aye
118,26,18,Aye
119,26,20,Aye
120,27,5,Aye
121,27,12,Aye
122,27,18,Aye
123,27,20,Aye
124,28,5,Aye
125,28,12,Aye
126,28,18,Aye
127,28,20,Aye
128,29,5,Aye
129,29,12,Aye
130,29,18,Aye
131,29,20,Aye
132,30,5,Aye
133,30,12,Aye
134,30,18,Aye
135,30,20,Aye
136,31,5,Aye
137,31,12,Aye
138,31,18,Aye
139,31,20,Aye
140,31,21,Aye
141,32,5,Aye
142,32,12,Aye
143,32,18,Aye
144,32,20,Aye
145,32,21,Aye
146,33,5,Aye
147,33,12,Nay
148,33,18,Aye
149,33,20,Aye
150,33,21,Aye
151,34,5,Aye
152,34,12,Nay
153,34,18,Aye
154,34,20,Aye
155,34,21,Aye
156,35,5,Aye
157,35,12,Nay
158,35,18,Aye
159,35,20,Aye
160,35,21,Aye
161,36,5,Aye
162,36,12,Aye
163,36,18,Aye
164,36,20,Aye
165,36,21,Aye
166,37,5,Aye
167,37,12,Aye
168,37,18,Aye
169,37,20,Aye
170,37,21,Aye
171,38,5,Aye
172,38,12,Aye
173,38,18,Aye
174,38,20,Aye
175,38,21,Aye
176,39,12,Aye
177,39,18,Aye
178,39,20,Aye
179,39,21,Aye
180,40,12,Aye
181,40,18,Aye
182,40,20,Aye
183,40,21,Aye
184,41,12,Aye
185,41,18,Aye
186,41,20,Aye
187,41,21,Aye
