date,year,title,slug,body,path,source,source_url,notice_url,pmn_body_id,pmn_file_id,retrieved_date,format,extraction_method,raw_path,status,note
2026-06-04,2026,City Council Regular Meeting,city-council-regular-meeting,Council,text/council_2026-06-04.txt,pmn,https://www.utah.gov/pmn/files/1455537.pdf,https://www.utah.gov/pmn/sitemap/notice/1084097.html,653,1455537,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/council_2026-06-04.pdf,recovered,net-new: newer than repo council minutes (repo max 2026-05-22)
2026-06-11,2026,City Council Regular Meeting,city-council-regular-meeting,Council,text/council_2026-06-11.txt,pmn,https://www.utah.gov/pmn/files/1455535.pdf,https://www.utah.gov/pmn/sitemap/notice/1085983.html,653,1455535,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/council_2026-06-11.pdf,recovered,net-new: newer than repo council minutes (repo max 2026-05-22)
2020-01-09,2020,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2020-01-09.txt,pmn,https://www.utah.gov/pmn/files/580875.pdf,https://www.utah.gov/pmn/sitemap/notice/580073.html,654,580875,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2020-01-09.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2020-01-21,2020,Redevelopment Agency Special Meeting,rda-special-meeting,RDA,text/rda_2020-01-21.txt,pmn,https://www.utah.gov/pmn/files/580877.pdf,https://www.utah.gov/pmn/sitemap/notice/583297.html,654,580877,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2020-01-21.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2020-02-06,2020,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2020-02-06.txt,pmn,https://www.utah.gov/pmn/files/580879.pdf,https://www.utah.gov/pmn/sitemap/notice/585793.html,654,580879,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2020-02-06.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2020-02-27,2020,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2020-02-27.txt,pmn,https://www.utah.gov/pmn/files/586991.pdf,https://www.utah.gov/pmn/sitemap/notice/591999.html,654,586991,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2020-02-27.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2020-06-18,2020,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2020-06-18.txt,pmn,https://www.utah.gov/pmn/files/619645.pdf,https://www.utah.gov/pmn/sitemap/notice/611939.html,654,619645,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2020-06-18.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2020-10-29,2020,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2020-10-29.txt,pmn,https://www.utah.gov/pmn/files/659041.pdf,https://www.utah.gov/pmn/sitemap/notice/637293.html,654,659041,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2020-10-29.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2021-01-07,2021,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2021-01-07.txt,pmn,https://www.utah.gov/pmn/files/679061.pdf,https://www.utah.gov/pmn/sitemap/notice/649105.html,654,679061,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2021-01-07.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2021-04-29,2021,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2021-04-29.txt,pmn,https://www.utah.gov/pmn/files/719265.pdf,https://www.utah.gov/pmn/sitemap/notice/672703.html,654,719265,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2021-04-29.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2021-06-24,2021,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2021-06-24.txt,pmn,https://www.utah.gov/pmn/files/752025.pdf,https://www.utah.gov/pmn/sitemap/notice/686173.html,654,752025,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2021-06-24.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
2022-06-16,2022,Redevelopment Agency Regular Meeting,rda-regular-meeting,RDA,text/rda_2022-06-16.txt,pmn,https://www.utah.gov/pmn/files/874859.pdf,https://www.utah.gov/pmn/sitemap/notice/761561.html,654,874859,2026-07-05,text,pdftotext -layout,park_city_city_council/pmn_backfill/raw/rda_2022-06-16.pdf,duplicate-not-promoted,PMN body 654 attaches the combined City Council minutes (with in-council RDA recess); repo already holds this meeting via CivicClerk — no standalone RDA doc
