https://www.utah.gov/pmn/files/1455535.pdf,council_2026-06-11.pdf,1085983
https://www.utah.gov/pmn/files/1455537.pdf,council_2026-06-04.pdf,1084097
https://www.utah.gov/pmn/files/1146532.pdf,rda_2024-06-20.pdf,920739
https://www.utah.gov/pmn/files/1080945.pdf,rda_2024-01-04.pdf,888055
https://www.utah.gov/pmn/files/939949.pdf,rda_2023-01-05.pdf,803131
https://www.utah.gov/pmn/files/874857.pdf,rda_2022-06-23.pdf,763345
https://www.utah.gov/pmn/files/874859.pdf,rda_2022-06-16.pdf,761561
https://www.utah.gov/pmn/files/752025.pdf,rda_2021-06-24.pdf,686173
https://www.utah.gov/pmn/files/719265.pdf,rda_2021-04-29.pdf,672703
https://www.utah.gov/pmn/files/679061.pdf,rda_2021-01-07.pdf,649105
https://www.utah.gov/pmn/files/659041.pdf,rda_2020-10-29.pdf,637293
https://www.utah.gov/pmn/files/619645.pdf,rda_2020-06-18.pdf,611939
https://www.utah.gov/pmn/files/586991.pdf,rda_2020-02-27.pdf,591999
https://www.utah.gov/pmn/files/580879.pdf,rda_2020-02-06.pdf,585793
https://www.utah.gov/pmn/files/580877.pdf,rda_2020-01-21.pdf,583297
https://www.utah.gov/pmn/files/580875.pdf,rda_2020-01-09.pdf,580073
