date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-08-15,2023,City Council Meeting,Council,1,"MOVED TO APPROVE THE APPOINTMENT OF MICHELLE WILLIAMS AND THE REAPPOINTMENTS OF DAVE GRAF AND JENNIFER SANDAU TO THE OGDEN CITY PLANNING COMMISSION, WITH THEIR TERMS EXPIRING July 1, 2027. MOTION WAS SECONDED BY VICE CHAIR RICHEY,",Appointment,Voice Pass,,Ken Richey,,,meeting_minutes/minutes/2023/2023-08-14/2023-08-15_city-council-meeting.md,minutes
2023-08-15,2023,City Council Meeting,Council,2,"MOVED TO TABLE PROPOSED ORDINANCE 2023-49 UNTIL AUGUST 29, 2023. COUNCIL MEMBER WHITE SECONDED THE MOTION,",Ordinance,Voice Pass,,Marcia L. White,,,meeting_minutes/minutes/2023/2023-08-14/2023-08-15_city-council-meeting.md,minutes
2023-08-15,2023,City Council Meeting,Council,3,"MOVED THE a MEETING ADJOURN AT 7:06 P.M. MOTION WAS SECONDED BY COUNCIL MEMBER NADOLSKI, ALL j",Procedural/Administrative,Recorded,,Ben Nadolski,,,meeting_minutes/minutes/2023/2023-08-14/2023-08-15_city-council-meeting.md,minutes
2023-08-15,2023,Redevelopment Agency Special Meeting,RDA,1,"MOVED TO APPROVE THE MINUTES AS PRESENTED. MOTION WAS SECONDED BY BOARD MEMBER BLAIR,",Procedural/Administrative,Voice Pass,,Bart E. Blair,,,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md,pmn_minutes
2023-08-15,2023,Redevelopment Agency Special Meeting,RDA,2,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY VICE CHAIR RICHEY, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Redevelopment Agency Board amending the bylaws of the Ogden City Redevelopment Agency.""]",Resolution,6-1 Pass,,Ken Richey,Angela Choberka,Aye,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md,pmn_minutes
2023-08-15,2023,Redevelopment Agency Special Meeting,RDA,2,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY VICE CHAIR RICHEY, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Redevelopment Agency Board amending the bylaws of the Ogden City Redevelopment Agency.""]",Resolution,6-1 Pass,,Ken Richey,Bart E. Blair,Aye,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md,pmn_minutes
2023-08-15,2023,Redevelopment Agency Special Meeting,RDA,2,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY VICE CHAIR RICHEY, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Redevelopment Agency Board amending the bylaws of the Ogden City Redevelopment Agency.""]",Resolution,6-1 Pass,,Ken Richey,Ben Nadolski,Nay,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md,pmn_minutes
2023-08-15,2023,Redevelopment Agency Special Meeting,RDA,2,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY VICE CHAIR RICHEY, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Redevelopment Agency Board amending the bylaws of the Ogden City Redevelopment Agency.""]",Resolution,6-1 Pass,,Ken Richey,Ken Richey,Aye,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md,pmn_minutes
2023-08-15,2023,Redevelopment Agency Special Meeting,RDA,2,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY VICE CHAIR RICHEY, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Redevelopment Agency Board amending the bylaws of the Ogden City Redevelopment Agency.""]",Resolution,6-1 Pass,,Ken Richey,Luis Lopez,Aye,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md,pmn_minutes
2023-08-15,2023,Redevelopment Agency Special Meeting,RDA,2,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY VICE CHAIR RICHEY, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Redevelopment Agency Board amending the bylaws of the Ogden City Redevelopment Agency.""]",Resolution,6-1 Pass,,Ken Richey,Marcia L. White,Aye,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md,pmn_minutes
