date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-01-25,2023,City Council Meeting,Council,1,adjourn the work meeting at Moved to adjourn the work meeting at 7:00 p.m,Procedural/Administrative,passed (all voted aye),Sherrie Ohrn,Steven Shields,,,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in closed session for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange, or lease of real property, as provided by Utah Code Annotated §52-4- 205 at 10:51 p.m",Procedural/Administrative,The motion passed unanimously,Steven Shields,Teddy Hodges,Jared Henderson,Aye,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in closed session for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange, or lease of real property, as provided by Utah Code Annotated §52-4- 205 at 10:51 p.m",Procedural/Administrative,The motion passed unanimously,Steven Shields,Teddy Hodges,Lorin Palmer,Aye,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in closed session for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange, or lease of real property, as provided by Utah Code Annotated §52-4- 205 at 10:51 p.m",Procedural/Administrative,The motion passed unanimously,Steven Shields,Teddy Hodges,Sherrie Ohrn,Aye,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in closed session for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange, or lease of real property, as provided by Utah Code Annotated §52-4- 205 at 10:51 p.m",Procedural/Administrative,The motion passed unanimously,Steven Shields,Teddy Hodges,Steven Shields,Aye,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in closed session for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange, or lease of real property, as provided by Utah Code Annotated §52-4- 205 at 10:51 p.m",Procedural/Administrative,The motion passed unanimously,Steven Shields,Teddy Hodges,Teddy Hodges,Aye,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,3,adjourn the city council meeting at 11:17 p.m,Procedural/Administrative,passed (all voted aye),Steven Shields,Jared Henderson,,,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,4,close the public hearing,Public Hearing Action,passed (all voted aye),Sherrie Ohrn,Teddy Hodges,,,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,5,approve Resolution No. R03-2023 approving an amendment to the 2022-2023 fiscal year budget,Resolution,The motion passed unanimously,Steven Shields,Jared Henderson,Jared Henderson,Aye,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
2023-01-25,2023,City Council Meeting,Council,5,approve Resolution No. R03-2023 approving an amendment to the 2022-2023 fiscal year budget,Resolution,The motion passed unanimously,Steven Shields,Jared Henderson,Lorin Palmer,Aye,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,minutes
