source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
"db/staging (Legistar EventItemVote, body 140)",1,2020-01-16,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-01-16,PlanningCommission,Planning Item,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-site,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-01-16,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-02-06,PlanningCommission,Resolution,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-02-06,PlanningCommission,Resolution,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-02-06,PlanningCommission,Resolution,Land-Use,Site-Plan-Design-Review,final-action,pass,5,0,,roll-call,5:0 Pass,rule:lu-site,high
"db/staging (Legistar EventItemVote, body 140)",4,2020-02-06,PlanningCommission,Planning Item,Land-Use,Site-Plan-Design-Review,final-action,pass,5,0,,roll-call,5:0 Pass,rule:lu-site,high
"db/staging (Legistar EventItemVote, body 140)",5,2020-02-06,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",6,2020-02-06,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-02-20,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-02-20,PlanningCommission,Resolution,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-02-20,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-03-05,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-03-05,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-03-05,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",4,2020-03-05,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,6,1,,roll-call,6:1 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",5,2020-03-05,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-05-07,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-05-07,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-05-07,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",4,2020-05-07,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",5,2020-05-07,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",6,2020-05-07,PlanningCommission,Planning Item,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-site,high
"db/staging (Legistar EventItemVote, body 140)",7,2020-05-07,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",8,2020-05-07,PlanningCommission,Planning Item,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-site,high
"db/staging (Legistar EventItemVote, body 140)",9,2020-05-07,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-05-21,PlanningCommission,Planning Item,Land-Use,Other-Land-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-generic,medium
"db/staging (Legistar EventItemVote, body 140)",2,2020-05-21,PlanningCommission,Planning Item,Other,,final-action,pass,7,0,,roll-call,7:0 Pass,rule:no-signal,low
"db/staging (Legistar EventItemVote, body 140)",3,2020-05-21,PlanningCommission,Planning Item,Land-Use,Other-Land-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-accessory,high
"db/staging (Legistar EventItemVote, body 140)",4,2020-05-21,PlanningCommission,Planning Item,Land-Use,Variance-Exception,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-variance,high
"db/staging (Legistar EventItemVote, body 140)",5,2020-05-21,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",6,2020-05-21,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",7,2020-05-21,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-06-04,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-06-04,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,6,1,,roll-call,6:1 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-06-04,PlanningCommission,Planning Item,Land-Use,Other-Land-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-generic,medium
"db/staging (Legistar EventItemVote, body 140)",4,2020-06-04,PlanningCommission,Planning Item,Land-Use,Rezone,recommendation,pass,6,1,,roll-call,6:1 Pass,rule:lu-rezone,high
"db/staging (Legistar EventItemVote, body 140)",5,2020-06-04,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-06-18,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-06-18,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-06-18,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",4,2020-06-18,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-07-16,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",2,2020-07-16,PlanningCommission,Planning Item,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-cup,high
"db/staging (Legistar EventItemVote, body 140)",3,2020-07-16,PlanningCommission,Planning Item,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-site,high
"db/staging (Legistar EventItemVote, body 140)",4,2020-07-16,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",5,2020-07-16,PlanningCommission,Planning Item,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-subdiv,high
"db/staging (Legistar EventItemVote, body 140)",6,2020-07-16,PlanningCommission,Planning Item,Land-Use,Variance-Exception,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-variance,high
"db/staging (Legistar EventItemVote, body 140)",7,2020-07-16,PlanningCommission,Planning Item,Land-Use,Vacation,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-vacate,high
"db/staging (Legistar EventItemVote, body 140)",1,2020-08-06,PlanningCommission,Planning Item,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5:0 Pass,rule:lu-generic,medium
"db/staging (Legistar EventItemVote, body 140)",2,2020-08-06,PlanningCommission,Planning Item,Land-Use,Annexation,recommendation,pass,5,0,,roll-call,5:0 Pass,rule:lu-annex,high
