city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
park_city,Council,AL-A1,At-Large,Nann Worel,nann_worel,2020-01-09,2022-01-06,elected,became-mayor,2019,2020-01-09,2021-12-16,"election:2019 (Council general winner, rank1, 1562); minutes:2020-01-09 (seated — present list 'Council Member ... Worel'); election:2021 (Mayor general winner, 2048/60.86% def. Beerman); minutes:2022-01-06 (now 'Mayor Nann Worel' — vacated this council seat); minutes:2025-12-16.. and cities.db show her last council-MEMBER vote 2021-12-16",high,"CROSSOVER #1: elected to COUNCIL 2019 (cohort A, term to Jan-2024), then elected MAYOR 2021 and vacated this seat ~2 years early to be sworn mayor (Jan-2022) -> a MID-TERM vacancy filled by appointment (Dickey). AL-A1 is the ANCHORED cohort-A seat (it carries BOTH crossover vacancy chains). Her cities.db person-level Council last_seen is 2024-08-22 — but that is her MAYORAL tie-break (Res 16-2024), NOT council service; first_vote/last_vote are clamped to this AL-A1 tenure's [2020-01-09, 2022-01-06) window, which excludes that tie-break and yields last_vote=2021-12-16 with no override needed. Her MAYOR row (below) is emptied by non_voting_mayor."
park_city,Council,AL-A1,At-Large,VACANT,vacant,2022-01-06,2022-01-27,vacated,filled,,,,"minutes:2022-01-06 ROLL CALL heads the present list 'Mayor Nann Worel' with only 4 councilmembers, and states '17 applications were received for the council seat vacated when she was elected mayor' -> her cohort-A council seat was empty from the 2022 term start. Bracketed by two RECOVERED meetings (last council vote 2021-12-16 -> documented-vacant 2022-01-06), not an un-recovered gap -> high.",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
park_city,Council,AL-A1,At-Large,Ryan Dickey,ryan_dickey,2022-01-27,2024-01-04,appointed,reelected,,2022-01-27,2023-12-14,appt:2022-01-13 (minutes — 'Appointment of New City Council Member to Fill the Seat Vacated by Nann [Worel]' -> Ryan Dickey); minutes:2022-01-27 ('Swearing In ... Ryan ... Dickey ... appointed by the Council at the last meeting to fill the remaining term left vacant when Mayor Worel was elected'); votes:cities.db first_seen 2022-01-27,high,"APPOINTED (not elected) 2022-01-27 to fill the REMAINDER of Worel's vacated cohort-A term (to Jan-2024). Chosen from 17 applicants after interviews Jan 7 & 11; the appointment was made 2022-01-13 and he was sworn 2022-01-27 (his first meeting as a member, hence cities.db first_seen 2022-01-27). He then won this seat in his own right in 2023 (next row)."
park_city,Council,AL-A1,At-Large,Ryan Dickey,ryan_dickey,2024-01-04,2026-01-05,reelected,became-mayor,2023,2024-01-04,2025-12-18,"election:2023 (Council general winner, rank1, 1778); minutes:2024-01-04 (seated, 2024 term); election:2025 (Mayor general winner, 1706-1699 over Rubin — certified + recount, Res 25-2025/27-2025); minutes:2026-01-08 (now presiding as 'Mayor Dickey'); cities.db last council-MEMBER vote 2025-12-18",high,"CROSSOVER #2: won this cohort-A seat outright 2023 (term to Jan-2028) after holding it by appointment since 2022, then elected MAYOR 2025 (the 7-vote recount race) and vacated the SAME seat ~2 years early to be sworn mayor (Jan-2026) -> a second MID-TERM vacancy on AL-A1, filled by appointment (Miller). His cities.db Council bounds 2022-01-27..2025-12-18 are all genuine council-member votes (the two notes on 2022-06/2022-10 are db/vote_overrides clerk-error fixes, not tie-breaks); his MAYOR row (below) is emptied by non_voting_mayor. As mayor he cast a 2026-01-15 tie-break to APPOINT Miller — an appointment selection, not a legislative roll-call, so it is not in all_votes.csv/cities.db."
park_city,Council,AL-A1,At-Large,VACANT,vacant,2026-01-05,2026-01-20,vacated,filled,,,,"minutes:2026-01-08 states the 'new mayor being sworn in on Monday' (2026-01-05) and election_results/CLAUDE.md records Dickey 'sworn Jan 5 2026'; the 2026-01-08 ROLL CALL shows Dickey chairing as mayor with only 4 councilmembers -> his cohort-A council seat was empty from the 2026 term start. Bracketed by two RECOVERED meetings (last council vote 2025-12-18 -> documented-vacant 2026-01-08), not an un-recovered gap -> high.",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
park_city,Council,AL-A1,At-Large,Molly Miller,molly_miller,2026-01-20,,appointed,serving,,2026-01-20,2026-07-09,appt:2026-01-15 (minutes — 'Appointment of New City Council Member to Fill the Seat Vacated by Ryan [Dickey]'; Mayor Dickey broke a 2-2 tie to select Molly Miller); minutes:2026-01-20 ('Swearing In of a Council Member ... for a Term Expiring [Jan-2028]'; 'Council Member-Elect Miller was sworn in'); votes:cities.db first_seen 2026-01-20,high,"APPOINTED (not elected) 2026-01-20 to fill the remainder of Dickey's 2024-2028 cohort-A term. NOTE the twist (like Lehi's Lockhart): Miller RAN in the 2025 council general... no — she lost in the 2025 council PRIMARY (rank7, is_winner=N), did NOT reach the general, and was then appointed to Dickey's DIFFERENT (vacated cohort-A) seat, so she serves to Jan-2028 despite not winning a seat at the ballot. start_date = the 2026-01-20 oath; the 2026-01-15 appointment vote was the Council's + Mayor Dickey's tie-break, not Miller's. Currently serving."
park_city,Council,AL-A2,At-Large,Becca Gerber,becca_gerber,2020-01-09,2024-01-04,elected,did-not-run,2019,2020-01-09,2023-12-14,"election:2019 (Council general winner, rank2, 1542); minutes:2020-01-09 (seated — present list); election:2023 (not a candidate)",high,Elected 2019 (rank2 of the 3-seat cohort A). Not a candidate in the 2023 election (won by Dickey/Parigian/Ciraco) -> term expired Jan-2024; cities.db last vote 2023-12-14. A2 vs A3 split of the 2019 pair (Gerber/Doilney) is a labelling choice; the person-tenures are exact.
park_city,Council,AL-A2,At-Large,Ed Parigian,ed_parigian,2024-01-04,,elected,serving,2023,2024-01-04,2026-07-09,"election:2023 (Council general winner, rank2, 1311); minutes:2024-01-04 (seated, 2024 term; cities.db first_seen 2024-01-04); minutes:2026-05-21 (still serving)",high,"Elected 2023 (rank2). Parigian ALSO ran in 2019 but LOST (rank4, not a winner) — the is_winner filter + keep_election_row (general-only) correctly seat him only from 2023. Parigian/Ciraco arrived together Jan-2024 replacing the departing 2019 pair (Gerber/Doilney), so the A2/A3 split is a labelling choice; person-tenure is exact. Currently serving."
park_city,Council,AL-A3,At-Large,Max Doilney,max_doilney,2020-01-09,2024-01-04,elected,did-not-run,2019,2020-01-09,2023-12-14,"election:2019 (Council general winner, rank3, 954); minutes:2020-01-09 (seated — present list); election:2023 (not a candidate)",high,Elected 2019 (rank3). Not a candidate in 2023 -> term expired Jan-2024; cities.db last vote 2023-12-14. A2/A3 split of the 2019 pair is a labelling choice.
park_city,Council,AL-A3,At-Large,Bill Ciraco,bill_ciraco,2024-01-04,,elected,serving,2023,2024-01-04,2026-07-09,"election:2023 (Council general winner, rank3, 1158 — the seat-deciding 74-vote margin over Sertner); minutes:2024-01-04 (seated, 2024 term; cities.db first_seen 2024-01-04); minutes:2026-05-21 (still serving)",high,"Elected 2023 (rank3, the 3rd/last cohort-A seat). Ciraco/Parigian arrived together Jan-2024; the A2/A3 split is a labelling choice; person-tenure is exact. Currently serving."
park_city,Council,AL-B1,At-Large,Steve Joyce,steve_joyce,2018-01-01,2022-01-06,elected,did-not-run,2017,2020-01-09,2021-12-16,"votes:2020-01-09.. (observed serving, cities.db role first_seen 2020-01-09); minutes:2020-01-09 (already seated at the data floor as 'Council Member Joyce'); election:2021 (not a candidate)",medium,"PRE-FLOOR term: the 2017 election predates the 2019 election-data floor and the 2020 minutes floor; term-start 2018-01 inferred from Park City's Cohort-B 4-year stagger (confidence medium). Cohort B (2 seats). Not a candidate in 2021 -> term expired Jan-2022 (seat won by Toly); cities.db last vote 2021-12-16. The Joyce/Henney pre-floor pair -> the 2022 pair (Toly/Rubell): which maps to B1 vs B2 is a labelling choice, but Toly's DISTINCT continuous service (2022->serving) anchors AL-B1."
park_city,Council,AL-B1,At-Large,Tana Toly,tana_toly,2022-01-06,2026-01-08,elected,reelected,2021,2022-01-06,2025-12-18,"election:2021 (Council general winner, rank1, 2208); minutes:2022-01-06 (seated, 2022 term; cities.db first_seen 2022-01-06)",high,Elected 2021 (rank1 of the 2-seat cohort B). DISTINCT continuous holder -> anchors AL-B1. Re-elected 2025 (next row).
park_city,Council,AL-B1,At-Large,Tana Toly,tana_toly,2026-01-08,,reelected,serving,2025,2026-01-08,2026-07-09,"election:2025 (Council general winner, rank1, 2337); minutes:2026-01-08 (still serving, 2026 term — moved to close the meeting); minutes:2026-05-21 (still serving)",high,"Re-elected 2025 (rank1). Continuous on AL-B1 since 2022, but first_vote/last_vote are now clamped PER TERM: this re-elected term carries 2026-01-08..2026-05-21 (her first term carries 2022-01-06..2025-12-18). Currently serving (term to Jan-2030)."
park_city,Council,AL-B2,At-Large,Tim Henney,tim_henney,2018-01-01,2022-01-06,elected,lost,2017,2020-01-09,2021-12-16,"votes:2020-01-09.. (observed serving, cities.db role first_seen 2020-01-09); minutes:2020-01-09 (already seated at the data floor as 'Council Member Henney'); election:2021 (ran for re-election — general rank3 of 3, 1439, LOST the 2-seat race)",medium,"PRE-FLOOR term (2017 cycle; term-start 2018-01 inferred from the Cohort-B stagger, medium). RAN for re-election in 2021 and LOST (rank3; the 2 seats went to Toly/Rubell). Term expired Jan-2022; cities.db last vote 2021-12-16."
