dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2018-07-09_city-council-meeting,City Council Meeting,2018-07-09,meeting_minutes/minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,https://www.utah.gov/pmn/files/459651.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-07-30_city-council-meeting,City Council Meeting,2018-07-30,meeting_minutes/minutes/2018/2018-07-30/2018-07-30_city-council-meeting.md,https://www.utah.gov/pmn/files/459649.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-08-13_city-council-meeting,City Council Meeting,2018-08-13,meeting_minutes/minutes/2018/2018-08-13/2018-08-13_city-council-meeting.md,https://www.utah.gov/pmn/files/459647.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-09-10_city-council-meeting,City Council Meeting,2018-09-10,meeting_minutes/minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,https://www.utah.gov/pmn/files/459645.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-10-22_city-council-meeting,City Council Meeting,2018-10-22,meeting_minutes/minutes/2018/2018-10-22/2018-10-22_city-council-meeting.md,https://www.utah.gov/pmn/files/459641.pdf,www.utah.gov,,,ocr,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-11-13_city-council-meeting,City Council Meeting,2018-11-13,meeting_minutes/minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,https://www.utah.gov/pmn/files/459639.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-12-17_city-council-meeting,City Council Meeting,2018-12-17,meeting_minutes/minutes/2018/2018-12-17/2018-12-17_city-council-meeting.md,https://www.utah.gov/pmn/files/466813.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-01-14_city-council-meeting,City Council Meeting,2019-01-14,meeting_minutes/minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,https://www.utah.gov/pmn/files/466811.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-02-11_city-council-meeting,City Council Meeting,2019-02-11,meeting_minutes/minutes/2019/2019-02-11/2019-02-11_city-council-meeting.md,https://www.utah.gov/pmn/files/522689.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-03-11_city-council-meeting,City Council Meeting,2019-03-11,meeting_minutes/minutes/2019/2019-03-11/2019-03-11_city-council-meeting.md,https://www.utah.gov/pmn/files/522691.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-04-08_city-council-meeting,City Council Meeting,2019-04-08,meeting_minutes/minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md,https://www.utah.gov/pmn/files/522693.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-05-13_city-council-meeting,City Council Meeting,2019-05-13,meeting_minutes/minutes/2019/2019-05-13/2019-05-13_city-council-meeting.md,https://www.utah.gov/pmn/files/522695.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-06-10_city-council-meeting,City Council Meeting,2019-06-10,meeting_minutes/minutes/2019/2019-06-10/2019-06-10_city-council-meeting.md,https://www.utah.gov/pmn/files/522697.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-07-08_city-council-meeting,City Council Meeting,2019-07-08,meeting_minutes/minutes/2019/2019-07-08/2019-07-08_city-council-meeting.md,https://www.utah.gov/pmn/files/522699.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-07-22_city-council-meeting,City Council Meeting,2019-07-22,meeting_minutes/minutes/2019/2019-07-22/2019-07-22_city-council-meeting.md,https://www.utah.gov/pmn/files/522701.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-08-12_city-council-meeting,City Council Meeting,2019-08-12,meeting_minutes/minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,https://www.utah.gov/pmn/files/568097.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-09-09_city-council-meeting,City Council Meeting,2019-09-09,meeting_minutes/minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,https://www.utah.gov/pmn/files/568095.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-09-23_city-council-meeting,City Council Meeting,2019-09-23,meeting_minutes/minutes/2019/2019-09-23/2019-09-23_city-council-meeting.md,https://www.utah.gov/pmn/files/568093.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-10-14_city-council-meeting,City Council Meeting,2019-10-14,meeting_minutes/minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,https://www.utah.gov/pmn/files/568091.pdf,www.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
