city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
riverton,Council,D1,District 1,Sheldon Stewart,sheldon_stewart,2020-01-06,2022-12-14,elected,resigned,2019,2020-01-07,2022-12-13,"election:2019 (District 1 winner, 498, 100.0%; also won 2011 & 2015 — long-serving incumbent); votes:2020-03-17..2022-12-13 (cities.db, D1); minutes:2022-12-13 (resignation)",high,"Elected D1 (2019, in the recovered election file); term seated at the Jan-2020 statutory term-start (the recovered minutes corpus begins 2020-02-17, so no January-2020 oath doc is on disk). RESIGNED late 2022 -> explicit VACANT interval until Pierucci's appointment (2023-01-03)."
riverton,Council,D1,District 1,VACANT,vacant,2022-12-14,2023-01-03,vacated,filled,,,,minutes:2022-12-13 (City Manager 'explained that Councilmember Stewart's resignation would be [effective]...'); his last cities.db D1 vote is 2022-12-13,high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
riverton,Council,D1,District 1,Andy Pierucci,andy_pierucci,2023-01-03,2024-01-02,appointed,succeeded-by-elected,,2023-01-03,2023-12-06,"minutes:2023-01-03 ('Andy Pierucci was appointed to serve as the District 1 Councilmember through the end of 2023'); votes:2023-01-03..2023-12-19 (cities.db, D1)",high,"APPOINTED to the D1 vacancy 2023-01-03 to serve through 2023, THEN won the 2023 general for the full next term (see below). first_vote/last_vote clamped to this appointed window."
riverton,Council,D1,District 1,Andy Pierucci,andy_pierucci,2024-01-02,,elected,serving,2023,2024-01-02,2026-06-02,"election:2023 (District 1 winner, 416, 100.0%); minutes:2024-01-02 (first documented 2024 meeting; seated for the full term); votes:2024-01-02..2026-06-02 (cities.db, D1)",high,Elected D1 2023 (full term) after the ~1-year interim appointment above. Currently serving.
riverton,Council,D2,District 2,Troy McDougal,troy_mcdougal,2020-01-06,2024-01-02,elected,reelected,2019,2020-01-07,2023-12-06,"election:2019 (District 2 winner, as 'Troy D McDougal', 1,174, 64.08%); votes:2020-03-17.. (cities.db, D2)",high,Elected D2 2019; re-elected 2023 -> continuous service (statutory Jan-2020 term-start; corpus begins 2020-02-17).
riverton,Council,D2,District 2,Troy McDougal,troy_mcdougal,2024-01-02,,reelected,serving,2023,2024-01-02,2026-06-02,"election:2023 (District 2 winner, 945, 51.16%); minutes:2024-01-02 (seated); votes:continuous through 2026-06-02 (cities.db, D2)",high,Re-elected D2 2023. Currently serving.
riverton,Council,D3,District 3,Tish Buroker,tish_buroker,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-07,2021-11-16,"election:2017 (winner labeled 'District 4', as 'Tish R. Buroker', 1,213, 53.18%); votes:2020-03-17.. (cities.db)",medium,"PRE-FLOOR term start: won in 2017 under the ballot label 'District 4' (term began Jan 2018, predates the 2020 minutes floor) -> medium. Her seat's CURRENT number is D3 (renumbered D4->D3 at the 2022 Ord. 22-07 redraw; her successor Alexander Johnson holds D3). Join on PERSON across 2022, not the bare district number."
riverton,Council,D3,District 3,Tish Buroker,tish_buroker,2022-01-04,2026-01-20,reelected,became-mayor,2021,2022-01-04,2025-12-16,"election:2021 (winner labeled 'District 4', as 'Tish Buroker', 1,160, 100.0% — recovered from raw SOVC); minutes:2022-01-04 (seated); votes:2022-01-04..2025-12-16 (cities.db)",high,"Re-elected 2021 (ballot label 'District 4'; her CURRENT seat is D3 post-renumber). Won the 2025 MAYORALTY and moved to the Mayor's chair at the 2026-01-20 seating (end_event=became-mayor); her council term expired at the same cycle boundary (clean handoff to Johnson, no mid-term vacancy)."
riverton,Council,D3,District 3,Alexander Johnson,alexander_johnson,2026-01-20,,elected,serving,2025,2026-01-20,2026-06-02,"election:2025 (District 3 winner, as 'Alexander A. Johnson', 1,546, 68.77%); minutes:2026-01-20 (seated); votes:2026-01-20..2026-06-02 (cities.db)",high,Elected D3 2025 (current numbering) — succeeded Buroker on this seat. Currently serving.
riverton,Council,D4,District 4,Tawnee McCay,tawnee_mccay,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-07,2021-12-14,"election:2017 (winner labeled 'District 3', 994, 52.76%); votes:2020-03-17.. (cities.db)",medium,PRE-FLOOR term start: won in 2017 under the ballot label 'District 3' (term began Jan 2018) -> medium. Her seat's CURRENT number is D4 (renumbered D3->D4 at the 2022 Ord. 22-07 redraw; her successor Shannon Smith holds D4). Join on PERSON across 2022.
