date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-12-06,2023,City Council Meeting,Council,1,to approve the following Resolution No. 2023-12-01 certifying the 2023 Municipal General Election results. The,Resolution,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,2,to approve the updates subject to the above referenced change. The,Other,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,3,to open the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,4,to close the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,5,to approve Resolution 2023-12-04. The,Resolution,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,6,to open the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,7,to close the public hearing. The,Public Hearing Action,unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,8,to adopt the 2023 Budget Amendments. The,Budget Amendment,unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,9,"to adopt Resolution 2023-12-05, noting a typo that needed to be changed from 2022-12-05 to 2023-12- 05. The",Resolution,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,10,to approve the meeting dates for 2024. The,Other,unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
2023-12-06,2023,City Council Meeting,Council,11,"to close the open session of the Kearns Metro Township Council meeting to discuss the character, professional competence, or physical or mental health of an individual and reasonably imminent litigation. The",Other,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,minutes
