date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,1,MOTION: Council Member Holton moved to ADJOURN the City Council Work Session. The motion was seconded by Council Member Hyland,Procedural/Administrative,Passed (unanimous consent),Matt Holton,Suzanne Hyland,,,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 423. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Ordinance,Passed unanimously,Suzanne Hyland,Matt Holton,Matt Holton,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 423. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Ordinance,Passed unanimously,Suzanne Hyland,Matt Holton,Suzanne Hyland,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 423. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Ordinance,Passed unanimously,Suzanne Hyland,Matt Holton,Shawn E. Newell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 423. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Ordinance,Passed unanimously,Suzanne Hyland,Matt Holton,Ellen Birrell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 424. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Birrell – Yes, Council Member Newell – Yes, Council Member Hyland – Yes, Council Member Holton – Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Ellen Birrell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 424. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Birrell – Yes, Council Member Newell – Yes, Council Member Hyland – Yes, Council Member Holton – Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Shawn E. Newell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 424. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Birrell – Yes, Council Member Newell – Yes, Council Member Hyland – Yes, Council Member Holton – Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Suzanne Hyland,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 424. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Birrell – Yes, Council Member Newell – Yes, Council Member Hyland – Yes, Council Member Holton – Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Matt Holton,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,4,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-67. The motion was seconded by Council Member Hyland. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Resolution,Passed unanimously,Ellen Birrell,Suzanne Hyland,Matt Holton,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,4,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-67. The motion was seconded by Council Member Hyland. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Resolution,Passed unanimously,Ellen Birrell,Suzanne Hyland,Suzanne Hyland,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,4,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-67. The motion was seconded by Council Member Hyland. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Resolution,Passed unanimously,Ellen Birrell,Suzanne Hyland,Shawn E. Newell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,4,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-67. The motion was seconded by Council Member Hyland. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Resolution,Passed unanimously,Ellen Birrell,Suzanne Hyland,Ellen Birrell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,5,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-68. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Newell – Yes, Council Member Birrell – Yes, Council Member Holton – Yes, Council Member Hyland – Yes",Resolution,Passed unanimously,Ellen Birrell,Matt Holton,Shawn E. Newell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,5,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-68. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Newell – Yes, Council Member Birrell – Yes, Council Member Holton – Yes, Council Member Hyland – Yes",Resolution,Passed unanimously,Ellen Birrell,Matt Holton,Ellen Birrell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,5,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-68. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Newell – Yes, Council Member Birrell – Yes, Council Member Holton – Yes, Council Member Hyland – Yes",Resolution,Passed unanimously,Ellen Birrell,Matt Holton,Matt Holton,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,5,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-68. The motion was seconded by Council Member Holton. Vote on the motion: Council Member Newell – Yes, Council Member Birrell – Yes, Council Member Holton – Yes, Council Member Hyland – Yes",Resolution,Passed unanimously,Ellen Birrell,Matt Holton,Suzanne Hyland,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,6,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-69. The motion was seconded by Council Member Hyland. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Resolution,Passed unanimously,Ellen Birrell,Suzanne Hyland,Matt Holton,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,6,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-69. The motion was seconded by Council Member Hyland. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Resolution,Passed unanimously,Ellen Birrell,Suzanne Hyland,Suzanne Hyland,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
2024-11-12,2024,"City Council — November 12, 2024 Work Session and Business Meeting",Council,6,"MOTION: Council Member Birrell moved to APPROVE Resolution 2024-69. The motion was seconded by Council Member Hyland. Vote on the motion: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes",Resolution,Passed unanimously,Ellen Birrell,Suzanne Hyland,Shawn E. Newell,Aye,minutes/2024/2024-11-11/2024-11-12_work-session-and-business-meeting.md,minutes
