source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2018/2018-11-15/2018-11-15_township-planning-commission-meeting-511437.md,1,2018-11-15,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unknown,Pass,crosswalk,high
minutes/2018/2018-11-15/2018-11-15_township-planning-commission-meeting-511437.md,2,2018-11-15,PlanningCommission,Procedural/Administrative,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:ph-openclose,high
minutes/2019/2019-01-17/2019-01-17_township-planning-commission-meeting-511439.md,1,2019-01-17,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-01-17/2019-01-17_township-planning-commission-meeting-511439.md,2,2019-01-17,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-01-17/2019-01-17_township-planning-commission-meeting-511439.md,3,2019-01-17,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:lu-cup,high
minutes/2019/2019-07-11/2019-07-11_township-planning-commission-meeting-531183.md,1,2019-07-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-07-11/2019-07-11_township-planning-commission-meeting-531183.md,2,2019-07-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-07-11/2019-07-11_township-planning-commission-meeting-531183.md,3,2019-07-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-07-11/2019-07-11_township-planning-commission-meeting-531183.md,4,2019-07-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-11-14/2019-11-14_township-planning-commission-meeting-639571.md,1,2019-11-14,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unknown,Pass,crosswalk,high
minutes/2019/2019-11-14/2019-11-14_township-planning-commission-meeting-639571.md,2,2019-11-14,PlanningCommission,Land-Use/Recommendation,Land-Use,Other-Land-Use,recommendation,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium
minutes/2019/2019-11-14/2019-11-14_township-planning-commission-meeting-639571.md,3,2019-11-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,roll-call,Pass (1 abstain),crosswalk,high
minutes/2020/2020-09-17/2020-09-17_township-planning-commission-meeting-648473.md,1,2020-09-17,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2020/2020-09-17/2020-09-17_township-planning-commission-meeting-648473.md,2,2020-09-17,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2020/2020-09-17/2020-09-17_township-planning-commission-meeting-648473.md,3,2020-09-17,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2020/2020-09-17/2020-09-17_township-planning-commission-meeting-648473.md,4,2020-09-17,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2020/2020-09-24/2020-09-24_township-planning-commission-meeting-648475.md,1,2020-09-24,PlanningCommission,Other,Other,,final-action,pass,,,,unknown,Pass,rule:no-signal,low
minutes/2020/2020-09-24/2020-09-24_township-planning-commission-meeting-648475.md,2,2020-09-24,PlanningCommission,Other,Procedural-Administrative,,procedural,pass,,,,unknown,Pass,rule:proc-session,high
minutes/2020/2020-09-24/2020-09-24_township-planning-commission-meeting-648475.md,3,2020-09-24,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2020/2020-10-15/2020-10-15_township-planning-commission-meeting-660173.md,1,2020-10-15,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2020/2020-10-15/2020-10-15_township-planning-commission-meeting-660173.md,2,2020-10-15,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2020/2020-11-19/2020-11-19_township-planning-commission-meeting-668855.md,1,2020-11-19,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2020/2020-11-19/2020-11-19_township-planning-commission-meeting-668855.md,2,2020-11-19,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
