date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-15,2020,approve the Consent Agenda,HousingAuthority,1,"Commissioner Litvack motioned to approve the Consent Agenda, and Commissioner White seconded the motion. Commissioner Nguyen abstained from voting. The remainder of the commissioners present (Commissioner Bernal, Litvack, Moffat, White, and Vice Chair Mark Johnston) voted in favor. The motion passed, and the Consent Agenda (with the minutes and other items listed) was approved. 3. EXECUTIVE SESSION At 2: 06 p.m.,",consent-agenda,Passed,Erin Litvack,Gwen White,Phil Bernal,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the Consent Agenda,HousingAuthority,1,"Commissioner Litvack motioned to approve the Consent Agenda, and Commissioner White seconded the motion. Commissioner Nguyen abstained from voting. The remainder of the commissioners present (Commissioner Bernal, Litvack, Moffat, White, and Vice Chair Mark Johnston) voted in favor. The motion passed, and the Consent Agenda (with the minutes and other items listed) was approved. 3. EXECUTIVE SESSION At 2: 06 p.m.,",consent-agenda,Passed,Erin Litvack,Gwen White,Erin Litvack,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the Consent Agenda,HousingAuthority,1,"Commissioner Litvack motioned to approve the Consent Agenda, and Commissioner White seconded the motion. Commissioner Nguyen abstained from voting. The remainder of the commissioners present (Commissioner Bernal, Litvack, Moffat, White, and Vice Chair Mark Johnston) voted in favor. The motion passed, and the Consent Agenda (with the minutes and other items listed) was approved. 3. EXECUTIVE SESSION At 2: 06 p.m.,",consent-agenda,Passed,Erin Litvack,Gwen White,Spencer Moffat,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the Consent Agenda,HousingAuthority,1,"Commissioner Litvack motioned to approve the Consent Agenda, and Commissioner White seconded the motion. Commissioner Nguyen abstained from voting. The remainder of the commissioners present (Commissioner Bernal, Litvack, Moffat, White, and Vice Chair Mark Johnston) voted in favor. The motion passed, and the Consent Agenda (with the minutes and other items listed) was approved. 3. EXECUTIVE SESSION At 2: 06 p.m.,",consent-agenda,Passed,Erin Litvack,Gwen White,Gwen White,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the Consent Agenda,HousingAuthority,1,"Commissioner Litvack motioned to approve the Consent Agenda, and Commissioner White seconded the motion. Commissioner Nguyen abstained from voting. The remainder of the commissioners present (Commissioner Bernal, Litvack, Moffat, White, and Vice Chair Mark Johnston) voted in favor. The motion passed, and the Consent Agenda (with the minutes and other items listed) was approved. 3. EXECUTIVE SESSION At 2: 06 p.m.,",consent-agenda,Passed,Erin Litvack,Gwen White,Mark Johnston,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the Consent Agenda,HousingAuthority,1,"Commissioner Litvack motioned to approve the Consent Agenda, and Commissioner White seconded the motion. Commissioner Nguyen abstained from voting. The remainder of the commissioners present (Commissioner Bernal, Litvack, Moffat, White, and Vice Chair Mark Johnston) voted in favor. The motion passed, and the Consent Agenda (with the minutes and other items listed) was approved. 3. EXECUTIVE SESSION At 2: 06 p.m.,",consent-agenda,Passed,Erin Litvack,Gwen White,Christine Nguyen,Abstain,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,enter Executive Session for real estate and human resources discussions,HousingAuthority,2,"Vice Chair Mark Johnston motioned to enter Executive Session for real estate and human resources discussions. Commissioner Bernal seconded the motion , and the Board entered into Executive Session. Housing Connect staff, except for CEO Janice Kimball and CFO Andre Bartlome, were excused. At 2:33 p.m., the Board to return ed to regular session, with a motion by Commissioner Litvack, seconded by Commissioner White. 4. ACTION ITEMS Resolution #988: Salary adjustment/URS correction Having just discu",executive-session,Passed,Mark Johnston,Phil Bernal,,,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the resolution,HousingAuthority,3,"Commissioner Litvack motioned to approve the resolution, and Commissioner Moffat seconded. All Board commissioners present voted in favor (Vice Chair Mark Jo hnston, Commissioner Bernal, Litvack, Moffat, Nguyen, and White), and the motion passed. Resolution #988 was approved. Chris Nguyen – Housing Connect Fund (HCF) Board liaison member The Board voted to approve Commissioner Chris Nguyen as the liaison Housing Connect Board member on the Board of Trustees of the Housing Connect Fund (HCF). All",resolution,Passed,Erin Litvack,Spencer Moffat,Mark Johnston,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the resolution,HousingAuthority,3,"Commissioner Litvack motioned to approve the resolution, and Commissioner Moffat seconded. All Board commissioners present voted in favor (Vice Chair Mark Jo hnston, Commissioner Bernal, Litvack, Moffat, Nguyen, and White), and the motion passed. Resolution #988 was approved. Chris Nguyen – Housing Connect Fund (HCF) Board liaison member The Board voted to approve Commissioner Chris Nguyen as the liaison Housing Connect Board member on the Board of Trustees of the Housing Connect Fund (HCF). All",resolution,Passed,Erin Litvack,Spencer Moffat,Phil Bernal,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
2020-01-15,2020,approve the resolution,HousingAuthority,3,"Commissioner Litvack motioned to approve the resolution, and Commissioner Moffat seconded. All Board commissioners present voted in favor (Vice Chair Mark Jo hnston, Commissioner Bernal, Litvack, Moffat, Nguyen, and White), and the motion passed. Resolution #988 was approved. Chris Nguyen – Housing Connect Fund (HCF) Board liaison member The Board voted to approve Commissioner Chris Nguyen as the liaison Housing Connect Board member on the Board of Trustees of the Housing Connect Fund (HCF). All",resolution,Passed,Erin Litvack,Spencer Moffat,Erin Litvack,Aye,agencies/housing_authority/minutes/2020/2020-01-15_housing_authority.md
