city,candidate,election_year,office,seat,raised,spent,n_filings,n_live,basis,review_flag
st_george,VARDELL H CURTIS,2021,Council,,48186.93,38669.23,3,3,sum-interim,
st_george,BRYAN S SMETHURST,2021,Council,,31900.0,23461.78,2,2,sum-interim,
st_george,NATALIE LARSEN,2021,Council,,21599.07,17744.13,2,2,sum-interim,
st_george,KATHERYNE NOVICK,2021,Council,,15950.0,12754.91,2,2,sum-interim,
st_george,MICHELLE TANNER,2021,Council,,12390.0,10722.07,3,3,sum-interim,
st_george,GREG ALDRED,2021,Council,,6587.78,6474.74,3,3,sum-interim,
st_george,CAROLYN MCDONALD,2021,Council,,4198.12,4303.64,2,2,sum-interim,
st_george,RONALD WOODBURY,2021,Council,,3147.16,3147.16,2,2,sum-interim,
st_george,KENT L. WINDER,2021,Council,,4549.39,2628.88,2,2,sum-interim,
st_george,M. RICK ERICKSON,2021,Council,,2510.0,2510.0,2,2,sum-interim,
st_george,TORI BUSH,2021,Council,,255.0,292.04,2,2,sum-interim,
st_george,MICHELE RANDALL,2021,Mayor,,56387.95,41419.21,3,3,sum-interim,
st_george,JIMMIE B. HUGHES,2021,Mayor,,39601.16,37574.82,3,3,sum-interim,
st_george,BRETT TOLLY,2021,Mayor,,849.36,2750.79,2,2,sum-interim,
st_george,WOODY WOODBURY,2021,Mayor,,1505.0,1781.16,2,2,sum-interim,
st_george,STEVE KEMP,2023,Council,,58375.0,58038.07,5,4,sum-interim,
st_george,JIMMIE B. HUGHES,2023,Council,,38890.73,35351.0,4,4,sum-interim,
st_george,DANNIELLE LARKIN,2023,Council,,33610.0,31491.92,5,4,sum-interim,
st_george,MATTHEW L HEATON,2023,Council,,26925.32,27755.32,2,2,sum-interim,
st_george,STEVEN G JENNINGS,2023,Council,,24725.0,22788.2,2,2,sum-interim,
st_george,BRAD BENNETT,2023,Council,,21968.82,21644.26,4,4,sum-interim,
st_george,PAULA SMITH,2023,Council,,16312.33,16307.33,4,4,sum-interim,
st_george,WENDI PRINCE BULKLEY,2023,Council,,12047.0,11462.31,2,2,sum-interim,
st_george,AROS MACKEY,2023,Council,,5170.0,4865.45,2,2,sum-interim,
st_george,GREG ALDRED,2023,Council,,3777.25,4503.99,2,2,sum-interim,
st_george,KIMBALL WILLARD,2023,Council,,4030.48,3878.99,2,2,sum-interim,
st_george,AUSTIN HODGES,2023,Council,,2616.96,2403.09,2,2,sum-interim,
st_george,GREGG MCARTHUR,2023,Council,,1005.0,1005.0,1,1,single,
st_george,KATHERYNE KNIGHT,2023,Council,,2400.0,0.0,2,2,sum-interim,
st_george,JAMI LEAVITT,2025,Council,,84780.0,77885.83,4,4,sum-interim,
st_george,MICHELLE TANNER,2025,Council,,63708.0,39184.6,4,4,sum-interim,
st_george,NATALIE LARSEN,2025,Council,,36871.0,34851.2,4,4,sum-interim,
st_george,GREG ALDRED,2025,Council,,9652.86,9652.86,4,4,sum-interim,
st_george,BRYAN D. THIRIOT,2025,Council,,6263.8,5648.22,2,2,sum-interim,
st_george,NATHAN CAPLIN,2025,Council,,5009.14,4802.28,2,2,sum-interim,
st_george,SHANE LOSEE,2025,Council,,5245.0,3959.66,2,2,sum-interim,
st_george,JIMMIE B HUGHES,2025,Mayor,,86941.43,86770.7,4,4,sum-interim,
st_george,MICHELE RANDALL,2025,Mayor,,69349.25,69031.93,4,4,sum-interim,
st_george,BRANNON R RAZO,2025,Mayor,,43299.25,28620.71,1,1,single,
st_george,AROS MACKEY,2025,Mayor,,4911.47,4817.19,1,1,single,
