dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-08-18_city-council-regular-meeting,City Council Electronic Meeting,2020-08-18,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,https://www.utah.gov/pmn/files/635107.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-08-18_city-council-study-meeting,City Council Study Session Electronic Meeting,2020-08-18,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-study-meeting.md,https://www.utah.gov/pmn/files/635105.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-09-01_city-council-study-meeting,City Council Study Session Electronic Meeting,2020-09-01,meeting_minutes/minutes/2020/2020-08-31/2020-09-01_city-council-study-meeting.md,https://www.utah.gov/pmn/files/639007.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-09-01_combined-city-council-redevelopment-agency-meeting,COMBINED CITY COUNCIL - REDEVELOPMENT AGENCY ELECTRONIC MEETING MUNICIPAL BUILDING AUTHORITY,2020-09-01,meeting_minutes/minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,https://www.utah.gov/pmn/files/639009.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-09-15_city-council-regular-meeting,City Council Electronic Meeting,2020-09-15,meeting_minutes/minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,https://www.utah.gov/pmn/files/646527.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-09-15_city-council-study-meeting,City Council Study Session Electronic Meeting,2020-09-15,meeting_minutes/minutes/2020/2020-09-14/2020-09-15_city-council-study-meeting.md,https://www.utah.gov/pmn/files/646535.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-06_city-council-regular-meeting,City Council Electronic Meeting,2020-10-06,meeting_minutes/minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,https://www.utah.gov/pmn/files/651093.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-06_city-council-study-meeting,City Council Study Session Electronic Meeting,2020-10-06,meeting_minutes/minutes/2020/2020-10-05/2020-10-06_city-council-study-meeting.md,https://www.utah.gov/pmn/files/651095.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-20_city-council-regular-meeting,City Council Electronic Meeting,2020-10-20,meeting_minutes/minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,https://www.utah.gov/pmn/files/659707.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-20_city-council-study-meeting,City Council Study Session Electronic Meeting,2020-10-20,meeting_minutes/minutes/2020/2020-10-19/2020-10-20_city-council-study-meeting.md,https://www.utah.gov/pmn/files/659701.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-10-27_city-council-strategic-planning-meeting,CITY COUNCIL ELECTRONIC STRATEGIC PLANNING MEETING,2020-10-27,meeting_minutes/minutes/2020/2020-10-26/2020-10-27_city-council-strategic-planning-meeting.md,https://www.utah.gov/pmn/files/659711.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-11-17_city-council-regular-meeting,City Council Electronic Meeting,2020-11-17,meeting_minutes/minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,https://www.utah.gov/pmn/files/663431.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-11-17_city-council-study-meeting,City Council Study Session Electronic Meeting,2020-11-17,meeting_minutes/minutes/2020/2020-11-16/2020-11-17_city-council-study-meeting.md,https://www.utah.gov/pmn/files/663427.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-12-01_city-council-regular-meeting,City Council Electronic Meeting,2020-12-01,meeting_minutes/minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,https://www.utah.gov/pmn/files/673357.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-12-01_city-council-study-meeting,City Council Study Session Electronic Meeting,2020-12-01,meeting_minutes/minutes/2020/2020-11-30/2020-12-01_city-council-study-meeting.md,https://www.utah.gov/pmn/files/673359.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-01-05_city-council-regular-meeting,01-05-21 City Council Meeting Minutes,2021-01-05,meeting_minutes/minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,https://www.sjc.utah.gov/Archive.aspx?ADID=191,www.sjc.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-01-05_city-council-study-meeting,01-05-21 City Council Study Session Meeting Minutes,2021-01-05,meeting_minutes/minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,https://www.sjc.utah.gov/Archive.aspx?ADID=192,www.sjc.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-01-19_city-council-regular-meeting,01-19-21 City Council MEETING MINUTES,2021-01-19,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,https://www.sjc.utah.gov/Archive.aspx?ADID=193,www.sjc.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-01-19_city-council-study-meeting,01-19-21 City Council STUDY SESSION MEETING MINUTES,2021-01-19,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-study-meeting.md,https://www.sjc.utah.gov/Archive.aspx?ADID=195,www.sjc.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-01-26_city-council-closed-session-meeting,01-26-21 City Council Closed Session Electronic Meeting Minutes,2021-01-26,meeting_minutes/minutes/2021/2021-01-25/2021-01-26_city-council-closed-session-meeting.md,https://www.sjc.utah.gov/Archive.aspx?ADID=199,www.sjc.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
