city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
south_salt_lake,Council,D1,District 1,LeAnne Huff,leanne_huff,2020-01-06,2024-01-01,elected,reelected,2019,2020-07-08,2023-12-13,"election:2019 (District 1 winner, 63.95%); votes:2020-07-08.. (cities.db, D1); statutory term start UCA 10-3-205 (SSL Jan organizational minutes are in the coverage gap)",high,"Elected D1 2019, re-elected 2023 (continuous)."
south_salt_lake,Council,D1,District 1,LeAnne Huff,leanne_huff,2024-01-01,2026-01-29,reelected,resigned,2023,2024-01-10,2026-01-28,"election:2023 (District 1 winner, 71.47%); votes:2024-01-10..2026-01-28 (cities.db, D1); minutes:2026-01-28 (resignation announced)",high,"Re-elected D1 2023. RESIGNED MID-TERM: announced her resignation from the D1 seat at the DOCUMENTED 2026-01-28 regular meeting (present + voting that night). The 2026 spring council minutes are now on disk (the old coverage cliff is closed for this seam), so the departure is DOCUMENTED, not gap-inferred -> confidence upgraded MEDIUM->HIGH and last-observed vote corrected 2025-03-12 -> 2026-01-28. Explicit VACANT interval [2026-01-29, 2026-02-25) to appointee Glad (D1 seat empty on the 2026-02-11 roll; applications solicited)."
south_salt_lake,Council,D1,District 1,VACANT,vacant,2026-01-29,2026-02-25,vacated,filled,,,,"minutes:2026-01-28 (regular council minutes, now on disk): 'Council Member Huff ... shared a statement that announced her resignation from the District 1 City Council seat.' She was present and voting that night (last D1 vote 2026-01-28); by the 2026-02-11 REGULAR meeting (on disk) D1 is off the roll (present list of 5) and the recorder solicits 'City Council vacancy applications for District 1 & District 5 ... due on February 18th'. vacate_date = day after her last day served (2026-01-28). ACK: the sole un-recovered date inside the vacancy window, 2026-02-11, is the agenda-only WORK meeting (WM) — the 2026-02-11 REGULAR meeting is recovered and itself shows D1 vacant; BOTH bracket dates (Huff's 2026-01-28 resignation, Glad's 2026-02-25 oath) are attested in recovered minutes, so the missing WM does not undermine the high-confidence bracket -> acknowledged via vacate_unrecovered_ack.",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
south_salt_lake,Council,D1,District 1,Joy Glad,joy_glad,2026-02-25,,appointed,serving,,2026-03-11,2026-07-08,"minutes:2026-02-25 (regular council minutes, recovered/promoted since the 2026-07 waves: 'A Resolution ... Appointing an Individual to Serve ... for the Remaining Term of Office Commencing February 25, 2026, and Concluding January 3, 2028'; council roll unanimous for Joy Glad to fill the District 1 vacancy; then 'City Recorder, Ariel Andrus, administered the Oath of Office to Joy Glad, who was subsequently sworn in as a City Council Member'); votes:2026-03-11.. (cities.db, D1)",high,"APPOINTED + SWORN IN 2026-02-25 to fill the D1 mid-term vacancy left by Huff's 2026-01-28 resignation (documented instrument — the 2026 spring council minutes are now on disk, closing the coverage cliff for this seam). REFUTES the pre-recovery note that gap-dated her at her first vote (2026-06-10, medium): the appointment resolution + oath are DOCUMENTED, term commences 2026-02-25 -> confidence upgraded MEDIUM->HIGH, exact date. First observed vote 2026-03-11 (the swearing predates it). Currently serving."
south_salt_lake,Council,D2,District 2,Corey Thomas,corey_thomas,2018-01-01,2022-01-03,elected,reelected,2017,2020-07-08,2021-02-24,"election:2017 (District 2 winner, 53.04%); votes:2020-07-08.. (cities.db, D2); statutory term start UCA 10-3-205 (pre-floor Jan-2018 seating; win is in-data)",high,"Elected D2 2017 (seated Jan-2018, pre the 2020 minutes floor; the WIN is in the election data). Serving continuously at the floor; re-elected 2021 + 2025."
south_salt_lake,Council,D2,District 2,Corey Thomas,corey_thomas,2022-01-03,2026-01-05,reelected,reelected,2021,2022-09-14,2025-12-10,"election:2021 (District 2 winner, 54.88%); votes:continuous (cities.db, D2)",high,Re-elected D2 2021.
south_salt_lake,Council,D2,District 2,Corey Thomas,corey_thomas,2026-01-05,,reelected,serving,2025,2026-01-14,2026-07-08,"election:2025 (District 2 winner, 100% unopposed); votes:2026-06-10.. (cities.db, D2)",high,Re-elected D2 2025 (unopposed). Currently serving.
south_salt_lake,Council,D3,District 3,Sharla Bynum,sharla_bynum,2018-01-01,2022-01-03,elected,reelected,2017,2020-07-08,2021-02-24,"election:2017 (District 3 winner as 'Sharla Beverly', 66.44%); votes:2020-07-08.. (cities.db, D3); statutory term start UCA 10-3-205 (pre-floor Jan-2018 seating; win is in-data)",high,NAME CHANGE: elected D3 2017 as Sharla BEVERLY; appears as Sharla BYNUM from the 2021 cycle on — ONE person (the current Council Chair). Seated Jan-2018 (pre-floor; win in-data). Continuous.
south_salt_lake,Council,D3,District 3,Sharla Bynum,sharla_bynum,2022-01-03,2026-01-05,reelected,reelected,2021,2022-09-14,2025-12-10,"election:2021 (District 3 winner as 'Sharla Bynum', 68.18%); votes:continuous (cities.db, D3)",high,Re-elected D3 2021 (as Sharla Bynum). Council Chair.
south_salt_lake,Council,D3,District 3,Sharla Bynum,sharla_bynum,2026-01-05,,reelected,serving,2025,2026-01-14,2026-07-08,"election:2025 (District 3 winner, 64.10%); votes:2026-06-10 (presiding as Council Chair Bynum)",high,Re-elected D3 2025. Council Chair (presides). Currently serving.
