city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
cottonwood_heights,plan_2022,District 1,COT001,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 1,COT002,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 1,COT006,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 1,COT007,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 1,COT016,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 1,COT021,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 1,COT029,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 1,COT030,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 2,COT010,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 2,COT017,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
cottonwood_heights,plan_2022,District 2,COT018,2022-06-01,,geo/precinct_to_district.csv (current),high,"current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column — the configured precinct_source_default token 'current' applies; H-A hardening 2026-07-19, wrapper sidecar retired). Official 4-district layer; districts only (the Mayor is city-wide)."
