city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
midvale,Council,D1,District 1,Quinn Sperry,quinn_sperry,2020-01-07,2024-01-02,elected,unknown,2019,2020-01-07,2023-12-06,"election:2019 (District 1 winner, 432, 68.68%; also won 2015); votes:2020-01-07..2023-12-06 (cities.db, D1)",high,Elected D1 2019 (recovered election year); served the full term. Not a 2023 winner (Billings won) -> end_event=unknown (end date = successor's Jan-2024 seating; retire-vs-decline unrecorded).
midvale,Council,D1,District 1,Bonnie Billings,bonnie_billings,2024-01-02,,elected,serving,2023,2024-01-02,2026-06-16,"election:2023 (District 1 winner, 641, 60.64%); minutes:2024-01-02 (seated); votes:2024-01-02..2026-06-16 (cities.db, D1)",high,Elected D1 2023. Currently serving.
midvale,Council,D2,District 2,Paul Glover,paul_glover,2020-01-07,2024-01-02,elected,reelected,2019,2020-01-07,2023-12-06,"election:2019 (District 2 winner, 519, 57.6%; long-serving — also 2007/2011/2015); votes:2020-01-07.. (cities.db, D2)",high,Elected D2 2019; re-elected 2023 -> continuous service (his pre-2020 terms are below the minutes floor and not rostered).
midvale,Council,D2,District 2,Paul Glover,paul_glover,2024-01-02,,reelected,serving,2023,2024-01-02,2026-06-16,"election:2023 (District 2 winner, 658, 100.0% — uncontested); minutes:2024-01-02 (seated); votes:continuous through 2026-06-16 (cities.db, D2)",high,"Re-elected D2 2023 (uncontested). Currently serving (Mayor Pro-Tempore during the Nov-Dec 2024 mayoral vacancy — an acting role, not a Mayor tenure)."
midvale,Council,D3,District 3,Heidi Robinson,heidi_robinson,2020-01-07,2024-01-02,elected,reelected,2019,2020-01-07,2023-12-06,"election:2019 (District 3 winner, 400, 51.15% — recovered from raw SOVC); votes:2020-01-07.. (cities.db, D3)",high,Elected D3 2019; re-elected 2023 -> continuous service.
midvale,Council,D3,District 3,Heidi Robinson,heidi_robinson,2024-01-02,,reelected,serving,2023,2024-01-02,2026-06-16,"election:2023 (District 3 winner — RCV PILOT; the RCV-final winner; stored first-choice 334 / 38.97% is round-1, not the final margin); minutes:2024-01-02 (seated); votes:continuous through 2026-06-16 (cities.db, D3)",high,Re-elected D3 2023 in the RCV pilot (winner is the canvassed RCV-final; the stored pct/margin are first-choice). Currently serving.
midvale,Council,D4,District 4,Bryant Brown,bryant_brown,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-07,2021-12-14,"election:2017 (District 4 winner, 853, 100.0%); votes:2020-01-07.. (cities.db, D4)",medium,"PRE-FLOOR term start: won 2017 (term began Jan 2018, predates the 2020 minutes floor) -> medium. Re-elected 2021 (continuous into the 2022 term below)."
midvale,Council,D4,District 4,Bryant Brown,bryant_brown,2022-01-04,2026-01-06,reelected,reelected,2021,2022-01-04,2025-12-02,"election:2021 (District 4 winner, as 'Bryant S. Brown', 706, 100.0%); minutes:2022-01-04 (seated); votes:continuous (cities.db, D4)",high,Re-elected D4 2021; re-elected again 2025. Continuous service.
midvale,Council,D4,District 4,Bryant Brown,bryant_brown,2026-01-06,,reelected,serving,2025,2026-01-06,2026-06-16,"election:2025 (District 4 winner, 788, 76.43%); minutes:2026-01-06 (seated); votes:continuous through 2026-06-16 (cities.db, D4)",high,Re-elected D4 2025. Currently serving.
midvale,Council,D5,District 5,Dustin Gettel,dustin_gettel,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-07,2021-12-14,"election:2017 (District 5 winner, 466, 60.05%); votes:2020-01-07.. (cities.db, D5)",medium,PRE-FLOOR term start: won 2017 (term began Jan 2018) -> medium. Re-elected 2021 (continuous into the 2022 term below).
midvale,Council,D5,District 5,Dustin Gettel,dustin_gettel,2022-01-04,2024-12-11,reelected,became-mayor,2021,2022-01-04,2024-12-10,"election:2021 (District 5 winner, 672, 74.92%); minutes:2022-01-04 (seated); votes:2022-01-04..2024-12-10 (cities.db, D5, incl. the night he was appointed Mayor)",high,"Re-elected D5 2021. Was APPOINTED Mayor 2024-12-10 (Res. 2024-R-57, remaining term) after Stevenson resigned -> vacated D5 (end_event=became-mayor). His unexpired D5 term (to Jan 2026) was filled by the appointed Mikolash -> explicit VACANT interval. See the MAYOR rows."
midvale,Council,D5,District 5,VACANT,vacant,2024-12-11,2025-01-07,vacated,filled,,,,minutes:2024-12-10 (Resolution 2024-R-57 'Appointing Dustin Gettel as Mayor of Midvale City for the Remaining Term' — he vacated D5 to take the mayoralty); his last cities.db D5 vote is 2024-12-10,high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
midvale,Council,D5,District 5,Denece Mikolash,denece_mikolash,2025-01-07,2026-01-06,appointed,succeeded-by-elected,,2025-01-07,2025-12-02,"minutes:2025-01-07 (Resolution 2025-R-01 'Appointing Denece Mikolash to serve as Council Member for District 5'; 'Rori Andreason administered the oath of office to Denece Mikolash as Council Member'); votes:2025-01-07..2025 (cities.db, D5)",high,"APPOINTED to the D5 vacancy 2025-01-07 (oath same night), filling the remainder of Gettel's 2022-2025 term. Then WON the 2025 D5 race for the full next term (see below)."
midvale,Council,D5,District 5,Denece Mikolash,denece_mikolash,2026-01-06,,elected,serving,2025,2026-01-06,2026-06-16,"election:2025 (District 5 winner, 505, 66.53%); minutes:2026-01-06 (seated for the full term); votes:2026-01-06..2026-06-16 (cities.db, D5)",high,Elected D5 2025 (full term) after the ~1-year interim appointment above. Currently serving.
midvale,Mayor,MAYOR,Citywide,Robert Hale,robert_hale,2018-01-01,2022-01-04,elected,unknown,2017,,,"election:2017 (Mayor winner, as 'Robert M. Hale', 2,746, 58.91%); minutes:2020-05-05 (his sole recorded tie-break, m14, a 2-2 -> 'passed 3-2')",medium,"PRE-FLOOR mayoral term start (won 2017, term began Jan 2018) -> medium. Votes only to break a tie -> EMPTY vote bounds (non_voting_mayor); the 2020-05-05 tie-break is not counted as membership. Not a 2021 candidate (Stevenson won) -> end_event=unknown; left at the 2022-01-04 seating."
midvale,Mayor,MAYOR,Citywide,Marcus Stevenson,marcus_stevenson,2022-01-04,2024-11-14,elected,resigned,2021,,,"election:2021 (Mayor winner — RCV PILOT; the RCV-final winner; stored first-choice 2,040 / 45.72% is round-1); minutes:2022-01-04 (seated); does NOT vote (tie-break only)",high,"Won the 2021 mayoralty (RCV pilot). RESIGNED 2024-11-14 -> explicit VACANT mayoral interval until Gettel's appointment (2024-12-10; Council Member Glover served as Mayor Pro-Tempore in the interim — an acting role, not a Mayor tenure). EMPTY vote bounds (non_voting_mayor)."
midvale,Mayor,MAYOR,Citywide,VACANT,vacant,2024-11-14,2024-12-10,vacated,filled,,,,"minutes:2024-11-18 special ('on Thursday, November 14, 2024, Mayor Marcus Stevenson resigned') -> the mayoral office was vacant until Gettel's 2024-12-10 appointment",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
midvale,Mayor,MAYOR,Citywide,Dustin Gettel,dustin_gettel,2024-12-10,2026-01-06,appointed,succeeded-by-elected,,,,minutes:2024-12-10 (Resolution 2024-R-57 'Appointing Dustin Gettel as Mayor of Midvale City for the Remaining Term'); does NOT vote as Mayor (tie-break only),high,APPOINTED Mayor 2024-12-10 to fill the remainder of Stevenson's term (having served D5 2020-2024 — same person). Then won the 2025 mayoral race (see below). EMPTY vote bounds (non_voting_mayor).
midvale,Mayor,MAYOR,Citywide,Dustin Gettel,dustin_gettel,2026-01-06,,elected,serving,2025,,,"election:2025 (Mayor winner, 3,192, 60.89%); minutes:2026-01-06 (seated for the full term); does NOT vote (tie-break only)",high,Elected Mayor 2025 (full term) after the interim appointment above. Currently serving. EMPTY vote bounds (non_voting_mayor).
