date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-02-06,2024,City Council Meeting,Council,1,"approve the consent agenda which included the approval of the minutes for the regular council meeting 1-16-24, a list of claims on the warrant register dated 2-6-24 and the sale of burial rights to Stacie and Dale Nielso",Procedural/Administrative,Pass (unanimous),Shari Cowan,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,2,accept the final plat of Loveless Estates PUD Subdivision Pla,Land-Use/Zoning,Pass (unanimous),Skip Worwood,Shari Cowan,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,3,change the property described on the northwest side of the city from a Level 2 to a Level 1 on the annexation are,Land-Use/Zoning,Pass (unanimous),Skip Worwood,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,4,make the North Ridge Subdivision Plat F a Level 1 on the annexation area ma,Land-Use/Zoning,Pass (unanimous),Travis L. Worwood,Skip Worwood,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,5,ratify the service contract with Tempest Enterprises to construct the power plant gas gat,Contract/Purchase,Pass (unanimous),Jeramie Callaway,Shari Cowan,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,6,authorize the Mayor to sign the grant contrac,Grant-Funding,Pass (unanimous),Travis L. Worwood,Skip Worwood,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,7,adopt Ordinance 02-06-2024,Ordinance,Pass (unanimous),Travis L. Worwood,Shari Cowan,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,8,adopt the Mater Fee Resolution 02-06-2024,Resolution,Pass (unanimous),Shari Cowan,Travis L. Worwood,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,9,approve JUB for the AWOS replacemen,Other,Pass (unanimous),Skip Worwood,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,10,approve Crews and Associates to act as Nephi City’s municipa,Other,Pass (unanimous),Travis L. Worwood,Shari Cowan,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
2024-02-06,2024,City Council Meeting,Council,11,"adjourn into executive session to discuss the character and competence of an individual, litigation, and the acquisition of rea",Procedural/Administrative,Pass (unanimous),Skip Worwood,Shari Cowan,,,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
