source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2019/2019-03-14_planningcommission_485665.md,1,2019-03-14,PlanningCommission,Other,Other,,recommendation,pass,,,,roll-call,Pass (dissent: Sudbury),rule:no-signal,low
minutes/2019/2019-03-14_planningcommission_485665.md,2,2019-03-14,PlanningCommission,Other,Other,,recommendation,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-03-14_planningcommission_485665.md,3,2019-03-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-04-11_planningcommission_495125.md,1,2019-04-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-04-11_planningcommission_495125.md,2,2019-04-11,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-04-11_planningcommission_495125.md,3,2019-04-11,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-06-13_planningcommission_519327.md,1,2019-06-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-06-13_planningcommission_519327.md,2,2019-06-13,PlanningCommission,Other,Other,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-06-13_planningcommission_519327.md,3,2019-06-13,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-06-13_planningcommission_519327.md,4,2019-06-13,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-06-13_planningcommission_519327.md,5,2019-06-13,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-06-20_planningcommission_519329.md,1,2019-06-20,PlanningCommission,Ordinance,Ordinance,,recommendation,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-07-11_planningcommission_519323.md,1,2019-07-11,PlanningCommission,Other,Other,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-07-11_planningcommission_519323.md,2,2019-07-11,PlanningCommission,Other,Other,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-07-11_planningcommission_519323.md,3,2019-07-11,PlanningCommission,Other,Other,,recommendation,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-07-11_planningcommission_519323.md,4,2019-07-11,PlanningCommission,Land-Use/Zoning,Land-Use,Development-Agreement,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:lu-devagr,high
minutes/2019/2019-08-08_planningcommission_537361.md,1,2019-08-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-08-08_planningcommission_537361.md,2,2019-08-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-08-08_planningcommission_537361.md,3,2019-08-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-08-08_planningcommission_537361.md,4,2019-08-08,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,recommendation,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-08-08_planningcommission_537361.md,5,2019-08-08,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,,,,unanimous-declared,Unanimous Pass,rule:lu-subdiv,high
minutes/2019/2019-08-08_planningcommission_537361.md,6,2019-08-08,PlanningCommission,Other,Other,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
minutes/2019/2019-09-26_planningcommission_540099.md,1,2019-09-26,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2019/2019-09-26_planningcommission_540099.md,2,2019-09-26,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low
