date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2019-03-14,2019,Magna Planning Commission Meeting,PlanningCommission,1,To recommend application #30878 for approval to the Magna Metro Township Council as presented with staff recommendations,Other,Pass (dissent: Sudbury),Richards,Lockwood,Sudbury,Nay,minutes/2019/2019-03-14_planningcommission_485665.md
2019-03-14,2019,Magna Planning Commission Meeting,PlanningCommission,2,To recommend application #30887 for approval to the Magna Metro Township Council as presented with staff recommendations,Other,Unanimous Pass,Richards,Sudbury,,,minutes/2019/2019-03-14_planningcommission_485665.md
2019-03-14,2019,Magna Planning Commission Meeting,PlanningCommission,3,"To approve minutes from the January 10, 2019 meeting as presented",Procedural/Administrative,Unanimous Pass,Lockwood,Sudbury,,,minutes/2019/2019-03-14_planningcommission_485665.md
2019-04-11,2019,Magna Planning Commission Meeting,PlanningCommission,1,"To approve minutes from the March 14, 2019 meeting as presented",Procedural/Administrative,Unanimous Pass,Sudbury,Elieson,,,minutes/2019/2019-04-11_planningcommission_495125.md
2019-04-11,2019,Magna Planning Commission Meeting,PlanningCommission,2,To approve application #30540 as presented with staff recommendation,Other,Unanimous Pass,Richards,Sudbury,,,minutes/2019/2019-04-11_planningcommission_495125.md
2019-04-11,2019,Magna Planning Commission Meeting,PlanningCommission,3,To approve application #30906 as presented with staff recommendation A,Other,Unanimous Pass,Weight,Sudbury,,,minutes/2019/2019-04-11_planningcommission_495125.md
2019-06-13,2019,Magna Planning Commission Meeting,PlanningCommission,1,"To approve minutes from the May 9, 2019 meeting as presented",Procedural/Administrative,Unanimous Pass,Collard,Weight,,,minutes/2019/2019-06-13_planningcommission_519327.md
2019-06-13,2019,Magna Planning Commission Meeting,PlanningCommission,2,To continue application #30855 for discussion after legal review to the July 11th meeting,Other,Unanimous Pass,Weight,Collard,,,minutes/2019/2019-06-13_planningcommission_519327.md
2019-06-13,2019,Magna Planning Commission Meeting,PlanningCommission,3,"To approve application #30804 with staff recommendations, rooftop open space, and density at 26 units per acre. Pending UDOT traffic impact study",Other,Unanimous Pass,Richards,Weight,,,minutes/2019/2019-06-13_planningcommission_519327.md
2019-06-13,2019,Magna Planning Commission Meeting,PlanningCommission,4,To approve application #30874 with staff recommendations,Other,Unanimous Pass,Weight,Collard,,,minutes/2019/2019-06-13_planningcommission_519327.md
2019-06-13,2019,Magna Planning Commission Meeting,PlanningCommission,5,To approve application #30937 with staff recommendations,Other,Unanimous Pass,Weight,Richards,,,minutes/2019/2019-06-13_planningcommission_519327.md
2019-06-20,2019,Magna Planning Commission Meeting,PlanningCommission,1,"To recommend adoption of ordinance #19-06-01 to the Magna Metro Township Council as written, adding conditions: 1) Replace “Magna” in the yellow highlighted areas instead of “MMT”, and 2) Use “Magna Municipal Code” as the referenced code throughout the document",Ordinance,Unanimous Pass,Richards,Weight,,,minutes/2019/2019-06-20_planningcommission_519329.md
2019-07-11,2019,Magna Planning Commission Meeting,PlanningCommission,1,Continue to the August 8th meeting,Other,Unanimous Pass,Richards,Sudbury,,,minutes/2019/2019-07-11_planningcommission_519323.md
2019-07-11,2019,Magna Planning Commission Meeting,PlanningCommission,2,Continue to the August 8th meeting,Other,Unanimous Pass,Richards,Sudbury,,,minutes/2019/2019-07-11_planningcommission_519323.md
2019-07-11,2019,Magna Planning Commission Meeting,PlanningCommission,3,To recommend application #30985 to the Magna Metro Township Council for approval with staff recommendations,Other,Unanimous Pass,Richards,Lockwood,,,minutes/2019/2019-07-11_planningcommission_519323.md
2019-07-11,2019,Magna Planning Commission Meeting,PlanningCommission,4,"To approve application #30752 with staff recommendations one and two. Three postponed until the development agreement is confirmed with Little Valley on fencing. Motion by: Commissioner Richards Magna Metro Township Planning Commission – July 11, 2019 – Meeting Summary Page 4 of 7 2nd by: Commissioner Lockwood Vote: Commissioners voted unanimous in favor (of commissioners present) 30855 – ADG Partners is proposing amendments to the overpressure area map and possible text amendments to the subdivision ordinance. Location: 3896 South Sennie Drive. Planner: Todd A. Draper, AICP Salt Lake County P",Land-Use/Zoning,Unanimous Pass,Richards,Sudbury,,,minutes/2019/2019-07-11_planningcommission_519323.md
2019-08-08,2019,Magna Planning Commission Meeting,PlanningCommission,1,"To approve minutes from the June 13, 2019 meeting as presented",Procedural/Administrative,Unanimous Pass,Sudbury,Collard,,,minutes/2019/2019-08-08_planningcommission_537361.md
2019-08-08,2019,Magna Planning Commission Meeting,PlanningCommission,2,"To approve minutes from the June 20, 2019 meeting as presented",Procedural/Administrative,Unanimous Pass,Sudbury,Collard,,,minutes/2019/2019-08-08_planningcommission_537361.md
2019-08-08,2019,Magna Planning Commission Meeting,PlanningCommission,3,"To approve minutes from the July 11, 2019 meeting as presented",Procedural/Administrative,Unanimous Pass,Sudbury,Collard,,,minutes/2019/2019-08-08_planningcommission_537361.md
2019-08-08,2019,Magna Planning Commission Meeting,PlanningCommission,4,To recommend application # 30889 to the Magna Metro Township Council for approval as presented with the conditions two and three of current zoning conditions,Land-Use/Zoning,Unanimous Pass,Richards,Elieson,,,minutes/2019/2019-08-08_planningcommission_537361.md
