date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-01-21,2020,01-21-2020 City Council Study Meeting Minutes,Council,1,Council Member Shelton made a motion to adjourn,Procedural/Administrative,4-0 Pass,Don Shelton,Jason McGuire,,,pmn_backfill/text/2020-01-21_city-council-study-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,Council,1,"Council Member McGuire made a motion to approve the January 7, 2020 study meeting minutes and the January 7, 2020 City Council meeting minutes, as printed",Procedural/Administrative,4-0 Pass,Jason McGuire,,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,Council,2,Council Member Zander made a motion to recess the City Council meeting and move to a Redevelopment Agency meeting,Land-Use/Zoning,4-0 Pass,Tamara Zander,Jason McGuire,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,Council,5,"Board Member Zander made a motion to adjourn the RDA meeting, and return to City Council meeting",Procedural/Administrative,4-0 Pass,Tamara Zander,Jason McGuire,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,Council,6,Council Member Shelton made a motion to approve Resolution R2020-08,Resolution,Unanimous Pass,Don Shelton,,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,Council,7,Council Member McGuire made a motion to approve Resolution R2020-02 with the amendment to add the water conservation plan to the goals,Resolution,4-0 Pass,Jason McGuire,,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,Council,8,"Council Member Marlor made a motion to table Ordinance 2020-03, and to give staff until the next City Council meeting to provide some options for this text amendment or lot",Ordinance,4-0 Pass,Brad Marlor,Tamara Zander,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,Council,9,Council Member Zander made a motion to adjourn,Procedural/Administrative,4-0 Pass,Tamara Zander,Jason McGuire,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,RDA,3,"Board Member McGuire made a motion to approve Resolution RDA 2020-01, with the amendment that they use the family definition in the current city code",Resolution,4-0 Pass,Jason McGuire,,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
2020-01-21,2020,01-21-2020 Combined City Council & Redevelopment Agency Meeting Minutes,RDA,4,"Board Member Zander made a motion to approve Resolution RDA 2020-02, with the amendment that the definition of family come from the city code",Resolution,4-0 Pass,Tamara Zander,,,,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
