date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2021-12-15,2021,Copperton Meeting,Council,1,to approve payment of the bill,Other,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,2,to open the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,4,to approve the following Resolution adopting the 2022 budget with the amendment to move $7000 to the employee benefits section,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,5,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,6,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,7,to approve the following Resolution adopting the proposed amendments to the 2021 budget,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,8,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,9,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,10,to approve the following Resolution adopting the 2022 Copperton Metro Township Consolidated Fee Schedule,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,11,to instruct Council Member Olsen to vote against raising the tax cap,Other,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
