date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-09-20,2022,Council Work Session,Council,1,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report. (22-069) (0:32:02),Resolution,7:0 Pass,,,,,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-work-session.md
2022-09-20,2022,Council Regular Meeting,Council,1,A resolution consenting to the appointment of individuals to various boards and commissions (22-009) (41:50),Appointment,7:0 Pass,,,Bill Fillmore,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,1,A resolution consenting to the appointment of individuals to various boards and commissions (22-009) (41:50),Appointment,7:0 Pass,,,David Shipley,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,1,A resolution consenting to the appointment of individuals to various boards and commissions (22-009) (41:50),Appointment,7:0 Pass,,,George Handley,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,1,A resolution consenting to the appointment of individuals to various boards and commissions (22-009) (41:50),Appointment,7:0 Pass,,,Katrice MacKay,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,1,A resolution consenting to the appointment of individuals to various boards and commissions (22-009) (41:50),Appointment,7:0 Pass,,,Rachel Whipple,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,1,A resolution consenting to the appointment of individuals to various boards and commissions (22-009) (41:50),Appointment,7:0 Pass,,,Shannon Ellsworth,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,1,A resolution consenting to the appointment of individuals to various boards and commissions (22-009) (41:50),Appointment,7:0 Pass,,,Travis Hoban,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,2,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report.,Resolution,7:0 Pass,,,Bill Fillmore,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,2,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report.,Resolution,7:0 Pass,,,David Shipley,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,2,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report.,Resolution,7:0 Pass,,,George Handley,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,2,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report.,Resolution,7:0 Pass,,,Katrice MacKay,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,2,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report.,Resolution,7:0 Pass,,,Rachel Whipple,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,2,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report.,Resolution,7:0 Pass,,,Shannon Ellsworth,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
2022-09-20,2022,Council Regular Meeting,Council,2,A resolution adopting the Provo Moderate-Income Housing Supply and Strategies Report.,Resolution,7:0 Pass,,,Travis Hoban,Aye,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md
