year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2007,municipal general,Council,1,Taylorsville City Council District 1,3210,D.L. 'BUD' CATLIN,125,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3210,JOHN E. GIDNEY,85,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3210,Write-in,3,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3216,D.L. 'BUD' CATLIN,68,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3216,JOHN E. GIDNEY,150,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3216,Write-in,0,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3217,D.L. 'BUD' CATLIN,167,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3217,JOHN E. GIDNEY,44,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3217,Write-in,3,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3218,D.L. 'BUD' CATLIN,51,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3218,JOHN E. GIDNEY,27,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3218,Write-in,0,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3218C,D.L. 'BUD' CATLIN,115,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3218C,JOHN E. GIDNEY,28,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3218C,Write-in,0,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3219,D.L. 'BUD' CATLIN,108,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3219,JOHN E. GIDNEY,22,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3219,Write-in,1,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3220,D.L. 'BUD' CATLIN,121,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3220,JOHN E. GIDNEY,64,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3220,Write-in,0,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3226,D.L. 'BUD' CATLIN,200,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3226,JOHN E. GIDNEY,84,False
2007,municipal general,Council,1,Taylorsville City Council District 1,3226,Write-in,0,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3228,MORRIS K. PRATT,224,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3228,Write-in,2,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3229,MORRIS K. PRATT,87,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3229,Write-in,3,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3230,MORRIS K. PRATT,221,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3230,Write-in,4,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3232,MORRIS K. PRATT,222,False
2007,municipal general,Council,2,Taylorsville City Council District 2,3232,Write-in,3,False
