date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,text_path,raw_bytes
2024-11-06,"West Jordan City Council Meeting - November 6, 2024",council,https://www.youtube.com/watch?v=qodAUXTs6hM,qodAUXTs6hM,asr,https://www.youtube.com/watch?v=qodAUXTs6hM,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/qodAUXTs6hM.en-orig.vtt,text/2024-11-06_council.md,362232
2024-11-20,"West Jordan City Council Meeting - November 20, 2024",council,https://www.youtube.com/watch?v=Mfp64NuEF1s,Mfp64NuEF1s,asr,https://www.youtube.com/watch?v=Mfp64NuEF1s,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/Mfp64NuEF1s.en-orig.vtt,text/2024-11-20_council.md,2314670
2024-12-03,"West Jordan Planning Commission - December 3, 2024",planning_commission,https://www.youtube.com/watch?v=Nzs3n0NN_1Q,Nzs3n0NN_1Q,asr,https://www.youtube.com/watch?v=Nzs3n0NN_1Q,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/Nzs3n0NN_1Q.en-orig.vtt,text/2024-12-03_planning_commission.md,550586
2024-12-04,"West Jordan City Council Meeting - December 4, 2024",council,https://www.youtube.com/watch?v=CqeTUrbVJEc,CqeTUrbVJEc,asr,https://www.youtube.com/watch?v=CqeTUrbVJEc,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/CqeTUrbVJEc.en-orig.vtt,text/2024-12-04_council.md,1115983
2024-12-17,"West Jordan Planning Commission - December 17, 2024",planning_commission,https://www.youtube.com/watch?v=qky1gh-DWVI,qky1gh-DWVI,asr,https://www.youtube.com/watch?v=qky1gh-DWVI,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/qky1gh-DWVI.en-orig.vtt,text/2024-12-17_planning_commission.md,309160
2024-12-18,"West Jordan City Council Meeting - December 18, 2024",council,https://www.youtube.com/watch?v=TDndyWSdbSA,TDndyWSdbSA,asr,https://www.youtube.com/watch?v=TDndyWSdbSA,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/TDndyWSdbSA.en-orig.vtt,text/2024-12-18_council.md,1541541
2025-01-07,"West Jordan Planning Commission - January 7, 2025",planning_commission,https://www.youtube.com/watch?v=cACB2zV-yKQ,cACB2zV-yKQ,asr,https://www.youtube.com/watch?v=cACB2zV-yKQ,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/cACB2zV-yKQ.en-orig.vtt,text/2025-01-07_planning_commission.md,399410
2025-01-14,"West Jordan City Council - January 14, 2025",council,https://www.youtube.com/watch?v=pdEd-AGK5SQ,pdEd-AGK5SQ,asr,https://www.youtube.com/watch?v=pdEd-AGK5SQ,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/pdEd-AGK5SQ.en-orig.vtt,text/2025-01-14_council.md,818289
2025-01-21,"West Jordan Planning Commission - January 21, 2025",planning_commission,https://www.youtube.com/watch?v=IZbFwn4fDJU,IZbFwn4fDJU,asr,https://www.youtube.com/watch?v=IZbFwn4fDJU,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/IZbFwn4fDJU.en-orig.vtt,text/2025-01-21_planning_commission.md,657389
2025-02-04,"West Jordan Planning Commission - February 4, 2025",planning_commission,https://www.youtube.com/watch?v=T-MBJDkGXGQ,T-MBJDkGXGQ,asr,https://www.youtube.com/watch?v=T-MBJDkGXGQ,2026-07-03,caption,yt-dlp --write-auto-sub --sub-lang en-orig --sub-format vtt; rolling-dedup clean_vtt.py,raw/T-MBJDkGXGQ.en-orig.vtt,text/2025-02-04_planning_commission.md,240075
