city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
millcreek,plan_2022,District 1,MIL026,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL027,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL028,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL029,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL030,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL033,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL034,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL038,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL039,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL045,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 1,MIL047,2022-05-09,,geo/precinct_to_district.csv (gis-2022map),medium,"city GIS layer (2022-2032 centroid-in-district) only — D1's sole post-2022 race (2023) was cancelled-uncontested, so no precinct-level election corroboration"
millcreek,plan_2022,District 2,MIL001,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL012,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL013,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL014,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL017,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL031,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL035,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL040,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL042,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
millcreek,plan_2022,District 2,MIL043,2022-05-09,,geo/precinct_to_district.csv (election-xcheck),high,precinct->district composition cross-validated against a post-2022 contested municipal general (2023 D3 / 2025 D2 / 2025 D4)
