date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-10-03,2023,Logan City Council Meeting,Council,1,"continue the September 19, 2023, minutes to the October 17, 2023 Council meeting and approve the agenda",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Tom Jensen,Amy Z. Anderson,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,1,"continue the September 19, 2023, minutes to the October 17, 2023 Council meeting and approve the agenda",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Tom Jensen,Mark A. Anderson,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,1,"continue the September 19, 2023, minutes to the October 17, 2023 Council meeting and approve the agenda",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Tom Jensen,Tom Jensen,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,1,"continue the September 19, 2023, minutes to the October 17, 2023 Council meeting and approve the agenda",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Tom Jensen,Ernesto López,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,1,"continue the September 19, 2023, minutes to the October 17, 2023 Council meeting and approve the agenda",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Tom Jensen,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,2,approve ratification of Carol Denniston as presented,Appointment,5-0 Pass,Tom Jensen,Jeannie F. Simmonds,Amy Z. Anderson,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,2,approve ratification of Carol Denniston as presented,Appointment,5-0 Pass,Tom Jensen,Jeannie F. Simmonds,Mark A. Anderson,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,2,approve ratification of Carol Denniston as presented,Appointment,5-0 Pass,Tom Jensen,Jeannie F. Simmonds,Tom Jensen,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,2,approve ratification of Carol Denniston as presented,Appointment,5-0 Pass,Tom Jensen,Jeannie F. Simmonds,Ernesto López,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,2,approve ratification of Carol Denniston as presented,Appointment,5-0 Pass,Tom Jensen,Jeannie F. Simmonds,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,3,approve Resolution 23-42 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Jeannie F. Simmonds,Amy Z. Anderson,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,3,approve Resolution 23-42 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Jeannie F. Simmonds,Mark A. Anderson,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,3,approve Resolution 23-42 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Jeannie F. Simmonds,Tom Jensen,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,3,approve Resolution 23-42 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Jeannie F. Simmonds,Ernesto López,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
2023-10-03,2023,Logan City Council Meeting,Council,3,approve Resolution 23-42 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Jeannie F. Simmonds,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
