date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-03-12,2025,City Council Regular Meeting,Council,1,"temporarily recess the City Council meeting to convene in a closed session to discuss the purchase, exchange, or lease of real property, or to discuss a proposed development agreement, project proposal, or financing proposal related to the development of land owned by the city, as provided by Utah Code Annotated §52-4-205 at 5:07 p.m",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Teddy Hodges,Jared Henderson,Absent,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,1,"temporarily recess the City Council meeting to convene in a closed session to discuss the purchase, exchange, or lease of real property, or to discuss a proposed development agreement, project proposal, or financing proposal related to the development of land owned by the city, as provided by Utah Code Annotated §52-4-205 at 5:07 p.m",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Teddy Hodges,Lorin Palmer,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,1,"temporarily recess the City Council meeting to convene in a closed session to discuss the purchase, exchange, or lease of real property, or to discuss a proposed development agreement, project proposal, or financing proposal related to the development of land owned by the city, as provided by Utah Code Annotated §52-4-205 at 5:07 p.m",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Teddy Hodges,Sherrie Ohrn,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,1,"temporarily recess the City Council meeting to convene in a closed session to discuss the purchase, exchange, or lease of real property, or to discuss a proposed development agreement, project proposal, or financing proposal related to the development of land owned by the city, as provided by Utah Code Annotated §52-4-205 at 5:07 p.m",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Teddy Hodges,Steven Shields,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,1,"temporarily recess the City Council meeting to convene in a closed session to discuss the purchase, exchange, or lease of real property, or to discuss a proposed development agreement, project proposal, or financing proposal related to the development of land owned by the city, as provided by Utah Code Annotated §52-4-205 at 5:07 p.m",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Teddy Hodges,Teddy Hodges,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,2,adjourn the City Council work meeting at 6:51 p.m,Procedural/Administrative,passed (all voted aye),Teddy Hodges,Sherrie Ohrn,,,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,3,close the public hearing,Public Hearing Action,passed (all voted aye),Teddy Hodges,Steven Shields,,,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,4,approve Resolution No. R12-2025 approving an amendment to the 2024-2025 fiscal year budget,Resolution,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Jared Henderson,Absent,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,4,approve Resolution No. R12-2025 approving an amendment to the 2024-2025 fiscal year budget,Resolution,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Lorin Palmer,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,4,approve Resolution No. R12-2025 approving an amendment to the 2024-2025 fiscal year budget,Resolution,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Sherrie Ohrn,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,4,approve Resolution No. R12-2025 approving an amendment to the 2024-2025 fiscal year budget,Resolution,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Steven Shields,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,4,approve Resolution No. R12-2025 approving an amendment to the 2024-2025 fiscal year budget,Resolution,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Teddy Hodges,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Henderson and being absent,Steven Shields,Teddy Hodges,Jared Henderson,Absent,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Henderson and being absent,Steven Shields,Teddy Hodges,Lorin Palmer,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Henderson and being absent,Steven Shields,Teddy Hodges,Sherrie Ohrn,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Henderson and being absent,Steven Shields,Teddy Hodges,Steven Shields,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Henderson and being absent,Steven Shields,Teddy Hodges,Teddy Hodges,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,6,"approve Resolution No. R13-2025 authorizing and approving a preliminary official statement, an official statement, an official notice of bond sale, and all other related documents required in connection with the issuance and sale of not more than $20,000,000 aggregate principal amount of sales and franchise tax revenue bonds, series 2025; authorizing the taking of all other actions necessary to…",Land-Use/Zoning,The motion passed unanimously with Councilmember Henderson being absent,Sherrie Ohrn,Teddy Hodges,Jared Henderson,Absent,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,6,"approve Resolution No. R13-2025 authorizing and approving a preliminary official statement, an official statement, an official notice of bond sale, and all other related documents required in connection with the issuance and sale of not more than $20,000,000 aggregate principal amount of sales and franchise tax revenue bonds, series 2025; authorizing the taking of all other actions necessary to…",Land-Use/Zoning,The motion passed unanimously with Councilmember Henderson being absent,Sherrie Ohrn,Teddy Hodges,Lorin Palmer,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,6,"approve Resolution No. R13-2025 authorizing and approving a preliminary official statement, an official statement, an official notice of bond sale, and all other related documents required in connection with the issuance and sale of not more than $20,000,000 aggregate principal amount of sales and franchise tax revenue bonds, series 2025; authorizing the taking of all other actions necessary to…",Land-Use/Zoning,The motion passed unanimously with Councilmember Henderson being absent,Sherrie Ohrn,Teddy Hodges,Sherrie Ohrn,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,6,"approve Resolution No. R13-2025 authorizing and approving a preliminary official statement, an official statement, an official notice of bond sale, and all other related documents required in connection with the issuance and sale of not more than $20,000,000 aggregate principal amount of sales and franchise tax revenue bonds, series 2025; authorizing the taking of all other actions necessary to…",Land-Use/Zoning,The motion passed unanimously with Councilmember Henderson being absent,Sherrie Ohrn,Teddy Hodges,Steven Shields,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,6,"approve Resolution No. R13-2025 authorizing and approving a preliminary official statement, an official statement, an official notice of bond sale, and all other related documents required in connection with the issuance and sale of not more than $20,000,000 aggregate principal amount of sales and franchise tax revenue bonds, series 2025; authorizing the taking of all other actions necessary to…",Land-Use/Zoning,The motion passed unanimously with Councilmember Henderson being absent,Sherrie Ohrn,Teddy Hodges,Teddy Hodges,Aye,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
2025-03-12,2025,City Council Regular Meeting,Council,7,adjourn the City Council meeting at 7:20 p.m,Procedural/Administrative,passed (all voted aye),Sherrie Ohrn,Steven Shields,,,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md,minutes
