source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-02-10/2020-02-12_2020_2_12_tc_minutes_approved.md,1,2020-02-12,Council,Resolution,Resolution,,final-action,pass,,,,unknown,APPROVED,crosswalk,high
minutes/2020/2020-02-10/2020-02-12_2020_2_12_tc_minutes_approved.md,2,2020-02-12,Council,Consent/Minutes,Procedural-Administrative,,procedural,pass,,,,unknown,APPROVED,crosswalk,high
minutes/2020/2020-02-10/2020-02-12_2020_2_12_tc_minutes_approved.md,3,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,ADJOURNED,crosswalk,high
minutes/2020/2020-03-09/2020-03-11_2020_3_11_tc_minutes_approved.md,1,2020-03-11,Council,Resolution,Resolution,,final-action,unknown,,,,unknown,RECORDED (no vote line),crosswalk,high
minutes/2020/2020-03-09/2020-03-11_2020_3_11_tc_minutes_approved.md,2,2020-03-11,Council,Resolution,Resolution,,final-action,pass,4,1,,roll-call,APPROVED (4-1),crosswalk,high
minutes/2020/2020-03-09/2020-03-11_2020_3_11_tc_minutes_approved.md,3,2020-03-11,Council,Resolution,Resolution,,final-action,pass,,,,unknown,APPROVED,crosswalk,high
minutes/2020/2020-03-09/2020-03-11_2020_3_11_tc_minutes_approved.md,4,2020-03-11,Council,Consent/Minutes,Procedural-Administrative,,procedural,pass,,,,roll-call,APPROVED,crosswalk,high
minutes/2020/2020-03-09/2020-03-11_2020_3_11_tc_minutes_approved.md,5,2020-03-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,ADJOURNED,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_2020_4_8_minutes_approved.md,1,2020-04-08,Council,Resolution,Resolution,,final-action,pass,,,,unknown,APPROVED,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_2020_4_8_minutes_approved.md,2,2020-04-08,Council,Consent/Minutes,Procedural-Administrative,,procedural,pass,,,,unknown,APPROVED,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_2020_4_8_minutes_approved.md,3,2020-04-08,Council,Resolution,Resolution,,final-action,pass,,,,unknown,APPROVED,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_2020_4_8_minutes_approved.md,4,2020-04-08,Council,Resolution,Resolution,,final-action,pass,,,,unknown,APPROVED,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_2020_4_8_minutes_approved.md,5,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,ADJOURNED,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-06_618395.txt,1,2020-05-06,Council,Consent/Minutes,Procedural-Administrative,,procedural,pass,,,,unknown,APPROVED,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-06_618395.txt,2,2020-05-06,Council,Resolution,Resolution,,final-action,pass,,,,unknown,APPROVED,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-06_618395.txt,3,2020-05-06,Council,Interlocal,Interlocal,,final-action,pass,,,,unknown,APPROVED,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-06_618395.txt,4,2020-05-06,Council,Resolution,Resolution,,final-action,fail,1,2,,roll-call,FAILED (1-2),crosswalk,high
pmn_backfill/text/pmn_council_2020-05-06_618395.txt,5,2020-05-06,Council,Budget/Finance,Budget,,final-action,pass,,,,roll-call,APPROVED,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-06_618395.txt,6,2020-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,ADJOURNED,crosswalk,high
pmn_backfill/text/pmn_council_2020-06-17_618397.txt,1,2020-06-17,Council,Budget/Finance,Public-Hearing,,procedural,pass,,,,unknown,APPROVED,rule:ph-openclose,high
pmn_backfill/text/pmn_council_2020-06-17_618397.txt,2,2020-06-17,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unknown,APPROVED,crosswalk,high
pmn_backfill/text/pmn_council_2020-06-17_618397.txt,3,2020-06-17,Council,Consent/Minutes,Procedural-Administrative,,procedural,pass,,,,unknown,APPROVED,crosswalk,high
pmn_backfill/text/pmn_council_2020-06-17_618397.txt,4,2020-06-17,Council,Resolution,Resolution,,final-action,pass,3,1,,roll-call,APPROVED (3-1),crosswalk,high
