date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-08,2020,City Council Regular Meeting,Council,1,to approve all four Consent Items,Other,7-0 Pass,Chris McConnehey,,Kelvin Green,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,1,to approve all four Consent Items,Other,7-0 Pass,Chris McConnehey,,Zach Jacob,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,1,to approve all four Consent Items,Other,7-0 Pass,Chris McConnehey,,Chad Lamb,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,1,to approve all four Consent Items,Other,7-0 Pass,Chris McConnehey,,Chris McConnehey,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,1,to approve all four Consent Items,Other,7-0 Pass,Chris McConnehey,,David Pack,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,1,to approve all four Consent Items,Other,7-0 Pass,Chris McConnehey,,Kayleen Whitelock,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,1,to approve all four Consent Items,Other,7-0 Pass,Chris McConnehey,,Melissa Worthen,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,2,"to approve Resolution 20- 04, consenting to the appointment of Korban Lee as the Chief Administrative Officer of the City of West Jordan and authorizing the Mayor to execute an employment agreement. Councilmember Jacob",Appointment,7-0 Pass,Chris McConnehey,Zach Jacob,Kelvin Green,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,2,"to approve Resolution 20- 04, consenting to the appointment of Korban Lee as the Chief Administrative Officer of the City of West Jordan and authorizing the Mayor to execute an employment agreement. Councilmember Jacob",Appointment,7-0 Pass,Chris McConnehey,Zach Jacob,Zach Jacob,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,2,"to approve Resolution 20- 04, consenting to the appointment of Korban Lee as the Chief Administrative Officer of the City of West Jordan and authorizing the Mayor to execute an employment agreement. Councilmember Jacob",Appointment,7-0 Pass,Chris McConnehey,Zach Jacob,Chad Lamb,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,2,"to approve Resolution 20- 04, consenting to the appointment of Korban Lee as the Chief Administrative Officer of the City of West Jordan and authorizing the Mayor to execute an employment agreement. Councilmember Jacob",Appointment,7-0 Pass,Chris McConnehey,Zach Jacob,Chris McConnehey,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,2,"to approve Resolution 20- 04, consenting to the appointment of Korban Lee as the Chief Administrative Officer of the City of West Jordan and authorizing the Mayor to execute an employment agreement. Councilmember Jacob",Appointment,7-0 Pass,Chris McConnehey,Zach Jacob,David Pack,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,2,"to approve Resolution 20- 04, consenting to the appointment of Korban Lee as the Chief Administrative Officer of the City of West Jordan and authorizing the Mayor to execute an employment agreement. Councilmember Jacob",Appointment,7-0 Pass,Chris McConnehey,Zach Jacob,Kayleen Whitelock,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,2,"to approve Resolution 20- 04, consenting to the appointment of Korban Lee as the Chief Administrative Officer of the City of West Jordan and authorizing the Mayor to execute an employment agreement. Councilmember Jacob",Appointment,7-0 Pass,Chris McConnehey,Zach Jacob,Melissa Worthen,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,7,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual; strategy session to discuss pending or reasonably imminent litigation; and strategy session to discuss the purchase, exchange, or lease of real property, including any form of a water right or water shares, and adjourn from there. Chair McConnehey",Contract/Purchase,7-0 Pass,Chad Lamb,Chris McConnehey,Kelvin Green,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,7,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual; strategy session to discuss pending or reasonably imminent litigation; and strategy session to discuss the purchase, exchange, or lease of real property, including any form of a water right or water shares, and adjourn from there. Chair McConnehey",Contract/Purchase,7-0 Pass,Chad Lamb,Chris McConnehey,Zach Jacob,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,7,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual; strategy session to discuss pending or reasonably imminent litigation; and strategy session to discuss the purchase, exchange, or lease of real property, including any form of a water right or water shares, and adjourn from there. Chair McConnehey",Contract/Purchase,7-0 Pass,Chad Lamb,Chris McConnehey,Chad Lamb,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,7,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual; strategy session to discuss pending or reasonably imminent litigation; and strategy session to discuss the purchase, exchange, or lease of real property, including any form of a water right or water shares, and adjourn from there. Chair McConnehey",Contract/Purchase,7-0 Pass,Chad Lamb,Chris McConnehey,Chris McConnehey,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,7,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual; strategy session to discuss pending or reasonably imminent litigation; and strategy session to discuss the purchase, exchange, or lease of real property, including any form of a water right or water shares, and adjourn from there. Chair McConnehey",Contract/Purchase,7-0 Pass,Chad Lamb,Chris McConnehey,David Pack,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,7,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual; strategy session to discuss pending or reasonably imminent litigation; and strategy session to discuss the purchase, exchange, or lease of real property, including any form of a water right or water shares, and adjourn from there. Chair McConnehey",Contract/Purchase,7-0 Pass,Chad Lamb,Chris McConnehey,Kayleen Whitelock,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-08,2020,City Council Regular Meeting,Council,7,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual; strategy session to discuss pending or reasonably imminent litigation; and strategy session to discuss the purchase, exchange, or lease of real property, including any form of a water right or water shares, and adjourn from there. Chair McConnehey",Contract/Purchase,7-0 Pass,Chad Lamb,Chris McConnehey,Melissa Worthen,Aye,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2020-01-15,2020,City Council Work Session,Council,1,"to go into a closed session for the discussion of the character, professional competence, or physical or mental health of an individual, and adjourn from there",Procedural/Administrative,7-0 Pass,Kelvin Green,Kayleen Whitelock,Kelvin Green,Aye,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
2020-01-15,2020,City Council Work Session,Council,1,"to go into a closed session for the discussion of the character, professional competence, or physical or mental health of an individual, and adjourn from there",Procedural/Administrative,7-0 Pass,Kelvin Green,Kayleen Whitelock,Zach Jacob,Aye,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
2020-01-15,2020,City Council Work Session,Council,1,"to go into a closed session for the discussion of the character, professional competence, or physical or mental health of an individual, and adjourn from there",Procedural/Administrative,7-0 Pass,Kelvin Green,Kayleen Whitelock,Chad Lamb,Aye,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
2020-01-15,2020,City Council Work Session,Council,1,"to go into a closed session for the discussion of the character, professional competence, or physical or mental health of an individual, and adjourn from there",Procedural/Administrative,7-0 Pass,Kelvin Green,Kayleen Whitelock,Chris McConnehey,Aye,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
2020-01-15,2020,City Council Work Session,Council,1,"to go into a closed session for the discussion of the character, professional competence, or physical or mental health of an individual, and adjourn from there",Procedural/Administrative,7-0 Pass,Kelvin Green,Kayleen Whitelock,David Pack,Aye,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
2020-01-15,2020,City Council Work Session,Council,1,"to go into a closed session for the discussion of the character, professional competence, or physical or mental health of an individual, and adjourn from there",Procedural/Administrative,7-0 Pass,Kelvin Green,Kayleen Whitelock,Melissa Worthen,Aye,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
2020-01-15,2020,City Council Work Session,Council,1,"to go into a closed session for the discussion of the character, professional competence, or physical or mental health of an individual, and adjourn from there",Procedural/Administrative,7-0 Pass,Kelvin Green,Kayleen Whitelock,Kayleen Whitelock,Aye,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
2020-01-22,2020,City Council Regular Meeting,Council,2,to approve Resolution 20- 05,Resolution,5-2 Pass,Kelvin Green,Chad Lamb,Kelvin Green,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,2,to approve Resolution 20- 05,Resolution,5-2 Pass,Kelvin Green,Chad Lamb,Chad Lamb,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,2,to approve Resolution 20- 05,Resolution,5-2 Pass,Kelvin Green,Chad Lamb,Chris McConnehey,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,2,to approve Resolution 20- 05,Resolution,5-2 Pass,Kelvin Green,Chad Lamb,David Pack,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,2,to approve Resolution 20- 05,Resolution,5-2 Pass,Kelvin Green,Chad Lamb,Melissa Worthen,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,2,to approve Resolution 20- 05,Resolution,5-2 Pass,Kelvin Green,Chad Lamb,Zach Jacob,Nay,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,2,to approve Resolution 20- 05,Resolution,5-2 Pass,Kelvin Green,Chad Lamb,Kayleen Whitelock,Nay,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,3,to approve both Consent Items. The motion was,Other,7-0 Pass,Chad Lamb,,Kelvin Green,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,3,to approve both Consent Items. The motion was,Other,7-0 Pass,Chad Lamb,,Zach Jacob,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,3,to approve both Consent Items. The motion was,Other,7-0 Pass,Chad Lamb,,Chad Lamb,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,3,to approve both Consent Items. The motion was,Other,7-0 Pass,Chad Lamb,,Chris McConnehey,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
2020-01-22,2020,City Council Regular Meeting,Council,3,to approve both Consent Items. The motion was,Other,7-0 Pass,Chad Lamb,,David Pack,Aye,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
