https://www.utah.gov/pmn/files/567521.pdf,2020-01-07_city-council-regular-meeting.pdf
https://www.utah.gov/pmn/files/567523.pdf,2020-01-07_city-council-study-meeting.pdf
https://www.utah.gov/pmn/files/571717.pdf,2020-01-21_combined-city-council-redevelopment-agency-meeting.pdf
https://www.utah.gov/pmn/files/571735.pdf,2020-01-21_city-council-study-meeting.pdf
https://www.utah.gov/pmn/files/576891.pdf,2020-01-29_city-council-budget-meeting.pdf
https://www.utah.gov/pmn/files/576885.pdf,2020-02-04_city-council-regular-meeting.pdf
https://www.utah.gov/pmn/files/576889.pdf,2020-02-04_city-council-study-meeting.pdf
https://www.utah.gov/pmn/files/581639.pdf,2020-02-18_city-council-regular-meeting.pdf
https://www.utah.gov/pmn/files/581643.pdf,2020-02-18_city-council-study-meeting.pdf
https://www.utah.gov/pmn/files/630545.pdf,2020-07-24_city-council-emergency-meeting.pdf
https://www.utah.gov/pmn/files/630549.pdf,2020-08-04_city-council-regular-meeting.pdf
https://www.utah.gov/pmn/files/630547.pdf,2020-08-04_city-council-study-meeting.pdf
https://www.utah.gov/pmn/files/1081711.pdf,2023-01-24_city-council-budget-meeting.pdf
