date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2021-10-07,2021,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Dannielle Larkin,Jimmie Hughes,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Dannielle Larkin,Bryan Smethurst,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Dannielle Larkin,Gregg McArthur,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Dannielle Larkin,Dannielle Larkin,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Dannielle Larkin,Vardell Curtis,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to approve the resolution approving amendments to the Fiscal Year 2021-2022 Budget.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Vardell Curtis,Jimmie Hughes,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to approve the resolution approving amendments to the Fiscal Year 2021-2022 Budget.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Vardell Curtis,Bryan Smethurst,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to approve the resolution approving amendments to the Fiscal Year 2021-2022 Budget.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Vardell Curtis,Gregg McArthur,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to approve the resolution approving amendments to the Fiscal Year 2021-2022 Budget.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Vardell Curtis,Dannielle Larkin,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
2021-10-07,2021,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to approve the resolution approving amendments to the Fiscal Year 2021-2022 Budget.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Vardell Curtis,Vardell Curtis,Aye,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
