meeting_id,body_id,meeting_date,title,source_file
1,2,2018-07-09,City Council Meeting,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md
2,2,2018-07-30,City Council Meeting,minutes/2018/2018-07-30/2018-07-30_city-council-meeting.md
3,2,2018-08-13,City Council Meeting,minutes/2018/2018-08-13/2018-08-13_city-council-meeting.md
4,2,2018-09-10,City Council Meeting,minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md
5,2,2018-10-22,City Council Meeting,minutes/2018/2018-10-22/2018-10-22_city-council-meeting.md
6,2,2018-11-13,City Council Meeting,minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md
7,2,2018-12-17,City Council Meeting,minutes/2018/2018-12-17/2018-12-17_city-council-meeting.md
8,2,2019-01-14,City Council Meeting,minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md
9,2,2019-02-11,City Council Meeting,minutes/2019/2019-02-11/2019-02-11_city-council-meeting.md
10,2,2019-03-11,City Council Meeting,minutes/2019/2019-03-11/2019-03-11_city-council-meeting.md
11,2,2019-04-08,City Council Meeting,minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md
12,2,2019-05-13,City Council Meeting,minutes/2019/2019-05-13/2019-05-13_city-council-meeting.md
13,2,2019-06-10,City Council Meeting,minutes/2019/2019-06-10/2019-06-10_city-council-meeting.md
14,2,2019-07-08,City Council Meeting,minutes/2019/2019-07-08/2019-07-08_city-council-meeting.md
15,2,2019-07-22,City Council Meeting,minutes/2019/2019-07-22/2019-07-22_city-council-meeting.md
16,2,2019-08-12,City Council Meeting,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md
17,2,2019-09-09,City Council Meeting,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md
18,2,2019-09-23,City Council Meeting,minutes/2019/2019-09-23/2019-09-23_city-council-meeting.md
19,2,2019-10-14,City Council Meeting,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md
20,2,2019-11-12,City Council Meeting,minutes/2019/2019-11-11/2019-11-12_city-council-meeting.md
21,2,2019-11-19,City Council Special Meeting,minutes/2019/2019-11-18/2019-11-19_city-council-special-meeting.md
22,2,2019-12-09,City Council Meeting,minutes/2019/2019-12-09/2019-12-09_city-council-meeting.md
23,2,2019-12-20,City Council Meeting,minutes/2019/2019-12-16/2019-12-20_city-council-meeting.md
24,2,2020-01-13,City Council Meeting,minutes/2020/2020-01-13/2020-01-13_city-council-meeting.md
25,2,2020-02-24,City Council Meeting,minutes/2020/2020-02-24/2020-02-24_city-council-meeting.md
26,2,2020-03-10,City Council Meeting,minutes/2020/2020-03-09/2020-03-10_city-council-meeting.md
27,2,2020-04-06,City Council Meeting,minutes/2020/2020-04-06/2020-04-06_city-council-meeting.md
28,2,2020-05-11,City Council Meeting,minutes/2020/2020-05-11/2020-05-11_city-council-meeting.md
29,2,2020-05-20,City Council Meeting,minutes/2020/2020-05-18/2020-05-20_city-council-meeting.md
30,2,2020-06-08,City Council Meeting,minutes/2020/2020-06-08/2020-06-08_city-council-meeting.md
31,2,2020-06-25,City Council Meeting,minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md
32,2,2020-07-13,City Council Meeting,minutes/2020/2020-07-13/2020-07-13_city-council-meeting.md
33,2,2020-07-21,City Council Meeting,minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md
34,2,2020-08-10,City Council Meeting,minutes/2020/2020-08-10/2020-08-10_city-council-meeting.md
35,2,2020-09-14,City Council Meeting,minutes/2020/2020-09-14/2020-09-14_city-council-meeting.md
36,2,2020-10-22,City Council Meeting,minutes/2020/2020-10-19/2020-10-22_city-council-meeting.md
37,2,2020-11-10,City Council Meeting,minutes/2020/2020-11-09/2020-11-10_city-council-meeting.md
38,2,2020-11-19,City Council Meeting,minutes/2020/2020-11-16/2020-11-19_city-council-meeting.md
39,2,2020-11-25,City Council Meeting,minutes/2020/2020-11-23/2020-11-25_city-council-meeting.md
40,2,2020-11-30,City Council Meeting,minutes/2020/2020-11-30/2020-11-30_city-council-meeting.md
41,2,2020-12-03,City Council Meeting,minutes/2020/2020-11-30/2020-12-03_city-council-meeting.md
42,2,2021-01-11,City Council Meeting,minutes/2021/2021-01-11/2021-01-11_city-council-meeting.md
43,2,2021-02-08,City Council Meeting,minutes/2021/2021-02-08/2021-02-08_city-council-meeting.md
44,2,2021-02-22,City Council Meeting,minutes/2021/2021-02-22/2021-02-22_city-council-meeting.md
45,2,2021-03-08,City Council Meeting,minutes/2021/2021-03-08/2021-03-08_city-council-meeting.md
46,2,2021-04-12,City Council Meeting,minutes/2021/2021-04-12/2021-04-12_city-council-meeting.md
47,2,2021-05-10,City Council Meeting,minutes/2021/2021-05-10/2021-05-10_city-council-meeting.md
48,2,2021-06-14,City Council Meeting,minutes/2021/2021-06-14/2021-06-14_city-council-meeting.md
49,2,2021-06-24,City Council Meeting,minutes/2021/2021-06-21/2021-06-24_city-council-meeting.md
50,2,2021-06-29,City Council Meeting,minutes/2021/2021-06-28/2021-06-29_city-council-meeting.md
51,2,2021-07-12,City Council Meeting,minutes/2021/2021-07-12/2021-07-12_city-council-meeting.md
52,2,2021-08-09,City Council Meeting,minutes/2021/2021-08-09/2021-08-09_city-council-meeting.md
53,2,2021-08-16,City Council Meeting,minutes/2021/2021-08-16/2021-08-16_city-council-meeting.md
54,2,2021-09-13,City Council Meeting,minutes/2021/2021-09-13/2021-09-13_city-council-meeting.md
55,2,2021-10-11,City Council Meeting,minutes/2021/2021-10-11/2021-10-11_city-council-meeting.md
56,2,2021-11-08,City Council Meeting,minutes/2021/2021-11-08/2021-11-08_city-council-meeting.md
57,2,2021-11-22,City Council Meeting,minutes/2021/2021-11-22/2021-11-22_city-council-meeting.md
58,2,2022-01-10,City Council Meeting,minutes/2022/2022-01-10/2022-01-10_city-council-meeting.md
59,2,2022-02-14,City Council Meeting,minutes/2022/2022-02-14/2022-02-14_city-council-meeting.md
60,2,2022-03-14,City Council Meeting,minutes/2022/2022-03-14/2022-03-14_city-council-meeting.md
61,2,2022-04-11,City Council Meeting,minutes/2022/2022-04-11/2022-04-11_city-council-meeting.md
62,2,2022-05-09,City Council Meeting,minutes/2022/2022-05-09/2022-05-09_city-council-meeting.md
63,2,2022-06-13,City Council Meeting,minutes/2022/2022-06-13/2022-06-13_city-council-meeting.md
64,2,2022-07-11,City Council Meeting,minutes/2022/2022-07-11/2022-07-11_city-council-meeting.md
65,2,2022-09-12,City Council Meeting,minutes/2022/2022-09-12/2022-09-12_city-council-meeting.md
66,2,2022-09-27,City Council Meeting,minutes/2022/2022-09-26/2022-09-27_city-council-meeting.md
67,2,2022-10-10,City Council Meeting,minutes/2022/2022-10-10/2022-10-10_city-council-meeting.md
68,2,2023-01-09,City Council Meeting,minutes/2023/2023-01-09/2023-01-09_city-council-meeting.md
69,2,2023-02-13,City Council Meeting,minutes/2023/2023-02-13/2023-02-13_city-council-meeting.md
70,2,2023-03-13,City Council Meeting,minutes/2023/2023-03-13/2023-03-13_city-council-meeting.md
71,2,2023-04-10,City Council Meeting,minutes/2023/2023-04-10/2023-04-10_city-council-meeting.md
72,2,2023-04-18,City Council Meeting,minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
73,2,2023-05-12,City Council Meeting,minutes/2023/2023-05-08/2023-05-12_city-council-meeting.md
74,2,2023-06-12,City Council Meeting,minutes/2023/2023-06-12/2023-06-12_city-council-meeting.md
