vote_id,motion_id,person_id,vote_value
1,67,9,Aye
2,67,11,Aye
3,67,1,Nay
4,67,4,Nay
5,67,15,Nay
6,68,1,Aye
7,68,4,Aye
8,68,15,Aye
9,68,9,Nay
10,68,11,Nay
11,76,1,Aye
12,76,11,Aye
13,76,4,Nay
14,76,9,Nay
15,76,15,Nay
16,113,1,Aye
17,113,2,Aye
18,113,4,Aye
19,113,9,Aye
20,113,15,Aye
21,114,1,Aye
22,114,2,Aye
23,114,4,Aye
24,114,9,Aye
25,114,15,Aye
26,115,1,Aye
27,115,2,Aye
28,115,4,Aye
29,115,9,Aye
30,115,15,Aye
31,181,1,Aye
32,181,2,Aye
33,181,4,Aye
34,181,9,Aye
35,181,15,Aye
36,224,1,Aye
37,224,2,Aye
38,224,4,Aye
39,224,9,Aye
40,224,15,Aye
41,226,1,Aye
42,226,2,Aye
43,226,4,Aye
44,226,9,Aye
45,226,15,Aye
46,227,1,Aye
47,227,2,Aye
48,227,4,Aye
49,227,9,Aye
50,227,15,Aye
51,229,1,Aye
52,229,2,Aye
53,229,4,Aye
54,229,9,Aye
55,229,15,Aye
56,292,1,Abstain
57,497,6,Abstain
58,527,3,Nay
59,573,5,Abstain
60,601,8,Abstain
61,621,13,Nay
62,634,3,Abstain
63,644,5,Abstain
64,669,13,Nay
