date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-01-10,2024,City Council Meeting,Council,1,adjourn the City Council work meeting at 6:59 p.m,Procedural/Administrative,passed (all voted aye),Steven Shields,Teddy Hodges,,,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,2,approve the consent agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Jared Henderson being absent,Teddy Hodges,Sherrie Ohrn,Jared Henderson,Absent,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,2,approve the consent agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Jared Henderson being absent,Teddy Hodges,Sherrie Ohrn,Lorin Palmer,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,2,approve the consent agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Jared Henderson being absent,Teddy Hodges,Sherrie Ohrn,Sherrie Ohrn,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,2,approve the consent agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Jared Henderson being absent,Teddy Hodges,Sherrie Ohrn,Steven Shields,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,2,approve the consent agenda as written,Procedural/Administrative,The motion passed unanimously with Councilmember Jared Henderson being absent,Teddy Hodges,Sherrie Ohrn,Teddy Hodges,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,3,approve Ordinance No. 2024-01 approving an amendment to the Anthem Commercial Master Development Agreement to increase the permitted height of a hotel at approximately 5141 West Denali Park Drive,Land-Use/Zoning,The motion passed unanimously with Councilmember Jared Henderson being absent,Sherrie Ohrn,Steven Shields,Jared Henderson,Absent,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,3,approve Ordinance No. 2024-01 approving an amendment to the Anthem Commercial Master Development Agreement to increase the permitted height of a hotel at approximately 5141 West Denali Park Drive,Land-Use/Zoning,The motion passed unanimously with Councilmember Jared Henderson being absent,Sherrie Ohrn,Steven Shields,Lorin Palmer,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,3,approve Ordinance No. 2024-01 approving an amendment to the Anthem Commercial Master Development Agreement to increase the permitted height of a hotel at approximately 5141 West Denali Park Drive,Land-Use/Zoning,The motion passed unanimously with Councilmember Jared Henderson being absent,Sherrie Ohrn,Steven Shields,Sherrie Ohrn,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,3,approve Ordinance No. 2024-01 approving an amendment to the Anthem Commercial Master Development Agreement to increase the permitted height of a hotel at approximately 5141 West Denali Park Drive,Land-Use/Zoning,The motion passed unanimously with Councilmember Jared Henderson being absent,Sherrie Ohrn,Steven Shields,Steven Shields,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,3,approve Ordinance No. 2024-01 approving an amendment to the Anthem Commercial Master Development Agreement to increase the permitted height of a hotel at approximately 5141 West Denali Park Drive,Land-Use/Zoning,The motion passed unanimously with Councilmember Jared Henderson being absent,Sherrie Ohrn,Steven Shields,Teddy Hodges,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,4,"temporarily recess the City Council work meeting with the following members of staff City Manager, Assistant City Manager, City Attorney, City Recorder, City Engineer and Communications Manager to convene in closed session in the Fort Herriman Conference Room for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange or lease of real property, as provided by…",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Jared Henderson,Absent,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,4,"temporarily recess the City Council work meeting with the following members of staff City Manager, Assistant City Manager, City Attorney, City Recorder, City Engineer and Communications Manager to convene in closed session in the Fort Herriman Conference Room for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange or lease of real property, as provided by…",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Lorin Palmer,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,4,"temporarily recess the City Council work meeting with the following members of staff City Manager, Assistant City Manager, City Attorney, City Recorder, City Engineer and Communications Manager to convene in closed session in the Fort Herriman Conference Room for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange or lease of real property, as provided by…",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Sherrie Ohrn,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,4,"temporarily recess the City Council work meeting with the following members of staff City Manager, Assistant City Manager, City Attorney, City Recorder, City Engineer and Communications Manager to convene in closed session in the Fort Herriman Conference Room for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange or lease of real property, as provided by…",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Steven Shields,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,4,"temporarily recess the City Council work meeting with the following members of staff City Manager, Assistant City Manager, City Attorney, City Recorder, City Engineer and Communications Manager to convene in closed session in the Fort Herriman Conference Room for the purpose to discuss pending or reasonable imminent litigation and the purchase, exchange or lease of real property, as provided by…",Procedural/Administrative,The motion passed unanimously with Councilmember Henderson being absent,Steven Shields,Sherrie Ohrn,Teddy Hodges,Aye,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
2024-01-10,2024,City Council Meeting,Council,5,adjourn the City Council meeting at 8:12 p.m,Procedural/Administrative,passed (all voted aye),Steven Shields,Sherrie Ohrn,,,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,minutes
