date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,media_source,audio_url,audio_filename,media_type,pmn_body_id,pmn_file_id,notice_url,size_bytes,http_status,whisper_candidate
2016-02-08,Kearns Township Planning Commission,Planning Commission,,,none,https://www.utah.gov/pmn/files/725939.MP3,2026-07-13,na,"none (PMN audio MP3 — no caption track; Whisper candidate, not run)",,pmn_audio,https://www.utah.gov/pmn/files/725939.MP3,160208_KearnsTPC_MtgRecording4of5.MP3,mp3,1561,725939,https://www.utah.gov/pmn/sitemap/notice/311543.html,62786832,200,yes
2017-01-18,Agenda,Council,,,none,https://www.utah.gov/pmn/files/282699.mp3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/282699.mp3,Kearns Metro Meeting 01-18-17.mp3,mp3,5823,282699,https://www.utah.gov/pmn/sitemap/notice/371805.html,,ERR:HTTPError,no
2017-01-18,Agenda,Council,,,none,https://www.utah.gov/pmn/files/282697.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/282697.MP3,Kearns Pre-meeting 01-18-17.MP3,mp3,5823,282697,https://www.utah.gov/pmn/sitemap/notice/371801.html,,ERR:HTTPError,no
2017-02-15,Agenda,Council,,,none,https://www.utah.gov/pmn/files/283023.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/283023.MP3,02-15-17.MP3,mp3,5823,283023,https://www.utah.gov/pmn/sitemap/notice/377737.html,,ERR:HTTPError,no
2017-02-28,Agenda,Council,,,none,https://www.utah.gov/pmn/files/283101.wav,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/283101.wav,STE-000.wav,wav,5823,283101,https://www.utah.gov/pmn/sitemap/notice/380241.html,,ERR:HTTPError,no
2017-03-15,Agenda,Council,,,none,https://www.utah.gov/pmn/files/286417.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/286417.MP3,Recording - Sarah - 3-15-17.MP3,mp3,5823,286417,https://www.utah.gov/pmn/sitemap/notice/383321.html,,ERR:HTTPError,no
2017-03-22,Agenda,Council,,,none,https://www.utah.gov/pmn/files/288261.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/288261.MP3,Recording - Sarah - 3-22-17.MP3,mp3,5823,288261,https://www.utah.gov/pmn/sitemap/notice/384873.html,,ERR:HTTPError,no
2017-04-05,Public Hearing,Council,,,none,https://www.utah.gov/pmn/files/291055.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/291055.MP3,RecordingS - Special Public Meeting - 4-5-17.MP3,mp3,5823,291055,https://www.utah.gov/pmn/sitemap/notice/385481.html,,ERR:HTTPError,no
2017-04-05,Agenda,Council,,,none,https://www.utah.gov/pmn/files/291059.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/291059.MP3,RecordingS - Special Public Meeting - 4-5-17.MP3,mp3,5823,291059,https://www.utah.gov/pmn/sitemap/notice/387037.html,,ERR:HTTPError,no
2017-04-05,Public Hearing,Council,,,none,https://www.utah.gov/pmn/files/291053.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/291053.MP3,RecordingS - Staff Meeting-Public Hearing 4-5-17.MP3,mp3,5823,291053,https://www.utah.gov/pmn/sitemap/notice/385481.html,,ERR:HTTPError,no
2017-04-05,Agenda,Council,,,none,https://www.utah.gov/pmn/files/291057.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/291057.MP3,RecordingS - Staff Meeting-Public Hearing 4-5-17.MP3,mp3,5823,291057,https://www.utah.gov/pmn/sitemap/notice/387037.html,,ERR:HTTPError,no
2017-04-19,Agenda,Council,,,none,https://www.utah.gov/pmn/files/295597.wav,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/295597.wav,04-19-17.wav,wav,5823,295597,https://www.utah.gov/pmn/sitemap/notice/390161.html,,ERR:HTTPError,no
2017-05-09,Notice,Council,,,none,https://www.utah.gov/pmn/files/324451.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/324451.MP3,05-09-17 Meeting.MP3,mp3,5823,324451,https://www.utah.gov/pmn/sitemap/notice/391195.html,,ERR:HTTPError,no
2017-05-09,Agenda,Council,,,none,https://www.utah.gov/pmn/files/299307.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/299307.MP3,05-09-17 Meeting.MP3,mp3,5823,299307,https://www.utah.gov/pmn/sitemap/notice/393855.html,,ERR:HTTPError,no
2017-05-09,Notice,Council,,,none,https://www.utah.gov/pmn/files/324453.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/324453.MP3,05-09-17 Staff.MP3,mp3,5823,324453,https://www.utah.gov/pmn/sitemap/notice/391195.html,,ERR:HTTPError,no
2017-05-09,Agenda,Council,,,none,https://www.utah.gov/pmn/files/299305.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/299305.MP3,05-09-17 Staff.MP3,mp3,5823,299305,https://www.utah.gov/pmn/sitemap/notice/393855.html,,ERR:HTTPError,no
2017-06-13,Agenda,Council,,,none,https://www.utah.gov/pmn/files/308787.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/308787.MP3,06-13-17 (1).MP3,mp3,5823,308787,https://www.utah.gov/pmn/sitemap/notice/400713.html,,ERR:HTTPError,no
2017-06-13,Agenda,Council,,,none,https://www.utah.gov/pmn/files/308789.MP3,2026-07-13,na,none (PMN file purged/unavailable — HTTP 404; pre-~2018-07 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/308789.MP3,06-13-17 (2).MP3,mp3,5823,308789,https://www.utah.gov/pmn/sitemap/notice/400713.html,,ERR:HTTPError,no
