dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2018-01-04_council-meeting,White City Council Meeting,2018-01-04,meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,https://whitecity.utah.gov/files/a196783f3/01-04-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-03-01_council-meeting,White City Council Meeting,2018-03-01,meeting_minutes/minutes/2018/2018-03-01/2018-03-01_council-meeting.md,https://whitecity.utah.gov/files/321d651e2/03-01-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-04-05_council-meeting,White City Council Meeting,2018-04-05,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,https://whitecity.utah.gov/files/ef31d68f1/04-05-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-05-03_council-meeting,White City Council Meeting,2018-05-03,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,https://whitecity.utah.gov/files/2b507832d/05-03-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-06-07_council-meeting,White City Council Meeting,2018-06-07,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,https://whitecity.utah.gov/files/af7b66870/06-07-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-07-05_council-meeting,White City Council Meeting,2018-07-05,meeting_minutes/minutes/2018/2018-07-05/2018-07-05_council-meeting.md,https://whitecity.utah.gov/files/2fbb4ea2f/07-05-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-08-02_council-meeting,White City Council Meeting,2018-08-02,meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,https://whitecity.utah.gov/files/e8588c3ef/08-02-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-09-22_council-meeting,White City Council Meeting,2018-09-22,meeting_minutes/minutes/2018/2018-09-22/2018-09-22_council-meeting.md,https://whitecity.utah.gov/files/ed305a7e4/09-22-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-10-04_council-meeting,White City Council Meeting,2018-10-04,meeting_minutes/minutes/2018/2018-10-04/2018-10-04_council-meeting.md,https://whitecity.utah.gov/files/f5889d4ee/10-04-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-11-01_council-meeting,White City Council Meeting,2018-11-01,meeting_minutes/minutes/2018/2018-11-01/2018-11-01_council-meeting.md,https://whitecity.utah.gov/files/00e3b1980/11-1-18.pdf+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-11-15_council-meeting,White City Council Meeting,2018-11-15,meeting_minutes/minutes/2018/2018-11-15/2018-11-15_council-meeting.md,https://whitecity.utah.gov/files/388420f3b/11-15-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-12-13_council-meeting,White City Council Meeting,2018-12-13,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,https://whitecity.utah.gov/files/8806c9f24/12-13-18+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-01-03_council-meeting,White City Council Meeting,2019-01-03,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,https://whitecity.utah.gov/files/b16162ff7/01-03-19+Minutes.pdf,whitecity.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
