date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,1,to approve both meeting minutes,Procedural/Administrative,Motion passed 5-0,Diane Turner,,Kat Martinez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,1,to approve both meeting minutes,Procedural/Administrative,Motion passed 5-0,Diane Turner,,Pamela Cotter,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,1,to approve both meeting minutes,Procedural/Administrative,Motion passed 5-0,Diane Turner,,Rosalba Dominguez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,1,to approve both meeting minutes,Procedural/Administrative,Motion passed 5-0,Diane Turner,,Diane Turner,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,1,to approve both meeting minutes,Procedural/Administrative,Motion passed 5-0,Diane Turner,,Garry Hrechkosy,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,2,to adopt the ordinance,Ordinance,Motion passed 5-0,Pamela Cotter,,Kat Martinez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,2,to adopt the ordinance,Ordinance,Motion passed 5-0,Pamela Cotter,,Pamela Cotter,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,2,to adopt the ordinance,Ordinance,Motion passed 5-0,Pamela Cotter,,Rosalba Dominguez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,2,to adopt the ordinance,Ordinance,Motion passed 5-0,Pamela Cotter,,Diane Turner,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,2,to adopt the ordinance,Ordinance,Motion passed 5-0,Pamela Cotter,,Garry Hrechkosy,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,3,to adopt the ordinance,Ordinance,Motion passed 5-0,Kat Martinez,,Kat Martinez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,3,to adopt the ordinance,Ordinance,Motion passed 5-0,Kat Martinez,,Pamela Cotter,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,3,to adopt the ordinance,Ordinance,Motion passed 5-0,Kat Martinez,,Rosalba Dominguez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,3,to adopt the ordinance,Ordinance,Motion passed 5-0,Kat Martinez,,Diane Turner,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,3,to adopt the ordinance,Ordinance,Motion passed 5-0,Kat Martinez,,Garry Hrechkosy,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,4,to adjourn the meeting,Procedural/Administrative,Motion passed 5-0,Pamela Cotter,,Kat Martinez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,4,to adjourn the meeting,Procedural/Administrative,Motion passed 5-0,Pamela Cotter,,Pamela Cotter,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,4,to adjourn the meeting,Procedural/Administrative,Motion passed 5-0,Pamela Cotter,,Rosalba Dominguez,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,4,to adjourn the meeting,Procedural/Administrative,Motion passed 5-0,Pamela Cotter,,Diane Turner,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
2022-06-07,2022,"June 7, 2022 City Council Meeting Minutes",Council,4,to adjourn the meeting,Procedural/Administrative,Motion passed 5-0,Pamela Cotter,,Garry Hrechkosy,Aye,minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
