candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-01-30,WordPress,WordPress,Website,400.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v1,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-02-08,Emily Bingham,Emily Bingham,Graphic Design,150.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v2,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-02-20,Emily Bingham,Emily Bingham,Graphic Design,230.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v3,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-03-16,Emily Bingham,Emily Bingham,Graphic Design,150.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v4,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-03-16,US Postal Service,US Postal Service,P.O. Box,146.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v5,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-03-16,Bold Builder Website Theme,Bold Builder Website Theme,Website,55.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v6,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-03-21,Union Print Shop,Union Print Shop,Thank You Notes,93.05,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v7,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-03-26,US Postal Service,US Postal Service,Stamps,67.23,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v8,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-03-28,Utah Democratic Party,Utah Democratic Party,Voter List,100.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v9,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-05-03,Salt Lake County Democratic Party,Salt Lake County Democratic Party,Event Sponsorship,250.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v10,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-05-24,FundHero,FundHero,Administrative,8.99,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v11,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-05-25,Emily Bingham,Emily Bingham,Graphic Design,150.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v12,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-05-26,Proponent Ink,Proponent Ink,Shirts,568.70,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v13,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-06-02,Murray City Corporation,Murray City Corporation,Filing Fee,95.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v14,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-06-13,Womens Democratic Club,Womens Democratic Club,Membership Fee,52.00,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v15,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-06-16,Wal-Mart,Wal-Mart,Office Supplies,63.23,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v16,medium,vision_cache/vision,0
Joe Silverzweig,Council,2,2021,2021-10-26,Pre-General 7-day,2021-06-16,4AllPromos.com,4AllPromos.com,Parade Giveaways,443.40,False,True,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,v17,medium,vision_cache/vision,0
