date,year,title,slug,path,source,source_url,format
2020-01-14,2020,City Council Meeting,city-council,minutes/2020/2020-01-13/2020-01-14_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=90&doc_id=396118e0-b0ca-11ea-888f-0050569183fa,text
2020-01-21,2020,City Council Meeting,city-council,minutes/2020/2020-01-20/2020-01-21_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=101&doc_id=f2c9f09d-8674-11ea-99b9-0050569183fa,text
2020-02-11,2020,City Council Meeting,city-council,minutes/2020/2020-02-10/2020-02-11_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=109&doc_id=db967238-88af-11ea-a2af-0050569183fa,text
2020-02-18,2020,City Council Meeting,city-council,minutes/2020/2020-02-17/2020-02-18_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=112&doc_id=4314707b-88dc-11ea-a2af-0050569183fa,text
2020-03-10,2020,City Council Meeting,city-council,minutes/2020/2020-03-09/2020-03-10_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=114&doc_id=7152c6ed-8978-11ea-a2af-0050569183fa,text
2020-03-19,2020,City Council Special Meeting,city-council-special,minutes/2020/2020-03-16/2020-03-19_city-council-special.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=115&doc_id=04a0d478-898c-11ea-a2af-0050569183fa,text
2020-04-07,2020,City Council Meeting,city-council,minutes/2020/2020-04-06/2020-04-07_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=79&doc_id=b0f76303-84a3-11ea-99b9-0050569183fa,text
2020-04-21,2020,City Council Meeting,city-council,minutes/2020/2020-04-20/2020-04-21_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=84&doc_id=f961bfa2-9acf-11ea-a2af-0050569183fa,text
2020-05-05,2020,City Council Meeting,city-council,minutes/2020/2020-05-04/2020-05-05_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=153&doc_id=1f1ab8b3-a5ab-11ea-9e08-0050569183fa,text
2020-05-19,2020,City Council Meeting,city-council,minutes/2020/2020-05-18/2020-05-19_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=191&doc_id=d560cefc-b0c1-11ea-888f-0050569183fa,text
2020-06-02,2020,City Council Meeting,city-council,minutes/2020/2020-06-01/2020-06-02_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=281&doc_id=a66bca78-b0c1-11ea-888f-0050569183fa,text
2020-06-16,2020,City Council Meeting,city-council,minutes/2020/2020-06-15/2020-06-16_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=286&doc_id=dfac2307-c12f-11ea-93cb-0050569183fa,text
2020-07-07,2020,City Council Meeting,city-council,minutes/2020/2020-07-06/2020-07-07_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=293&doc_id=56ae0248-cc26-11ea-93cb-0050569183fa,text
2020-07-21,2020,City Council Meeting,city-council,minutes/2020/2020-07-20/2020-07-21_city-council.md,granicus,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=298&doc_id=27c6d01e-e22f-11ea-9419-0050569183fa,text
