source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-13/2020-01-14_city-council.md,1,2020-01-14,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,rule:proc-agenda,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,2,2020-01-14,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-textamend,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,3,2020-01-14,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-rezone,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,4,2020-01-14,Council,Other,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:budget,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,5,2020-01-14,Council,Budget,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,6,2020-01-14,Council,Resolution,Budget,,final-action,pass,,,,voice,Unanimous (voice/tally-only),rule:budget,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,7,2020-01-14,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,1,,roll-call,4-1 Pass,rule:lu-subdiv,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,8,2020-01-14,Council,Land-Use/Zoning,Land-Use,Vacation,final-action,pass,3,2,,roll-call,3-2 Pass,rule:lu-vacate,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,9,2020-01-14,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,10,2020-01-14,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-13/2020-01-14_city-council.md,11,2020-01-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-20/2020-01-21_city-council.md,1,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-20/2020-01-21_city-council.md,2,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-20/2020-01-21_city-council.md,3,2020-01-21,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-textamend,high
minutes/2020/2020-01-20/2020-01-21_city-council.md,4,2020-01-21,Council,Resolution,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:contract,high
minutes/2020/2020-01-20/2020-01-21_city-council.md,5,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-02-10/2020-02-11_city-council.md,1,2020-02-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-02-10/2020-02-11_city-council.md,2,2020-02-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-02-10/2020-02-11_city-council.md,3,2020-02-11,Council,Budget,Budget,,final-action,pass,,,,voice,Unanimous (voice/tally-only),crosswalk,medium
minutes/2020/2020-02-10/2020-02-11_city-council.md,4,2020-02-11,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-02-10/2020-02-11_city-council.md,5,2020-02-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-02-17/2020-02-18_city-council.md,1,2020-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-02-17/2020-02-18_city-council.md,2,2020-02-18,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-devagr,high
minutes/2020/2020-02-17/2020-02-18_city-council.md,3,2020-02-18,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,rule:proc-session,high
minutes/2020/2020-02-17/2020-02-18_city-council.md,4,2020-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-02-17/2020-02-18_city-council.md,5,2020-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-03-09/2020-03-10_city-council.md,1,2020-03-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-03-09/2020-03-10_city-council.md,2,2020-03-10,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-devagr,high
minutes/2020/2020-03-09/2020-03-10_city-council.md,3,2020-03-10,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-textamend,high
minutes/2020/2020-03-09/2020-03-10_city-council.md,4,2020-03-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-03-16/2020-03-19_city-council-special.md,1,2020-03-19,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,rule:proc-agenda,high
minutes/2020/2020-03-16/2020-03-19_city-council-special.md,2,2020-03-19,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-rezone,high
minutes/2020/2020-03-16/2020-03-19_city-council-special.md,3,2020-03-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,1,2020-04-07,Council,Budget,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,rule:proc-agenda,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,2,2020-04-07,Council,Budget,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium
minutes/2020/2020-04-06/2020-04-07_city-council.md,3,2020-04-07,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-rezone,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,4,2020-04-07,Council,Budget,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,5,2020-04-07,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,6,2020-04-07,Council,Budget,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium
minutes/2020/2020-04-06/2020-04-07_city-council.md,7,2020-04-07,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium
minutes/2020/2020-04-06/2020-04-07_city-council.md,8,2020-04-07,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,rule:proc-session,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,9,2020-04-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,1,2020-04-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,2,2020-04-21,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-devagr,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,3,2020-04-21,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-rezone,high
