date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,1,to approve. Mr. Hock,Other,All in favor 4-0,Clark Bullen,Adam Hock,,,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,2,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Adam Hock,Clark Bullen,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,2,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Adam Hock,Clark Bullen,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,2,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Adam Hock,Clark Bullen,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,2,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Adam Hock,Clark Bullen,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,3,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Diane Turner,Clark Bullen,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,3,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Diane Turner,Clark Bullen,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,3,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Diane Turner,Clark Bullen,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,3,to approve the appointment. Mr. Bullen,Appointment,Motion Passed: 4-0,Diane Turner,Clark Bullen,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,4,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,4,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,4,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,4,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,5,to adopt the ordinance Mr. Bullen,Ordinance,Motion passed: 4-0,Diane Turner,Clark Bullen,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,5,to adopt the ordinance Mr. Bullen,Ordinance,Motion passed: 4-0,Diane Turner,Clark Bullen,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,5,to adopt the ordinance Mr. Bullen,Ordinance,Motion passed: 4-0,Diane Turner,Clark Bullen,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,5,to adopt the ordinance Mr. Bullen,Ordinance,Motion passed: 4-0,Diane Turner,Clark Bullen,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,6,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,6,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,6,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,6,to adopt the ordinance Ms. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,7,to approve the ordinance. Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,7,to approve the ordinance. Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,7,to approve the ordinance. Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,7,to approve the ordinance. Ms. Turner,Ordinance,Motion passed: 4-0,Adam Hock,Diane Turner,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,8,to approve the ordinance. Mr. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,8,to approve the ordinance. Mr. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,8,to approve the ordinance. Mr. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,8,to approve the ordinance. Mr. Turner,Ordinance,Motion passed: 4-0,Clark Bullen,Diane Turner,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,9,to approve the resolution. Mr. Bullen,Resolution,Motion passed: 4-0,Adam Hock,Clark Bullen,Clark Bullen,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,9,to approve the resolution. Mr. Bullen,Resolution,Motion passed: 4-0,Adam Hock,Clark Bullen,Diane Turner,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,9,to approve the resolution. Mr. Bullen,Resolution,Motion passed: 4-0,Adam Hock,Clark Bullen,Adam Hock,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
2026-05-19,2026,"May 19, 2026 Council Meeting minutes",Council,9,to approve the resolution. Mr. Bullen,Resolution,Motion passed: 4-0,Adam Hock,Clark Bullen,Pamela Cotter,Aye,minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md
