meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-09,City Council,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md
2,4,2020-01-09,City Council,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md
3,1,2020-01-16,City Council,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md
4,1,2020-01-21,City Council,minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md
5,4,2020-01-21,City Council,minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md
6,1,2020-01-30,City Council,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md
7,1,2020-02-06,City Council,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md
8,4,2020-02-06,City Council,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md
9,1,2020-02-14,City Council,minutes/2020/2020-02-10/2020-02-14_city-council-meeting.md
10,1,2020-02-27,City Council,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md
11,2,2020-02-27,City Council,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md
12,4,2020-02-27,City Council,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md
13,1,2020-03-05,City Council,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md
14,1,2020-03-19,City Council,minutes/2020/2020-03-16/2020-03-19_city-council-meeting.md
15,1,2020-04-09,City Council,minutes/2020/2020-04-06/2020-04-09_city-council-meeting.md
16,1,2020-04-16,City Council,minutes/2020/2020-04-13/2020-04-16_city-council-meeting.md
17,1,2020-04-30,City Council,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md
18,4,2020-04-30,City Council,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md
19,1,2020-05-14,City Council,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md
20,1,2020-05-21,City Council,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md
21,1,2020-05-28,City Council,minutes/2020/2020-05-25/2020-05-28_city-council-meeting.md
22,1,2020-06-11,City Council,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md
23,1,2020-06-18,City Council,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md
24,4,2020-06-18,City Council,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md
25,1,2020-06-25,City Council,minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md
26,1,2020-07-09,City Council,minutes/2020/2020-07-06/2020-07-09_city-council-meeting.md
27,4,2020-07-09,City Council,minutes/2020/2020-07-06/2020-07-09_city-council-meeting.md
28,1,2020-07-16,City Council,minutes/2020/2020-07-13/2020-07-16_city-council-meeting.md
29,1,2020-07-29,City Council,minutes/2020/2020-07-27/2020-07-29_city-council-meeting.md
30,1,2020-07-30,City Council,minutes/2020/2020-07-27/2020-07-30_city-council-meeting.md
31,1,2020-08-04,City Council,minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
32,1,2020-08-31,City Council,minutes/2020/2020-08-31/2020-08-31_city-council-meeting.md
33,1,2020-09-17,City Council,minutes/2020/2020-09-14/2020-09-17_city-council-meeting.md
34,2,2020-09-17,City Council,minutes/2020/2020-09-14/2020-09-17_city-council-meeting.md
35,1,2020-09-22,City Council,minutes/2020/2020-09-21/2020-09-22_city-council-meeting.md
36,1,2020-10-01,City Council,minutes/2020/2020-09-28/2020-10-01_city-council-meeting.md
37,1,2020-10-13,City Council,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
38,1,2020-10-23,City Council,minutes/2020/2020-10-19/2020-10-23_city-council-meeting.md
39,1,2020-10-29,City Council,minutes/2020/2020-10-26/2020-10-29_city-council-meeting.md
40,1,2020-11-12,City Council,minutes/2020/2020-11-09/2020-11-12_city-council-meeting.md
41,1,2020-11-19,City Council,minutes/2020/2020-11-16/2020-11-19_city-council-meeting.md
42,1,2020-12-10,City Council,minutes/2020/2020-12-07/2020-12-10_city-council-meeting.md
43,1,2020-12-17,City Council,minutes/2020/2020-12-14/2020-12-17_city-council-meeting.md
44,1,2021-01-07,City Council,minutes/2021/2021-01-04/2021-01-07_city-council-meeting.md
45,2,2021-01-07,City Council,minutes/2021/2021-01-04/2021-01-07_city-council-meeting.md
46,4,2021-01-07,City Council,minutes/2021/2021-01-04/2021-01-07_city-council-meeting.md
47,1,2021-01-21,City Council,minutes/2021/2021-01-18/2021-01-21_city-council-meeting.md
48,1,2021-02-04,City Council,minutes/2021/2021-02-01/2021-02-04_city-council-meeting.md
49,1,2021-02-25,City Council,minutes/2021/2021-02-22/2021-02-25_city-council-meeting.md
50,1,2021-03-11,City Council,minutes/2021/2021-03-08/2021-03-11_city-council-meeting.md
51,1,2021-03-18,City Council,minutes/2021/2021-03-15/2021-03-18_city-council-meeting.md
52,1,2021-03-31,City Council,minutes/2021/2021-03-29/2021-03-31_city-council-meeting.md
53,1,2021-04-01,City Council,minutes/2021/2021-03-29/2021-04-01_city-council-meeting.md
54,1,2021-04-15,City Council,minutes/2021/2021-04-12/2021-04-15_city-council-meeting.md
55,1,2021-04-29,City Council,minutes/2021/2021-04-26/2021-04-29_city-council-meeting.md
56,2,2021-04-29,City Council,minutes/2021/2021-04-26/2021-04-29_city-council-meeting.md
57,4,2021-04-29,City Council,minutes/2021/2021-04-26/2021-04-29_city-council-meeting.md
58,1,2021-05-13,City Council,minutes/2021/2021-05-10/2021-05-13_city-council-meeting.md
