date,year,title,slug,path,source,source_url,format
2019-01-29,2019,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2019/2019-01-29/2019-01-29_planning-commission.md,pmn,https://www.utah.gov/pmn/files/516407.pdf,text
2019-06-25,2019,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2019/2019-06-25/2019-06-25_planning-commission.md,pmn,https://www.utah.gov/pmn/files/516409.pdf,text
2019-07-23,2019,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2019/2019-07-23/2019-07-23_planning-commission.md,pmn,https://www.utah.gov/pmn/files/542532.pdf,text
2019-10-22,2019,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2019/2019-10-22/2019-10-22_planning-commission.md,pmn,https://www.utah.gov/pmn/files/604509.pdf,text
2019-11-04,2019,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2019/2019-11-04/2019-11-04_planning-commission.md,pmn,https://www.utah.gov/pmn/files/604507.pdf,text
2020-05-26,2020,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2020/2020-05-26/2020-05-26_planning-commission.md,pmn,https://www.utah.gov/pmn/files/641277.pdf,text
2020-09-22,2020,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2020/2020-09-22/2020-09-22_planning-commission.md,pmn,https://www.utah.gov/pmn/files/690001.pdf,text
2021-02-23,2021,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2021/2021-02-23/2021-02-23_planning-commission.md,pmn,https://www.utah.gov/pmn/files/722733.pdf,text
2021-05-25,2021,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2021/2021-05-25/2021-05-25_planning-commission.md,pmn,https://www.utah.gov/pmn/files/753467.pdf,text
2021-08-26,2021,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2021/2021-08-26/2021-08-26_planning-commission.md,pmn,https://www.utah.gov/pmn/files/763317.pdf,text
2021-09-07,2021,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2021/2021-09-07/2021-09-07_planning-commission.md,pmn,https://www.utah.gov/pmn/files/841597.pdf,text
2021-09-23,2021,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2021/2021-09-23/2021-09-23_planning-commission.md,pmn,https://www.utah.gov/pmn/files/841599.pdf,text
2022-04-28,2022,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2022/2022-04-28/2022-04-28_planning-commission.md,pmn,https://www.utah.gov/pmn/files/874445.pdf,text
2022-07-28,2022,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2022/2022-07-28/2022-07-28_planning-commission.md,pmn,https://www.utah.gov/pmn/files/959163.pdf,text
2023-03-23,2023,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2023/2023-03-23/2023-03-23_planning-commission.md,pmn,https://www.utah.gov/pmn/files/971773.pdf,text
2023-04-27,2023,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2023/2023-04-27/2023-04-27_planning-commission.md,pmn,https://www.utah.gov/pmn/files/1077369.pdf,text
2024-01-25,2024,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2024/2024-01-25/2024-01-25_planning-commission.md,pmn,https://www.utah.gov/pmn/files/1104709.pdf,text
2024-03-28,2024,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2024/2024-03-28/2024-03-28_planning-commission.md,pmn,https://www.utah.gov/pmn/files/1142095.pdf,text
2024-06-27,2024,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2024/2024-06-27/2024-06-27_planning-commission.md,pmn,https://www.utah.gov/pmn/files/1175585.pdf,text
2024-09-26,2024,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2024/2024-09-26/2024-09-26_planning-commission.md,pmn,https://www.utah.gov/pmn/files/1262311.pdf,text
2025-04-22,2025,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2025/2025-04-22/2025-04-22_planning-commission.md,pmn,https://www.utah.gov/pmn/files/1274777.pdf,text
2025-05-20,2025,White City Planning Commission Meeting,planning-commission,planning_commission/minutes/2025/2025-05-20/2025-05-20_planning-commission.md,pmn,https://www.utah.gov/pmn/files/1290609.pdf,text
