source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
planning_commission/minutes/2019/2019-01-29/2019-01-29_planning-commission.md,1,2019-01-29,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,high
planning_commission/minutes/2019/2019-01-29/2019-01-29_planning-commission.md,2,2019-01-29,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,high
planning_commission/minutes/2019/2019-01-29/2019-01-29_planning-commission.md,3,2019-01-29,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,high
planning_commission/minutes/2019/2019-06-25/2019-06-25_planning-commission.md,1,2019-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,,crosswalk,high
planning_commission/minutes/2019/2019-06-25/2019-06-25_planning-commission.md,2,2019-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,,crosswalk,high
planning_commission/minutes/2019/2019-06-25/2019-06-25_planning-commission.md,3,2019-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,procedural,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,medium
planning_commission/minutes/2019/2019-07-23/2019-07-23_planning-commission.md,1,2019-07-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2019/2019-07-23/2019-07-23_planning-commission.md,2,2019-07-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2019/2019-07-23/2019-07-23_planning-commission.md,3,2019-07-23,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,recommendation,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium
planning_commission/minutes/2019/2019-10-22/2019-10-22_planning-commission.md,1,2019-10-22,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,high
planning_commission/minutes/2019/2019-10-22/2019-10-22_planning-commission.md,2,2019-10-22,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,unknown,,,,unknown,,crosswalk,high
planning_commission/minutes/2019/2019-10-22/2019-10-22_planning-commission.md,3,2019-10-22,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,unknown,,,,unknown,,crosswalk,high
planning_commission/minutes/2019/2019-10-22/2019-10-22_planning-commission.md,4,2019-10-22,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,unknown,,,,unknown,,crosswalk,high
planning_commission/minutes/2019/2019-10-22/2019-10-22_planning-commission.md,5,2019-10-22,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,procedural,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,medium
planning_commission/minutes/2019/2019-11-04/2019-11-04_planning-commission.md,1,2019-11-04,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,unknown,,,,unknown,,crosswalk,high
planning_commission/minutes/2019/2019-11-04/2019-11-04_planning-commission.md,2,2019-11-04,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,unknown,,,,unknown,,crosswalk,high
planning_commission/minutes/2019/2019-11-04/2019-11-04_planning-commission.md,3,2019-11-04,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,recommendation,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,medium
planning_commission/minutes/2020/2020-05-26/2020-05-26_planning-commission.md,1,2020-05-26,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,high
planning_commission/minutes/2020/2020-05-26/2020-05-26_planning-commission.md,2,2020-05-26,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,high
planning_commission/minutes/2020/2020-05-26/2020-05-26_planning-commission.md,3,2020-05-26,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,"Pass (unanimous, of commissioners present)",crosswalk,high
