vote_id,motion_id,person_id,vote_value
1,1,31,Aye
2,1,43,Aye
3,1,9,Aye
4,1,29,Aye
5,1,14,Aye
6,2,31,Aye
7,2,43,Aye
8,2,9,Aye
9,2,29,Aye
10,2,14,Aye
11,3,31,Aye
12,3,43,Aye
13,3,9,Aye
14,3,29,Aye
15,3,14,Aye
16,4,31,Aye
17,4,43,Aye
18,4,9,Aye
19,4,29,Aye
20,4,14,Aye
21,5,31,Aye
22,5,43,Aye
23,5,9,Aye
24,5,29,Aye
25,5,14,Aye
26,6,31,Aye
27,6,43,Aye
28,6,9,Aye
29,6,29,Aye
30,6,14,Aye
31,7,31,Aye
32,7,43,Aye
33,7,9,Aye
34,7,29,Aye
35,7,14,Aye
36,8,31,Aye
37,8,43,Aye
38,8,9,Aye
39,8,29,Aye
40,8,14,Aye
41,9,31,Aye
42,9,43,Aye
43,9,9,Aye
44,9,29,Aye
45,9,14,Aye
46,10,43,Aye
47,10,9,Aye
48,10,29,Aye
49,10,14,Aye
50,11,43,Aye
51,11,9,Aye
52,11,29,Aye
53,11,14,Aye
54,12,43,Aye
55,12,9,Aye
56,12,29,Aye
57,12,14,Aye
58,13,31,Aye
59,13,43,Aye
60,13,9,Aye
61,13,29,Aye
62,13,14,Aye
63,14,31,Aye
64,14,43,Aye
65,14,9,Aye
66,14,29,Aye
67,14,14,Aye
68,15,31,Aye
69,15,43,Aye
70,15,9,Aye
71,15,29,Aye
72,15,14,Aye
73,16,31,Aye
74,16,43,Aye
75,16,9,Aye
76,16,29,Aye
77,16,14,Aye
78,17,31,Aye
79,17,43,Aye
80,17,9,Aye
81,17,29,Aye
82,17,14,Aye
83,18,31,Aye
84,18,43,Aye
85,18,9,Aye
86,18,29,Aye
87,18,14,Aye
88,19,31,Aye
89,19,43,Aye
90,19,9,Aye
91,19,29,Aye
92,19,14,Aye
93,20,31,Aye
94,20,43,Aye
95,20,9,Aye
96,20,29,Aye
97,20,14,Aye
98,21,31,Aye
99,21,43,Aye
100,21,9,Aye
101,21,29,Aye
102,21,14,Aye
103,22,31,Aye
104,22,43,Aye
105,22,9,Aye
106,22,29,Aye
107,22,14,Aye
108,23,31,Aye
109,23,43,Aye
110,23,9,Aye
111,23,29,Aye
112,23,14,Aye
113,24,31,Aye
114,24,43,Aye
115,24,9,Aye
116,24,29,Aye
117,24,14,Aye
118,25,31,Aye
119,25,43,Aye
120,25,9,Aye
121,25,29,Aye
122,25,14,Aye
123,26,31,Aye
124,26,43,Aye
125,26,9,Aye
126,26,29,Aye
127,26,14,Aye
128,27,31,Aye
129,27,43,Aye
130,27,9,Aye
131,27,29,Aye
132,27,14,Aye
133,28,31,Aye
134,28,43,Aye
135,28,9,Aye
136,28,29,Aye
137,28,14,Aye
138,29,31,Aye
139,29,43,Aye
140,29,9,Aye
141,29,29,Aye
142,29,14,Aye
143,30,31,Aye
144,30,43,Aye
145,30,9,Aye
146,30,29,Aye
147,30,14,Aye
148,31,31,Aye
149,31,43,Aye
150,31,9,Aye
151,31,29,Aye
152,31,14,Aye
153,32,31,Aye
154,32,43,Aye
155,32,9,Aye
156,32,29,Aye
157,32,14,Aye
158,33,31,Aye
159,33,43,Aye
160,33,9,Aye
161,33,29,Aye
162,33,14,Aye
163,34,31,Aye
164,34,43,Aye
165,34,9,Aye
166,34,29,Aye
167,34,14,Aye
168,35,31,Aye
169,35,43,Aye
170,35,9,Aye
171,35,29,Aye
172,35,14,Aye
173,36,31,Aye
174,36,43,Aye
175,36,9,Aye
176,36,29,Aye
177,36,14,Aye
178,37,31,Aye
179,37,43,Aye
180,37,9,Aye
181,37,29,Aye
182,37,14,Aye
