application_id,app_key,body_id,name,rep_title
1,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|2,3,,A motion was made by Councilmember Randall to approve the ordinance the zone from C-3 to PD-C on approximately 2.54 acres for development of a professional office building.
2,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|7,3,,A motion was made by Councilmember Hughes to approve the amended final plat for Ancestor Square Condominiums Amended for units 38 & 39.
3,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|8,3,,A motion was made by Councilmember Randall to approve the amended final plat for Canyon Terrace Estates Phase 2.
4,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|9,3,,A motion was made by Councilmember Smethurst to approve the amended final subdivision plat for Crimson Cliffs Phase 3 by increasing the size of Lot 7 and vacating the public utilities and drainage easement at the Northeast corner of the existing lot.
5,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|10,3,,A motion was made by Councilmember Randall to approve the ordinance vacating an existing public utility easement located between lot 43 & 44 of Entrada at Snow Canyon Chaco Bench Phase 2.
6,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|11,3,,A motion was made by Councilmember McArthur to approve the amended final plat for The Reserve at River Hollow Phase 1.
7,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|12,3,,"A motion was made by Councilmember Larkin to approve the amended final plat for Sentieri Canyon at Divario Phase 1 to adjust some of the lot lines along with the municipal utility easements associated with those lots, add common area along Sentieri Vista Drive, and add Lot 51."
8,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|13,3,,"A motion was made by Councilmember Randall to approve the ordinance amending Title 9, Chapter 14, Stormwater Management, of the St. George City Code."
9,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|14,3,,A motion was made by Councilmember Smethurst to approve the ordinance changing the zone from M-2 to M-C on approximately 1.97 acres located at 3292 East Desert Drive.
10,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|16,3,,A motion was made by Councilmember Randall to approve the preliminary plat for Desert Color Resort Phase 4.
11,Council|s|meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md|17,3,,A motion was made by Smethurst to approve the conditional use permit to operate a short-term rental at an existing Landmark Site known as the Samuel Miles Home located at 306 South Main with the conditions of the Planning Commission.
12,Council|s|meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md|4,3,,A motion was made by Councilmember McArthur to approve the conditional use permit to allow replacement of the existing AWI tower in the Open Space zone located at 845 East Red Hills Parkway as presented.
13,Council|s|meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md|5,3,,A motion was made by Councilmember Randall to approve the conditional use permit to develop a 2.5 story building at approximately 1300 South Hilton Drive in the Commerce Point commercial subdivision.
14,Council|s|meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md|4,3,,A motion was made by Councilmember Hughes to approve the ordinance amending the general plan from LDR to PO on approximately 3.0 acres located at 2046 North Tuweap Drive with the condition that any underlying zoning that comes in will be a Planned Development zone.
15,Council|s|meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md|5,3,,"A motion was made by Councilmember Randall to table the item until May 7, 2020."
16,Council|s|meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md|6,3,,A motion was made by Councilmember McArthur to approve the ordinance changing the general plan from COM and LDR land use designations to MDR and to move a portion of the currently designated MDR to COM as stated.
17,Council|s|meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md|7,3,,A motion was made by Councilmember Randall to approve the ordinance amending the Desert Color PD-R to develop phase 4 of the Auburn Hills in the Desert Color development.
18,Council|s|meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md|8,3,,A motion was made by Councilmember Larkin to approve the hillside development permit to allow a revision of a previously approved hillside permit; this revision is to allow a storm water line and a water line to travel from the top of Tech Ridge mesa down to intercept Cloud Drive and continue down to Black Ridge Cove and to terminate in the vicinity of Indian Hills Drive and require that the trail over the top to be paved and signed.
19,Council|s|meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md|9,3,,A motion was made by Councilmember Randall to approve the preliminary plat for Auburn Hills Phase 4.
20,Council|s|meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md|10,3,,A motion was made by Councilmember Smethurst to approve the preliminary plat for Blue Heron Estates.
21,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|5,3,,A motion was made by Councilmember McArthur to approve the ordinance for a PD-AP zone change amendment to develop Lots 2 and 3 of the Dinosaur Professional Park subdivision on approximately 2.64 acres generally located on Riverside Drive northeast of 2200 East Street.
22,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|6,3,,A motion was made by Councilmember Randall to approve the ordinance changing the zone from A-1 to RE-37.5 on approximately 5.75 acres for Monte Vista Estates.
23,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|7,3,,A motion was made by Councilmember Randall to approve the ordinance changing the zone from C2 to R2 on approximately 0.25 acres located at 70 West 700 South.
24,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|8,3,,"A motion was made by Councilmember Larkin to approve the change from Open Space and Commercial to High Density Residential, Open Space, and Commercial at 300 West 900 South."
25,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|9,3,,A motion was made by Councilmember Randall to table the item.
26,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|10,3,,A motion was made by Councilmember McArthur to table the item until March 19th.
27,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|11,3,,"A motion was made by Councilmember Randall to approve the conditional use permit to allow development of Building 200, a single- story building on Lot 4 in the Commerce Point commercial subdivision located at approximately 1300 South Hilton Drive (a part of the overall Commerce Point subdivision located at the intersection of Bluff Street and Black Ridge Drive)."
28,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|12,3,,A motion was made by Councilmember Randall to approve the preliminary plat for Auburn Hills Phase 5.
29,Council|d d commercial subdivision,3,D&D Commercial Subdivision,A motion was made by Councilmember Larkin to approve the preliminary plat for D&D Commercial Subdivision.
30,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|14,3,,A motion was made by Councilmember Randall to approve the preliminary plat for Auburn Hills Phases 9-11.
31,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|15,3,,A motion was made by Councilmember Hughes to approve the preliminary plat for Auburn Hills Phases 12-13.
32,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|16,3,,A motion was made by Councilmember Hughes to approve the preliminary plat for Sage Canyon Phases 12-16.
33,Council|s|meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md|17,3,,A motion was made by Councilmember Smethurst to approve the preliminary plat for Sand Ridge Phases 3-5
34,Council|crimson vistas subdivision,3,Crimson Vistas Subdivision,A motion was made by Councilmember Larkin to approve the amended preliminary plat for Crimson Vistas Subdivision with the fees as discussed.
35,Council|s|meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md|3,3,,"A motion was made by Councilmember McArthur. to table the item until Thursday, April 2nd."
36,Council|s|meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md|4,3,,A motion was made by Councilmember Randall to approve the ordinance changing the zone change from R-1-10 to Open Space.
